Time;Channel A
(us);(V)

-0,55335897;5,07309200
-0,53335897;5,07309200
-0,51335897;4,98550400
-0,49335897;5,07309200
-0,47335897;4,98550400
-0,45335897;4,98550400
-0,43335897;5,07309200
-0,41335897;5,07309200
-0,39335897;5,07309200
-0,37335897;4,98550400
-0,35335897;5,07309200
-0,33335897;5,07309200
-0,31335897;5,07309200
-0,29335897;5,07309200
-0,27335897;5,07309200
-0,25335897;5,07309200
-0,23335897;5,07309200
-0,21335897;5,07309200
-0,19335898;5,07309200
-0,17335898;5,07309200
-0,15335898;5,07309200
-0,13335898;5,07309200
-0,11335898;5,07309200
-0,09335898;5,07309200
-0,07335898;4,98550400
-0,05335898;5,07309200
-0,03335898;5,07309200
-0,01335898;6,64937300
0,00664102;4,28479900
0,02664102;5,51103300
0,04664102;4,28479900
0,06664102;4,54756300
0,08664102;4,37238700
0,10664102;4,45997500
0,12664102;4,28479900
0,14664102;4,28479900
0,16664102;4,28479900
0,18664102;4,19751600
0,20664102;4,10992800
0,22664102;4,02233900
0,24664102;3,93475200
0,26664102;3,84716300
0,28664102;3,75957500
0,30664102;3,67198700
0,32664102;3,58439900
0,34664102;3,49681100
0,36664102;3,49681100
0,38664102;3,40922300
0,40664102;3,23404600
0,42664102;3,23404600
0,44664102;3,14645800
0,46664102;3,14645800
0,48664102;3,05887000
0,50664102;2,97128200
0,52664102;2,88369400
0,54664102;2,88369400
0,56664102;2,79641100
0,58664102;2,79641100
0,60664102;2,70882300
0,62664102;2,62123500
0,64664102;2,62123500
0,66664102;2,53364700
0,68664102;2,53364700
0,70664102;2,44605900
0,72664102;2,35847000
0,74664102;2,44605900
0,76664102;2,35847000
0,78664102;2,35847000
0,80664102;2,27088200
0,82664102;2,09570600
0,84664102;2,09570600
0,86664102;2,09570600
0,88664102;2,09570600
0,90664102;2,09570600
0,92664102;2,00811800
0,94664102;1,92053000
0,96664102;1,92053000
0,98664102;1,92053000
1,00664102;1,83294200
1,02664102;1,83294200
1,04664102;1,74535400
1,06664102;1,74535400
1,08664102;1,74535400
1,10664102;1,74535400
1,12664102;1,74535400
1,14664102;1,65776500
1,16664102;1,65776500
1,18664102;1,65776500
1,20664102;1,57017700
1,22664102;1,48258900
1,24664102;1,57017700
1,26664102;1,48258900
1,28664102;1,39530600
1,30664102;1,48258900
1,32664102;1,39530600
1,34664102;1,39530600
1,36664102;1,39530600
1,38664102;1,39530600
1,40664102;1,39530600
1,42664102;1,39530600
1,44664101;1,30771800
