Time;Channel A
(us);(V)

-0,54397401;5,07309200
-0,52397401;4,98550400
-0,50397401;4,98550400
-0,48397401;5,07309200
-0,46397401;5,07309200
-0,44397401;5,07309200
-0,42397401;5,07309200
-0,40397401;5,07309200
-0,38397401;5,07309200
-0,36397401;4,98550400
-0,34397401;4,98550400
-0,32397401;5,07309200
-0,30397401;5,07309200
-0,28397401;4,98550400
-0,26397401;5,07309200
-0,24397401;4,98550400
-0,22397401;5,07309200
-0,20397401;5,07309200
-0,18397401;4,98550400
-0,16397401;5,07309200
-0,14397401;4,98550400
-0,12397401;5,07309200
-0,10397401;5,07309200
-0,08397401;4,98550400
-0,06397401;5,07309200
-0,04397401;5,86108000
-0,02397401;5,24826800
-0,00397401;5,16068000
0,01602599;4,54756300
0,03602599;4,81032800
0,05602599;4,28479900
0,07602599;4,45997500
0,09602599;4,37238700
0,11602599;4,37238700
0,13602599;4,28479900
0,15602599;4,19751600
0,17602598;4,10992800
0,19602598;4,02233900
0,21602598;3,93475200
0,23602598;3,84716300
0,25602598;3,84716300
0,27602598;3,75957500
0,29602598;3,58439900
0,31602598;3,49681100
0,33602598;3,49681100
0,35602598;3,40922300
0,37602598;3,32163500
0,39602598;3,23404600
0,41602598;3,14645800
0,43602598;3,14645800
0,45602598;3,05887000
0,47602598;3,05887000
0,49602598;2,97128200
0,51602598;2,88369400
0,53602598;2,88369400
0,55602598;2,79641100
0,57602598;2,79641100
0,59602598;2,70882300
0,61602598;2,62123500
0,63602598;2,53364700
0,65602598;2,53364700
0,67602598;2,44605900
0,69602598;2,44605900
0,71602598;2,44605900
0,73602598;2,35847000
0,75602598;2,35847000
0,77602598;2,35847000
0,79602598;2,18329400
0,81602598;2,18329400
0,83602598;2,09570600
0,85602598;2,09570600
0,87602598;2,09570600
0,89602598;2,00811800
0,91602598;2,00811800
0,93602598;1,92053000
0,95602598;1,92053000
0,97602598;1,92053000
0,99602598;1,83294200
1,01602598;1,74535400
1,03602598;1,74535400
1,05602598;1,74535400
1,07602598;1,74535400
1,09602598;1,74535400
1,11602598;1,65776500
1,13602598;1,65776500
1,15602598;1,65776500
1,17602598;1,57017700
1,19602598;1,57017700
1,21602598;1,57017700
1,23602598;1,48258900
1,25602598;1,48258900
1,27602598;1,48258900
1,29602598;1,39530600
1,31602598;1,39530600
1,33602598;1,39530600
1,35602598;1,39530600
1,37602598;1,39530600
1,39602598;1,30771800
1,41602598;1,39530600
1,43602598;1,30771800
1,45602598;1,30771800
