Time;Channel A
(us);(V)

-0,55365001;5,07309200
-0,53365001;4,98550400
-0,51365001;5,07309200
-0,49365001;5,07309200
-0,47365001;5,07309200
-0,45365001;5,07309200
-0,43365001;5,07309200
-0,41365001;5,07309200
-0,39365001;5,07309200
-0,37365001;4,98550400
-0,35365001;5,07309200
-0,33365001;5,07309200
-0,31365001;5,07309200
-0,29365001;5,07309200
-0,27365001;5,07309200
-0,25365001;5,07309200
-0,23365001;5,07309200
-0,21365001;5,07309200
-0,19365001;5,07309200
-0,17365001;4,98550400
-0,15365001;5,07309200
-0,13365001;4,98550400
-0,11365001;5,07309200
-0,09365001;5,07309200
-0,07365001;5,07309200
-0,05365001;5,07309200
-0,03365001;5,07309200
-0,01365001;6,56178500
0,00634999;4,37238700
0,02634999;5,42344400
0,04634999;4,37238700
0,06634999;4,54756300
0,08634998;4,37238700
0,10634998;4,45997500
0,12634998;4,37238700
0,14634998;4,37238700
0,16634998;4,28479900
0,18634998;4,19751600
0,20634998;4,10992800
0,22634998;4,02233900
0,24634998;3,93475200
0,26634998;3,84716300
0,28634998;3,75957500
0,30634998;3,67198700
0,32634998;3,58439900
0,34634998;3,49681100
0,36634998;3,49681100
0,38634998;3,40922300
0,40634998;3,32163500
0,42634998;3,32163500
0,44634998;3,14645800
0,46634998;3,14645800
0,48634998;3,05887000
0,50634998;3,05887000
0,52634998;2,97128200
0,54634998;2,97128200
0,56634998;2,79641100
0,58634998;2,79641100
0,60634998;2,70882300
0,62634998;2,62123500
0,64634998;2,70882300
0,66634998;2,62123500
0,68634998;2,53364700
0,70634998;2,44605900
0,72634998;2,44605900
0,74634998;2,44605900
0,76634998;2,35847000
0,78634998;2,27088200
0,80634998;2,35847000
0,82634998;2,18329400
0,84634998;2,09570600
0,86634998;2,09570600
0,88634998;2,09570600
0,90634998;2,09570600
0,92634998;2,09570600
0,94634998;2,00811800
0,96634998;1,92053000
0,98634998;1,92053000
1,00634998;1,83294200
1,02634998;1,83294200
1,04634998;1,74535400
1,06634998;1,74535400
1,08634998;1,74535400
1,10634998;1,74535400
1,12634998;1,65776500
1,14634998;1,74535400
1,16634998;1,65776500
1,18634998;1,57017700
1,20634998;1,57017700
1,22634998;1,57017700
1,24634998;1,57017700
1,26634998;1,48258900
1,28634998;1,48258900
1,30634998;1,48258900
1,32634998;1,39530600
1,34634998;1,39530600
1,36634998;1,39530600
1,38634998;1,39530600
1,40634998;1,39530600
1,42634998;1,39530600
1,44634998;1,30771800
