Time;Channel A
(ns);(V)

-153,27127301;5,07309200
-133,27127313;5,07309200
-113,27127325;5,07309200
-93,27127337;5,07309200
-73,27127349;5,07309200
-53,27127361;5,07309200
-33,27127374;5,24826800
-13,27127386;5,94866800
6,72872602;4,54756300
26,72872590;4,63515100
46,72872578;3,84716300
66,72872566;3,49681100
86,72872553;3,14645800
106,72872541;2,88369400
126,72872529;2,70882300
146,72872517;2,53364700
166,72872505;2,35847000
186,72872493;2,09570600
206,72872481;1,92053000
226,72872468;1,74535400
246,72872456;1,65776500
266,72872444;1,48258900
286,72872432;1,39530600
306,72872420;1,30771800
326,72872408;1,13254200
346,72872395;1,04495400
366,72872383;1,04495400
386,72872371;0,86977750
406,72872359;0,78218940
426,72872347;0,78218940
446,72872335;0,69460130
466,72872323;0,69460130
486,72872310;0,69460130
506,72872298;0,60701320
526,72872286;0,51942500
546,72872274;0,51942500
566,72872262;0,43183690
586,72872250;0,43183690
606,72872237;0,43183690
626,72872225;0,34424880
646,72872213;0,34424880
666,72872201;0,34424880
686,72872189;0,34424880
706,72872177;0,34424880
726,72872165;0,34424880
746,72872152;0,34424880
766,72872140;0,34424880
786,72872128;0,34424880
806,72872116;0,34424880
826,72872104;0,25666070
846,72872092;0,25666070
866,72872079;0,25666070
886,72872067;0,25666070
906,72872055;0,16907250
