Time;Channel A
(ns);(V)

-154,33461442;5,07309200
-134,33461454;4,98550400
-114,33461466;5,07309200
-94,33461479;5,07309200
-74,33461491;5,07309200
-54,33461503;5,07309200
-34,33461515;5,07309200
-14,33461527;6,82454900
5,66538461;4,37238700
25,66538448;5,33585600
45,66538436;3,58439900
65,66538424;3,93475200
85,66538412;3,14645800
105,66538400;3,14645800
125,66538388;2,70882300
145,66538376;2,62123500
165,66538363;2,35847000
185,66538351;2,27088200
205,66538339;2,00811800
225,66538327;1,74535400
245,66538315;1,74535400
265,66538303;1,48258900
285,66538290;1,39530600
305,66538278;1,39530600
325,66538266;1,22013000
345,66538254;1,04495400
365,66538242;1,04495400
385,66538230;0,86977750
405,66538217;0,86977750
425,66538205;0,78218940
445,66538193;0,69460130
465,66538181;0,69460130
485,66538169;0,69460130
505,66538157;0,60701320
525,66538145;0,60701320
545,66538132;0,51942500
565,66538120;0,51942500
585,66538108;0,43183690
605,66538096;0,43183690
625,66538084;0,43183690
645,66538072;0,34424880
665,66538059;0,34424880
685,66538047;0,34424880
705,66538035;0,34424880
725,66538023;0,34424880
745,66538011;0,34424880
765,66537999;0,25666070
785,66537987;0,25666070
805,66537974;0,34424880
825,66537962;0,16907250
845,66537950;0,25666070
865,66537938;0,25666070
885,66537926;0,25666070
905,66537914;0,25666070
