Time;Channel A
(us);(V)

-2,05427591;5,07309200
-2,03427591;5,07309200
-2,01427591;5,07309200
-1,99427591;4,98550400
-1,97427591;5,07309200
-1,95427591;5,07309200
-1,93427591;5,07309200
-1,91427591;4,98550400
-1,89427591;4,98550400
-1,87427591;5,07309200
-1,85427591;4,98550400
-1,83427591;5,07309200
-1,81427591;4,98550400
-1,79427591;5,07309200
-1,77427591;5,07309200
-1,75427591;5,07309200
-1,73427591;5,07309200
-1,71427591;5,07309200
-1,69427591;4,98550400
-1,67427591;4,98550400
-1,65427591;5,07309200
-1,63427591;4,98550400
-1,61427591;5,07309200
-1,59427591;4,98550400
-1,57427591;5,07309200
-1,55427591;5,07309200
-1,53427591;5,07309200
-1,51427591;5,07309200
-1,49427591;5,07309200
-1,47427591;5,07309200
-1,45427591;5,07309200
-1,43427591;5,07309200
-1,41427591;5,07309200
-1,39427591;4,98550400
-1,37427591;5,07309200
-1,35427591;5,07309200
-1,33427591;5,07309200
-1,31427591;4,98550400
-1,29427591;4,98550400
-1,27427592;5,07309200
-1,25427592;4,98550400
-1,23427592;5,07309200
-1,21427592;5,07309200
-1,19427592;5,07309200
-1,17427592;5,07309200
-1,15427592;5,07309200
-1,13427592;4,98550400
-1,11427592;5,07309200
-1,09427592;4,98550400
-1,07427592;5,07309200
-1,05427592;5,07309200
-1,03427592;5,07309200
-1,01427592;5,07309200
-0,99427592;5,07309200
-0,97427592;5,07309200
-0,95427592;5,07309200
-0,93427592;5,07309200
-0,91427592;5,07309200
-0,89427592;5,07309200
-0,87427592;5,07309200
-0,85427592;5,07309200
-0,83427592;5,07309200
-0,81427592;5,07309200
-0,79427592;4,98550400
-0,77427592;5,07309200
-0,75427592;4,98550400
-0,73427592;5,07309200
-0,71427592;5,07309200
-0,69427592;4,98550400
-0,67427592;5,07309200
-0,65427592;5,07309200
-0,63427592;4,98550400
-0,61427592;5,07309200
-0,59427592;5,07309200
-0,57427592;5,07309200
-0,55427592;5,07309200
-0,53427592;5,07309200
-0,51427592;4,98550400
-0,49427592;5,07309200
-0,47427592;4,98550400
-0,45427592;4,98550400
-0,43427592;5,07309200
-0,41427592;4,98550400
-0,39427592;5,07309200
-0,37427592;5,07309200
-0,35427592;5,07309200
-0,33427592;5,07309200
-0,31427592;4,98550400
-0,29427592;5,07309200
-0,27427592;5,07309200
-0,25427592;4,98550400
-0,23427592;5,07309200
-0,21427592;5,07309200
-0,19427592;4,98550400
-0,17427592;5,07309200
