Frequency,Channel A
(kHz),(dBV)

0.00000000,-57.72639000
0.00610352,-65.20807000
0.01220703,-80.26443000
0.01831055,-91.07689000
0.02441406,-94.24289000
0.03051758,-103.78950000
0.03662109,-118.34860000
0.04272461,-107.67510000
0.04882813,-103.33780000
0.05493164,-93.57825000
0.06103516,-90.40842000
0.06713867,-95.50897000
0.07324219,-103.66770000
0.07934570,-105.31780000
0.08544922,-97.58005000
0.09155273,-99.11080000
0.09765625,-102.09840000
0.10375977,-104.37220000
0.10986328,-98.76971000
0.11596680,-99.62762000
0.12207031,-123.57950000
0.12817383,-98.78136000
0.13427734,-94.84847000
0.14038086,-100.40410000
0.14648438,-99.95726000
0.15258789,-95.52174000
0.15869141,-97.66419000
0.16479492,-101.40250000
0.17089844,-99.65585000
0.17700195,-95.02148000
0.18310547,-93.05380000
0.18920898,-100.56350000
0.19531250,-94.72038000
0.20141602,-93.48740000
0.20751953,-96.85663000
0.21362305,-96.26024000
0.21972656,-91.75081000
0.22583008,-92.02834000
0.23193359,-95.63995000
0.23803711,-103.72660000
0.24414063,-97.03991000
0.25024414,-95.08607000
0.25634766,-96.67206000
0.26245117,-105.87860000
0.26855469,-110.23140000
0.27465820,-97.20089000
0.28076172,-93.88271000
0.28686523,-96.25304000
0.29296875,-101.52390000
0.29907227,-104.07860000
0.30517578,-101.19690000
0.31127930,-93.12068000
0.31738281,-91.71953000
0.32348633,-96.31639000
0.32958984,-107.64020000
0.33569336,-101.22200000
0.34179688,-94.70677000
0.34790039,-93.24532000
0.35400391,-97.15872000
0.36010742,-105.43410000
0.36621094,-99.36595000
0.37231445,-101.22630000
0.37841797,-95.62501000
0.38452148,-97.21622000
0.39062500,-103.82670000
0.39672852,-98.79829000
0.40283203,-96.54800000
0.40893555,-102.03440000
0.41503906,-112.76780000
0.42114258,-109.52640000
0.42724609,-103.46700000
0.43334961,-104.12180000
0.43945313,-103.87270000
0.44555664,-99.45691000
0.45166016,-97.80048000
0.45776367,-98.33434000
0.46386719,-99.63639000
0.46997070,-94.52599000
0.47607422,-95.91260000
0.48217773,-105.51150000
0.48828125,-98.82286000
0.49438477,-92.32410000
0.50048828,-93.62206000
0.50659180,-123.67800000
0.51269531,-98.02390000
0.51879883,-94.49783000
0.52490234,-92.45995000
0.53100586,-92.38118000
0.53710938,-96.14819000
0.54321289,-104.95790000
0.54931641,-117.78950000
0.55541992,-106.51330000
0.56152344,-96.76094000
0.56762695,-94.99584000
0.57373047,-98.59306000
0.57983398,-96.06772000
0.58593750,-93.44001000
0.59204102,-99.73451000
0.59814453,-106.27560000
0.60424805,-100.93420000
0.61035156,-99.01063000
0.61645508,-95.87347000
0.62255859,-94.77081000
0.62866211,-94.84230000
0.63476563,-95.27267000
0.64086914,-96.71546000
0.64697266,-97.11341000
0.65307617,-97.39738000
0.65917969,-95.02175000
0.66528320,-93.34946000
0.67138672,-94.65552000
0.67749023,-95.56367000
0.68359375,-94.04234000
0.68969727,-97.00114000
0.69580078,-99.69415000
0.70190430,-100.18150000
0.70800781,-97.28621000
0.71411133,-101.23330000
0.72021484,-101.12920000
0.72631836,-111.68380000
0.73242188,-103.11760000
0.73852539,-99.46182000
0.74462891,-99.01643000
0.75073242,-101.37650000
0.75683594,-104.13150000
0.76293945,-105.51150000
0.76904297,-105.57270000
0.77514648,-99.91116000
0.78125000,-99.92728000
0.78735352,-96.65611000
0.79345703,-96.55648000
0.79956055,-96.87076000
0.80566406,-95.79884000
0.81176758,-100.08720000
0.81787109,-103.96360000
0.82397461,-95.40732000
0.83007813,-98.52879000
0.83618164,-101.00490000
0.84228516,-99.77413000
0.84838867,-103.43570000
0.85449219,-95.40459000
0.86059570,-93.09621000
0.86669922,-99.18797000
0.87280273,-110.07700000
0.87890625,-100.97590000
0.88500977,-99.35742000
0.89111328,-106.25220000
0.89721680,-110.24330000
0.90332031,-97.50264000
0.90942383,-93.75546000
0.91552734,-95.36700000
0.92163086,-95.64021000
0.92773438,-94.52916000
0.93383789,-96.30402000
0.93994141,-101.46950000
0.94604492,-94.39841000
0.95214844,-92.47115000
0.95825195,-96.33208000
0.96435547,-113.30100000
0.97045898,-96.87965000
0.97656250,-97.66781000
0.98266602,-99.32181000
0.98876953,-99.57161000
0.99487305,-107.35640000
1.00097656,-111.24990000
1.00708008,-100.72390000
1.01318359,-96.79436000
1.01928711,-98.89350000
1.02539063,-106.30460000
1.03149414,-107.01340000
1.03759766,-117.98840000
1.04370117,-100.39210000
1.04980469,-100.23500000
1.05590820,-110.73220000
1.06201172,-108.04450000
1.06811523,-104.35720000
1.07421875,-112.31550000
1.08032227,-100.61040000
1.08642578,-99.80068000
1.09252930,-102.02550000
1.09863281,-99.23580000
1.10473633,-98.54507000
1.11083984,-97.19265000
1.11694336,-102.17400000
1.12304688,-113.57570000
1.12915039,-109.15440000
1.13525391,-105.73420000
1.14135742,-100.93040000
1.14746094,-111.85030000
1.15356445,-111.41640000
1.15966797,-105.16820000
1.16577148,-111.21440000
1.17187500,-101.67790000
1.17797852,-100.42270000
1.18408203,-100.92370000
1.19018555,-94.25955000
1.19628906,-97.58235000
1.20239258,-94.43718000
1.20849609,-92.58919000
1.21459961,-96.22654000
1.22070313,-109.96670000
1.22680664,-104.87930000
1.23291016,-99.96136000
1.23901367,-103.70990000
1.24511719,-96.02741000
1.25122070,-95.72154000
1.25732422,-101.37140000
1.26342773,-99.46745000
1.26953125,-97.35684000
1.27563477,-100.53040000
1.28173828,-98.49166000
1.28784180,-99.70641000
1.29394531,-114.25350000
1.30004883,-102.10640000
1.30615234,-97.74847000
1.31225586,-99.26653000
1.31835938,-98.11886000
1.32446289,-96.51270000
1.33056641,-99.81923000
1.33666992,-110.37380000
1.34277344,-108.38360000
1.34887695,-115.62470000
1.35498047,-99.44675000
1.36108398,-98.64627000
1.36718750,-103.85890000
1.37329102,-101.74910000
1.37939453,-96.91211000
1.38549805,-95.77740000
1.39160156,-98.79364000
1.39770508,-97.43855000
1.40380859,-94.02760000
1.40991211,-93.05721000
1.41601563,-94.53446000
1.42211914,-94.82886000
1.42822266,-94.24435000
1.43432617,-99.76701000
1.44042969,-99.79179000
1.44653320,-102.09140000
1.45263672,-107.35380000
1.45874023,-94.83443000
1.46484375,-96.31855000
1.47094727,-108.32290000
1.47705078,-112.60350000
1.48315430,-117.14120000
1.48925781,-100.61100000
1.49536133,-105.64400000
1.50146484,-107.69880000
1.50756836,-97.16338000
1.51367188,-98.76831000
1.51977539,-108.06020000
1.52587891,-100.95810000
1.53198242,-111.16390000
1.53808594,-100.35560000
1.54418945,-101.58980000
1.55029297,-97.59762000
1.55639648,-96.16337000
1.56250000,-101.96800000
1.56860352,-114.94820000
1.57470703,-101.26530000
1.58081055,-97.99422000
1.58691406,-97.24860000
1.59301758,-96.81053000
1.59912109,-100.28070000
1.60522461,-110.06260000
1.61132813,-98.45900000
1.61743164,-103.22890000
1.62353516,-112.37040000
1.62963867,-109.64190000
1.63574219,-104.06340000
1.64184570,-113.92490000
1.64794922,-100.21000000
1.65405273,-99.92580000
1.66015625,-101.71500000
1.66625977,-102.82150000
1.67236328,-96.47911000
1.67846680,-94.11610000
1.68457031,-97.83475000
1.69067383,-103.18730000
1.69677734,-102.63570000
1.70288086,-109.40570000
1.70898438,-105.47640000
1.71508789,-116.20770000
1.72119141,-118.32540000
1.72729492,-109.04420000
1.73339844,-101.34080000
1.73950195,-105.07480000
1.74560547,-100.81420000
1.75170898,-93.29291000
1.75781250,-93.51440000
1.76391602,-94.68251000
1.77001953,-97.41931000
1.77612305,-105.69190000
1.78222656,-102.67300000
1.78833008,-99.02139000
1.79443359,-98.94554000
1.80053711,-96.70239000
1.80664063,-95.16763000
1.81274414,-102.70340000
1.81884766,-97.31828000
1.82495117,-93.47009000
1.83105469,-99.45774000
1.83715820,-100.94290000
1.84326172,-105.81520000
1.84936523,-98.54325000
1.85546875,-96.96165000
1.86157227,-97.86858000
1.86767578,-103.85930000
1.87377930,-98.82555000
1.87988281,-94.18022000
1.88598633,-95.23630000
1.89208984,-99.82568000
1.89819336,-98.89815000
1.90429688,-100.57420000
1.91040039,-101.50750000
1.91650391,-98.23088000
1.92260742,-94.84477000
1.92871094,-93.06735000
1.93481445,-96.07446000
1.94091797,-103.30870000
1.94702148,-112.16300000
1.95312500,-112.60480000
1.95922852,-104.23450000
1.96533203,-97.33223000
1.97143555,-104.50400000
1.97753906,-97.78185000
1.98364258,-97.19395000
1.98974609,-113.48830000
1.99584961,-100.57360000
2.00195313,-99.55453000
2.00805664,-102.70250000
2.01416016,-101.80020000
2.02026367,-99.53011000
2.02636719,-95.79316000
2.03247070,-93.56889000
2.03857422,-96.42571000
2.04467773,-99.30283000
2.05078125,-97.70958000
2.05688477,-97.87491000
2.06298828,-99.62150000
2.06909180,-99.92351000
2.07519531,-101.56150000
2.08129883,-98.96178000
2.08740234,-98.39981000
2.09350586,-94.76040000
2.09960938,-93.52654000
2.10571289,-96.15441000
2.11181641,-99.53884000
2.11791992,-100.03570000
2.12402344,-99.43536000
2.13012695,-102.66880000
2.13623047,-100.09220000
2.14233398,-99.44119000
2.14843750,-104.04390000
2.15454102,-100.03300000
2.16064453,-98.40659000
2.16674805,-103.68900000
2.17285156,-104.76630000
2.17895508,-108.88080000
2.18505859,-100.07560000
2.19116211,-102.89650000
2.19726563,-105.83710000
2.20336914,-107.93430000
2.20947266,-104.03780000
2.21557617,-104.11970000
2.22167969,-95.54257000
2.22778320,-98.46873000
2.23388672,-124.54660000
2.23999023,-107.93840000
2.24609375,-102.41370000
2.25219727,-100.21590000
2.25830078,-100.39990000
2.26440430,-104.20780000
2.27050781,-95.84847000
2.27661133,-94.57874000
2.28271484,-98.79050000
2.28881836,-99.02612000
2.29492188,-98.73820000
2.30102539,-100.95640000
2.30712891,-96.08620000
2.31323242,-95.44836000
2.31933594,-96.78273000
2.32543945,-96.66850000
2.33154297,-101.87850000
2.33764648,-109.36040000
2.34375000,-95.91753000
2.34985352,-95.52182000
2.35595703,-103.41800000
2.36206055,-94.03370000
2.36816406,-98.54743000
2.37426758,-101.74160000
2.38037109,-97.51466000
2.38647461,-97.93764000
2.39257813,-97.58419000
2.39868164,-101.73540000
2.40478516,-102.75860000
2.41088867,-101.58050000
2.41699219,-105.72460000
2.42309570,-100.01150000
2.42919922,-103.85320000
2.43530273,-103.65330000
2.44140625,-95.99423000
2.44750977,-95.33344000
2.45361328,-99.13579000
2.45971680,-109.12830000
2.46582031,-101.58500000
2.47192383,-96.39400000
2.47802734,-97.33316000
2.48413086,-99.68002000
2.49023438,-95.59271000
2.49633789,-94.05542000
2.50244141,-99.80559000
2.50854492,-110.79640000
2.51464844,-104.02550000
2.52075195,-105.73580000
2.52685547,-103.97290000
2.53295898,-103.09800000
2.53906250,-104.73270000
2.54516602,-98.53430000
2.55126953,-95.74686000
2.55737305,-97.04137000
2.56347656,-102.76370000
2.56958008,-104.32160000
2.57568359,-98.81963000
2.58178711,-98.22969000
2.58789063,-96.01808000
2.59399414,-97.79842000
2.60009766,-99.47664000
2.60620117,-96.64189000
2.61230469,-97.08505000
2.61840820,-106.64720000
2.62451172,-97.65089000
2.63061523,-98.64893000
2.63671875,-99.32974000
2.64282227,-100.48820000
2.64892578,-97.25333000
2.65502930,-95.79868000
2.66113281,-98.30244000
2.66723633,-95.08359000
2.67333984,-91.73129000
2.67944336,-94.17713000
2.68554688,-97.64963000
2.69165039,-98.99262000
2.69775391,-104.59560000
2.70385742,-110.10070000
2.70996094,-105.05710000
2.71606445,-106.65740000
2.72216797,-108.92160000
2.72827148,-103.16650000
2.73437500,-103.54630000
2.74047852,-100.20590000
2.74658203,-97.59280000
2.75268555,-98.10704000
2.75878906,-106.97680000
2.76489258,-103.98210000
2.77099609,-95.82783000
2.77709961,-100.19000000
2.78320313,-101.71510000
2.78930664,-94.83656000
2.79541016,-94.88315000
2.80151367,-95.01350000
2.80761719,-97.84102000
2.81372070,-103.67870000
2.81982422,-95.74759000
2.82592773,-94.37072000
2.83203125,-96.96510000
2.83813477,-105.47550000
2.84423828,-95.13999000
2.85034180,-93.13773000
2.85644531,-94.05712000
2.86254883,-96.19000000
2.86865234,-97.58362000
