Time;Channel A
(ns);(V)

-151,19765351;4,98550400
-131,19765363;5,07309200
-111,19765375;5,07309200
-91,19765387;5,07309200
-71,19765399;4,98550400
-51,19765412;5,07309200
-31,19765424;5,07309200
-11,19765436;6,82454900
8,80234552;3,67198700
28,80234540;2,53364700
48,80234528;-1,14413900
68,80234515;-0,96896270
88,80234503;-0,70619830
108,80234491;-0,00579852
128,80234479;-0,00579852
148,80234467;0,08148442
168,80234455;0,08148442
188,80234443;0,16907250
208,80234430;0,16907250
228,80234418;0,08148442
248,80234406;0,08148442
268,80234394;0,08148442
288,80234382;0,08148442
308,80234370;0,08148442
328,80234357;0,08148442
348,80234345;-0,00579852
368,80234333;0,08148442
388,80234321;-0,00579852
408,80234309;0,08148442
428,80234297;0,16907250
448,80234285;-0,00579852
468,80234272;0,08148442
488,80234260;0,08148442
508,80234248;0,08148442
528,80234236;0,16907250
548,80234224;0,08148442
568,80234212;0,08148442
588,80234199;0,08148442
608,80234187;0,16907250
628,80234175;0,08148442
648,80234163;0,08148442
668,80234151;0,08148442
688,80234139;0,08148442
708,80234126;0,08148442
728,80234114;0,08148442
748,80234102;0,08148442
768,80234090;0,08148442
788,80234078;0,08148442
808,80234066;0,16907250
828,80234054;-0,00579852
848,80234041;0,08148442
868,80234029;0,16907250
888,80234017;0,08148442
908,80234005;0,08148442
