Time;Channel A
(ns);(V)

-152,36213358;5,07309200
-132,36213370;4,98550400
-112,36213382;5,07309200
-92,36213394;5,07309200
-72,36213406;5,07309200
-52,36213418;5,07309200
-32,36213431;5,07309200
-12,36213443;6,99972500
7,63786545;3,84716300
27,63786533;3,14645800
47,63786521;-1,05655100
67,63786509;-0,88137450
87,63786497;-0,88137450
107,63786484;0,08148442
127,63786472;-0,00579852
147,63786460;0,08148442
167,63786448;-0,00579852
187,63786436;0,16907250
207,63786424;0,16907250
227,63786411;0,08148442
247,63786399;0,16907250
267,63786387;-0,00579852
287,63786375;0,08148442
307,63786363;0,08148442
327,63786351;-0,00579852
347,63786338;0,08148442
367,63786326;0,08148442
387,63786314;-0,00579852
407,63786302;-0,00579852
427,63786290;0,08148442
447,63786278;0,08148442
467,63786266;0,08148442
487,63786253;0,08148442
507,63786241;0,08148442
527,63786229;0,08148442
547,63786217;0,08148442
567,63786205;0,08148442
587,63786193;0,08148442
607,63786180;0,08148442
627,63786168;0,08148442
647,63786156;0,08148442
667,63786144;0,08148442
687,63786132;0,08148442
707,63786120;-0,00579852
727,63786108;0,08148442
747,63786095;0,08148442
767,63786083;-0,00579852
787,63786071;0,08148442
807,63786059;0,16907250
827,63786047;-0,00579852
847,63786035;0,08148442
867,63786022;0,08148442
887,63786010;0,08148442
907,63785998;0,08148442
