Time;Channel A
(ns);(V)

-150,51587354;5,07309200
-130,51587366;5,07309200
-110,51587379;4,98550400
-90,51587391;5,07309200
-70,51587403;5,07309200
-50,51587415;5,07309200
-30,51587427;5,07309200
-10,51587439;6,64937300
9,48412548;3,58439900
29,48412536;2,27088200
49,48412524;-1,14413900
69,48412512;-1,05655100
89,48412500;-0,53102210
109,48412488;0,08148442
129,48412476;0,08148442
149,48412463;-0,00579852
169,48412451;0,08148442
189,48412439;0,08148442
209,48412427;0,16907250
229,48412415;0,08148442
249,48412403;0,08148442
269,48412390;0,08148442
289,48412378;0,08148442
309,48412366;0,08148442
329,48412354;-0,00579852
349,48412342;0,08148442
369,48412330;0,08148442
389,48412318;0,08148442
409,48412305;0,08148442
429,48412293;0,16907250
449,48412281;0,08148442
469,48412269;0,08148442
489,48412257;0,08148442
509,48412245;0,08148442
529,48412232;0,08148442
549,48412220;0,16907250
569,48412208;0,08148442
589,48412196;0,08148442
609,48412184;0,08148442
629,48412172;0,08148442
649,48412160;0,08148442
669,48412147;0,08148442
689,48412135;0,08148442
709,48412123;0,08148442
729,48412111;0,08148442
749,48412099;0,08148442
769,48412087;0,08148442
789,48412074;0,08148442
809,48412062;0,08148442
829,48412050;0,08148442
849,48412038;0,08148442
869,48412026;0,08148442
889,48412014;-0,00579852
909,48412002;0,08148442
