Time;Channel A
(ns);(V)

-149,83524466;5,07309200
-129,83524478;5,07309200
-109,83524490;4,98550400
-89,83524502;4,98550400
-69,83524514;5,07309200
-49,83524526;5,07309200
-29,83524539;5,16068000
-9,83524551;6,38660900
10,16475437;3,58439900
30,16475425;1,92053000
50,16475413;-1,14413900
70,16475401;-1,05655100
90,16475389;-0,53102210
110,16475376;-0,00579852
130,16475364;0,08148442
150,16475352;-0,00579852
170,16475340;0,08148442
190,16475328;0,08148442
210,16475316;0,16907250
230,16475303;0,08148442
250,16475291;0,08148442
270,16475279;-0,00579852
290,16475267;0,08148442
310,16475255;0,08148442
330,16475243;0,08148442
350,16475231;0,08148442
370,16475218;0,08148442
390,16475206;0,08148442
410,16475194;-0,00579852
430,16475182;0,08148442
450,16475170;0,16907250
470,16475158;0,08148442
490,16475145;0,16907250
510,16475133;-0,00579852
530,16475121;0,08148442
550,16475109;0,08148442
570,16475097;0,08148442
590,16475085;0,08148442
610,16475073;0,16907250
630,16475060;0,08148442
650,16475048;0,08148442
670,16475036;0,08148442
690,16475024;0,08148442
710,16475012;0,08148442
730,16475000;0,08148442
750,16474987;0,08148442
770,16474975;0,08148442
790,16474963;0,08148442
810,16474951;0,08148442
830,16474939;0,08148442
850,16474927;0,08148442
870,16474914;0,08148442
890,16474902;0,08148442
910,16474890;0,08148442
