Time;Channel A
(ns);(V)

-153,53025162;5,07309200
-133,53025174;5,07309200
-113,53025187;5,07309200
-93,53025199;4,98550400
-73,53025211;4,98550400
-53,53025223;5,07309200
-33,53025235;5,07309200
-13,53025247;6,91213700
6,46974740;4,10992800
26,46974728;3,40922300
46,46974716;-0,79378640
66,46974704;-0,79378640
86,46974692;-0,88137450
106,46974680;-0,00579852
126,46974668;-0,00579852
146,46974655;0,08148442
166,46974643;-0,00579852
186,46974631;0,16907250
206,46974619;0,16907250
226,46974607;0,08148442
246,46974595;0,16907250
266,46974582;-0,00579852
286,46974570;0,08148442
306,46974558;0,08148442
326,46974546;0,08148442
346,46974534;0,08148442
366,46974522;0,08148442
386,46974510;0,08148442
406,46974497;0,08148442
426,46974485;0,08148442
446,46974473;0,08148442
466,46974461;0,08148442
486,46974449;0,08148442
506,46974437;0,08148442
526,46974424;0,08148442
546,46974412;-0,00579852
566,46974400;0,16907250
586,46974388;0,08148442
606,46974376;0,08148442
626,46974364;0,08148442
646,46974351;0,08148442
666,46974339;0,08148442
686,46974327;0,08148442
706,46974315;0,08148442
726,46974303;0,08148442
746,46974291;0,08148442
766,46974279;0,08148442
786,46974266;0,08148442
806,46974254;0,16907250
826,46974242;0,08148442
846,46974230;0,08148442
866,46974218;0,08148442
886,46974206;-0,00579852
906,46974193;0,08148442
