Frequency,Channel A
(kHz),(dBV)

0.00000000,-60.09043000
0.09750025,-66.96054000
0.19500050,-79.54099000
0.29250076,-90.01559000
0.39000101,-92.32787000
0.48750126,-87.17269000
0.58500151,-85.72174000
0.68250176,-88.63115000
0.78000201,-88.41819000
0.87750227,-87.89135000
0.97500252,-98.04711000
1.07250277,-89.68803000
1.17000302,-88.53326000
1.26750327,-89.65191000
1.36500352,-97.52530000
1.46250378,-90.70145000
1.56000403,-85.10739000
1.65750428,-88.16166000
1.75500453,-90.72204000
1.85250478,-89.79573000
1.95000504,-96.09705000
2.04750529,-91.05029000
2.14500554,-101.40850000
2.24250579,-82.83395000
2.34000604,-81.86660000
2.43750629,-87.48448000
2.53500655,-87.84935000
2.63250680,-80.49851000
2.73000705,-77.89565000
2.82750730,-81.15054000
2.92500755,-101.41960000
3.02250780,-83.01665000
3.12000806,-87.11787000
3.21750831,-104.42100000
3.31500856,-104.64510000
3.41250881,-87.62819000
3.51000906,-84.26296000
3.60750932,-86.03795000
3.70500957,-93.99016000
3.80250982,-99.42397000
3.90001007,-99.51247000
3.99751032,-101.58800000
4.09501057,-92.19799000
4.19251083,-84.57000000
4.29001108,-85.57458000
4.38751133,-95.46983000
4.48501158,-90.36194000
4.58251183,-89.33287000
4.68001208,-87.35940000
4.77751234,-91.23367000
4.87501259,-95.40681000
4.97251284,-91.15277000
5.07001309,-95.01880000
5.16751334,-88.17306000
5.26501360,-104.51570000
5.36251385,-88.85726000
5.46001410,-88.27064000
5.55751435,-94.20303000
5.65501460,-82.69294000
5.75251485,-81.48116000
5.85001511,-85.29834000
5.94751536,-86.59026000
6.04501561,-87.37344000
6.14251586,-87.90755000
6.24001611,-90.51802000
6.33751637,-97.42385000
6.43501662,-87.27802000
6.53251687,-83.06770000
6.63001712,-82.34233000
6.72751737,-84.17344000
6.82501762,-86.25299000
6.92251788,-89.80340000
7.02001813,-87.79153000
7.11751838,-82.70908000
7.21501863,-80.86259000
7.31251888,-85.43828000
7.41001913,-93.54759000
7.50751939,-90.41206000
7.60501964,-94.50081000
7.70251989,-86.83448000
7.80002014,-85.32139000
7.89752039,-88.46141000
7.99502065,-88.09560000
8.09252090,-87.00854000
8.19002115,-86.32123000
8.28752140,-83.45868000
8.38502165,-81.25917000
8.48252190,-79.95317000
8.58002216,-81.65486000
8.67752241,-85.19966000
8.77502266,-89.36405000
8.87252291,-107.34920000
8.97002316,-87.61481000
9.06752341,-88.18282000
9.16502367,-88.00090000
9.26252392,-84.70573000
9.36002417,-87.11364000
9.45752442,-93.55816000
9.55502467,-91.25232000
9.65252493,-92.31689000
9.75002518,-94.65701000
9.84752543,-93.01855000
9.94502568,-88.34049000
10.04252593,-88.18608000
10.14002618,-91.80986000
10.23752644,-109.39310000
10.33502669,-89.19763000
10.43252694,-85.85582000
10.53002719,-87.50441000
10.62752744,-96.23100000
10.72502769,-96.38486000
10.82252795,-89.72125000
10.92002820,-94.12206000
11.01752845,-93.08776000
11.11502870,-91.70596000
11.21252895,-92.79797000
11.31002921,-93.76247000
11.40752946,-96.52890000
11.50502971,-106.50410000
11.60252996,-100.15780000
11.70003021,-96.10314000
11.79753046,-95.21140000
11.89503072,-85.85402000
11.99253097,-88.37961000
12.09003122,-91.05759000
12.18753147,-86.76083000
12.28503172,-84.97710000
12.38253197,-81.93948000
12.48003223,-84.71246000
12.57753248,-95.69856000
12.67503273,-93.35762000
12.77253298,-92.23953000
12.87003323,-97.21710000
12.96753349,-105.64300000
13.06503374,-95.02556000
13.16253399,-94.30827000
13.26003424,-90.62135000
13.35753449,-88.23943000
13.45503474,-84.22433000
13.55253500,-86.94591000
13.65003525,-88.86356000
13.74753550,-86.01137000
13.84503575,-85.58182000
13.94253600,-86.31135000
14.04003625,-86.57790000
14.13753651,-87.07169000
14.23503676,-89.43143000
14.33253701,-104.25900000
14.43003726,-86.92651000
14.52753751,-84.52893000
14.62503777,-82.94044000
14.72253802,-80.84187000
14.82003827,-79.85715000
14.91753852,-81.56715000
15.01503877,-82.49844000
15.11253902,-82.68082000
15.21003928,-84.75299000
15.30753953,-90.29353000
15.40503978,-95.92117000
15.50254003,-92.97437000
15.60004028,-118.89160000
15.69754053,-92.43694000
15.79504079,-85.89793000
15.89254104,-84.53195000
15.99004129,-88.81713000
16.08754154,-94.28239000
16.18504179,-85.05387000
16.28254205,-80.55269000
16.38004230,-82.96322000
16.47754255,-95.65453000
16.57504280,-89.42964000
16.67254305,-90.35933000
16.77004330,-89.61755000
16.86754356,-82.01102000
16.96504381,-81.07586000
17.06254406,-84.01833000
17.16004431,-86.52725000
17.25754456,-88.22098000
17.35504482,-85.77776000
17.45254507,-85.16048000
17.55004532,-88.39710000
17.64754557,-88.48224000
17.74504582,-91.33707000
17.84254607,-91.25370000
17.94004633,-87.46791000
18.03754658,-86.06538000
18.13504683,-91.84983000
18.23254708,-86.28642000
18.33004733,-83.08095000
18.42754758,-79.60382000
18.52504784,-81.40646000
18.62254809,-83.77811000
18.72004834,-83.57575000
18.81754859,-88.89250000
18.91504884,-120.43000000
19.01254910,-104.68240000
19.11004935,-92.05727000
19.20754960,-85.76575000
19.30504985,-84.94469000
19.40255010,-86.94818000
19.50005035,-94.40057000
19.59755061,-90.95181000
19.69505086,-82.46497000
19.79255111,-81.36653000
19.89005136,-84.74727000
19.98755161,-86.93482000
20.08505186,-88.17612000
20.18255212,-84.85173000
20.28005237,-78.28704000
20.37755262,-77.94669000
20.47505287,-86.22665000
20.57255312,-96.43941000
20.67005338,-89.68299000
20.76755363,-87.70924000
20.86505388,-88.42662000
20.96255413,-88.22453000
21.06005438,-87.59690000
21.15755463,-87.89848000
21.25505489,-86.68411000
21.35255514,-90.84491000
21.45005539,-85.37381000
21.54755564,-85.55692000
21.64505589,-85.99738000
21.74255614,-90.93655000
21.84005640,-94.78378000
21.93755665,-90.60349000
22.03505690,-89.38728000
22.13255715,-92.45113000
22.23005740,-85.98859000
22.32755766,-91.36933000
22.42505791,-98.44283000
22.52255816,-85.92419000
22.62005841,-84.03691000
22.71755866,-82.73560000
22.81505891,-81.57176000
22.91255917,-83.12799000
23.01005942,-85.49855000
23.10755967,-88.78426000
23.20505992,-101.95930000
23.30256017,-91.44547000
23.40006042,-84.22813000
23.49756068,-82.10536000
23.59506093,-82.91211000
23.69256118,-87.83833000
23.79006143,-96.58974000
23.88756168,-85.00420000
23.98506194,-87.02238000
24.08256219,-107.31860000
24.18006244,-94.83527000
24.27756269,-90.38627000
24.37506294,-89.56216000
24.47256319,-89.31367000
24.57006345,-86.37523000
24.66756370,-85.29896000
24.76506395,-85.00243000
24.86256420,-82.08619000
24.96006445,-82.51466000
25.05756470,-85.37868000
25.15506496,-83.49206000
25.25256521,-84.65046000
25.35006546,-102.91320000
25.44756571,-85.89282000
25.54506596,-87.42125000
25.64256622,-86.85760000
25.74006647,-82.80052000
25.83756672,-85.34240000
25.93506697,-91.50432000
26.03256722,-89.94454000
26.13006747,-93.09119000
26.22756773,-97.44838000
26.32506798,-95.94720000
26.42256823,-92.50256000
26.52006848,-91.48502000
26.61756873,-87.23303000
26.71506898,-93.98636000
26.81256924,-92.43638000
26.91006949,-95.79845000
27.00756974,-84.15635000
27.10506999,-83.18448000
27.20257024,-84.44050000
27.30007050,-91.73315000
27.39757075,-86.37091000
27.49507100,-80.06609000
27.59257125,-79.70717000
27.69007150,-85.65430000
27.78757175,-89.22111000
27.88507201,-88.05432000
27.98257226,-90.47667000
28.08007251,-88.46368000
28.17757276,-87.08810000
28.27507301,-89.50769000
28.37257327,-93.95108000
28.47007352,-88.85649000
28.56757377,-88.11924000
28.66507402,-90.86064000
28.76257427,-87.11559000
28.86007452,-83.55652000
28.95757478,-86.47008000
29.05507503,-88.35307000
29.15257528,-91.22284000
29.25007553,-86.48406000
29.34757578,-85.00038000
29.44507603,-91.36562000
29.54257629,-89.46892000
29.64007654,-86.47633000
29.73757679,-89.32227000
29.83507704,-85.15533000
29.93257729,-87.58113000
30.03007755,-85.29254000
30.12757780,-83.90749000
30.22507805,-82.55307000
30.32257830,-82.14012000
30.42007855,-81.27641000
30.51757880,-82.98644000
30.61507906,-88.19276000
30.71257931,-88.79753000
30.81007956,-92.04578000
30.90757981,-87.34122000
31.00508006,-86.35698000
31.10258031,-83.50014000
31.20008057,-85.43822000
31.29758082,-93.66273000
31.39508107,-98.87239000
31.49258132,-90.03819000
31.59008157,-89.78753000
31.68758183,-91.25180000
31.78508208,-103.33220000
31.88258233,-96.79007000
31.98008258,-97.40300000
32.07758283,-84.95922000
32.17508308,-83.51193000
32.27258334,-84.83568000
32.37008359,-83.93879000
32.46758384,-84.70802000
32.56508409,-86.64496000
32.66258434,-88.82101000
32.76008459,-86.78099000
32.85758485,-90.93960000
32.95508510,-97.36937000
33.05258535,-93.96423000
33.15008560,-93.24942000
33.24758585,-88.81913000
33.34508611,-88.59318000
33.44258636,-87.15095000
33.54008661,-86.58363000
33.63758686,-94.36260000
33.73508711,-89.76608000
33.83258736,-93.80037000
33.93008762,-86.05958000
34.02758787,-85.84093000
34.12508812,-90.11475000
34.22258837,-85.51198000
34.32008862,-87.04872000
34.41758887,-86.02051000
34.51508913,-82.75690000
34.61258938,-83.26091000
34.71008963,-90.88930000
34.80758988,-92.48807000
34.90509013,-95.39161000
35.00259039,-83.93647000
35.10009064,-81.84851000
35.19759089,-84.43193000
35.29509114,-87.22085000
35.39259139,-87.45894000
35.49009164,-87.45667000
35.58759190,-86.30971000
35.68509215,-86.37708000
35.78259240,-85.26793000
35.88009265,-84.27323000
35.97759290,-82.82578000
36.07509315,-83.56143000
36.17259341,-85.67224000
36.27009366,-84.93698000
36.36759391,-87.91243000
36.46509416,-89.28397000
36.56259441,-95.05370000
36.66009467,-94.26714000
36.75759492,-86.09389000
36.85509517,-85.52003000
36.95259542,-85.29064000
37.05009567,-90.60105000
37.14759592,-89.23012000
37.24509618,-86.76025000
37.34259643,-89.14052000
37.44009668,-86.42773000
37.53759693,-87.12157000
37.63509718,-86.90991000
37.73259743,-88.85641000
37.83009769,-91.75172000
37.92759794,-88.13562000
38.02509819,-89.09319000
38.12259844,-107.87930000
38.22009869,-89.13247000
38.31759895,-93.34476000
38.41509920,-82.81004000
38.51259945,-81.39342000
38.61009970,-87.67513000
38.70759995,-85.67281000
38.80510020,-87.38636000
38.90260046,-95.69896000
39.00010071,-87.79491000
39.09760096,-87.02977000
39.19510121,-95.27032000
39.29260146,-85.81290000
39.39010172,-82.74875000
39.48760197,-90.58891000
39.58510222,-88.57875000
39.68260247,-86.17855000
39.78010272,-88.46096000
39.87760297,-90.84351000
39.97510323,-91.23442000
40.07260348,-89.41171000
40.17010373,-83.27798000
40.26760398,-86.87844000
40.36510423,-84.30805000
40.46260448,-82.35193000
40.56010474,-87.75214000
40.65760499,-95.21794000
40.75510524,-85.79066000
40.85260549,-85.90707000
40.95010574,-89.38907000
41.04760600,-93.14719000
41.14510625,-87.40524000
41.24260650,-97.71979000
41.34010675,-108.36260000
41.43760700,-92.82260000
41.53510725,-89.90098000
41.63260751,-90.96483000
41.73010776,-83.98945000
41.82760801,-81.11188000
41.92510826,-83.52345000
42.02260851,-85.73737000
42.12010876,-87.00265000
42.21760902,-83.91711000
42.31510927,-84.91824000
42.41260952,-94.15127000
42.51010977,-97.39812000
42.60761002,-96.33233000
42.70511028,-93.66292000
42.80261053,-91.66473000
42.90011078,-96.68288000
42.99761103,-108.84650000
43.09511128,-89.63118000
43.19261153,-82.50942000
43.29011179,-81.96822000
43.38761204,-80.53441000
43.48511229,-80.63913000
43.58261254,-83.97035000
43.68011279,-91.35748000
43.77761304,-95.12023000
43.87511330,-90.58507000
43.97261355,-84.86885000
44.07011380,-83.64249000
44.16761405,-83.71204000
44.26511430,-85.60103000
44.36261456,-87.89269000
44.46011481,-85.75887000
44.55761506,-91.02360000
44.65511531,-111.64780000
44.75261556,-93.17886000
44.85011581,-89.57092000
44.94761607,-87.36475000
45.04511632,-90.22549000
45.14261657,-97.85182000
45.24011682,-87.97359000
45.33761707,-83.54974000
45.43511732,-85.70380000
45.53261758,-87.78121000
45.63011783,-87.00027000
45.72761808,-87.45499000
45.82511833,-88.21585000
