Frequency,Channel A
(kHz),(dBV)

0.00000000,-75.10253000
0.00610352,-82.08953000
0.01220703,-95.73544000
0.01831055,-96.83871000
0.02441406,-94.22270000
0.03051758,-95.20428000
0.03662109,-97.99622000
0.04272461,-107.49010000
0.04882813,-96.51307000
0.05493164,-101.34910000
0.06103516,-104.00960000
0.06713867,-97.95044000
0.07324219,-95.23903000
0.07934570,-97.54852000
0.08544922,-96.43681000
0.09155273,-96.21659000
0.09765625,-105.20070000
0.10375977,-99.62178000
0.10986328,-97.53381000
0.11596680,-103.13450000
0.12207031,-96.80447000
0.12817383,-94.64972000
0.13427734,-97.04223000
0.14038086,-100.56610000
0.14648438,-102.07800000
0.15258789,-97.50129000
0.15869141,-101.00940000
0.16479492,-92.34285000
0.17089844,-91.54517000
0.17700195,-95.54592000
0.18310547,-102.38940000
0.18920898,-101.12990000
0.19531250,-106.22920000
0.20141602,-119.70650000
0.20751953,-100.96640000
0.21362305,-98.61417000
0.21972656,-106.41140000
0.22583008,-106.20060000
0.23193359,-97.60349000
0.23803711,-96.14297000
0.24414063,-97.94456000
0.25024414,-97.79632000
0.25634766,-98.79184000
0.26245117,-101.94130000
0.26855469,-101.99870000
0.27465820,-96.86482000
0.28076172,-94.22614000
0.28686523,-95.50533000
0.29296875,-95.42039000
0.29907227,-96.79043000
0.30517578,-105.43450000
0.31127930,-100.55380000
0.31738281,-93.06828000
0.32348633,-90.11980000
0.32958984,-89.26551000
0.33569336,-91.80057000
0.34179688,-96.78412000
0.34790039,-95.12526000
0.35400391,-92.18540000
0.36010742,-95.53972000
0.36621094,-100.13670000
0.37231445,-98.26430000
0.37841797,-95.94657000
0.38452148,-97.02925000
0.39062500,-110.71640000
0.39672852,-97.21254000
0.40283203,-93.57742000
0.40893555,-96.77544000
0.41503906,-102.67580000
0.42114258,-99.34224000
0.42724609,-102.51070000
0.43334961,-104.04730000
0.43945313,-95.41470000
0.44555664,-95.24429000
0.45166016,-99.01360000
0.45776367,-104.52200000
0.46386719,-124.95510000
0.46997070,-98.98273000
0.47607422,-98.59200000
0.48217773,-111.79990000
0.48828125,-101.42590000
0.49438477,-111.91050000
0.50048828,-97.96990000
0.50659180,-103.56040000
0.51269531,-114.49000000
0.51879883,-104.12940000
0.52490234,-97.87347000
0.53100586,-102.22470000
0.53710938,-101.20590000
0.54321289,-95.88106000
0.54931641,-98.12992000
0.55541992,-113.02460000
0.56152344,-96.74885000
0.56762695,-98.56050000
0.57373047,-96.38603000
0.57983398,-97.26198000
0.58593750,-97.78619000
0.59204102,-97.81285000
0.59814453,-101.76230000
0.60424805,-106.33870000
0.61035156,-104.22250000
0.61645508,-102.53150000
0.62255859,-98.49297000
0.62866211,-93.10779000
0.63476563,-90.76212000
0.64086914,-92.46806000
0.64697266,-92.85509000
0.65307617,-94.32979000
0.65917969,-100.54240000
0.66528320,-113.36990000
0.67138672,-110.31750000
0.67749023,-99.15076000
0.68359375,-95.63324000
0.68969727,-102.23380000
0.69580078,-104.24990000
0.70190430,-103.05410000
0.70800781,-100.56670000
0.71411133,-95.85475000
0.72021484,-94.07379000
0.72631836,-100.54950000
0.73242188,-103.79270000
0.73852539,-113.44350000
0.74462891,-104.01890000
0.75073242,-98.17211000
0.75683594,-100.25560000
0.76293945,-113.99510000
0.76904297,-105.04660000
0.77514648,-104.03060000
0.78125000,-99.52687000
0.78735352,-99.46312000
0.79345703,-100.28300000
0.79956055,-112.90450000
0.80566406,-101.35940000
0.81176758,-103.35670000
0.81787109,-112.33520000
0.82397461,-104.74680000
0.83007813,-103.36880000
0.83618164,-102.09890000
0.84228516,-100.07320000
0.84838867,-97.14510000
0.85449219,-95.20962000
0.86059570,-97.95479000
0.86669922,-108.78730000
0.87280273,-102.45170000
0.87890625,-96.11046000
0.88500977,-101.97080000
0.89111328,-102.64120000
0.89721680,-107.73640000
0.90332031,-113.62740000
0.90942383,-104.15220000
0.91552734,-100.54670000
0.92163086,-94.77625000
0.92773438,-96.93716000
0.93383789,-94.35233000
0.93994141,-93.60864000
0.94604492,-97.51656000
0.95214844,-97.64047000
0.95825195,-120.83240000
0.96435547,-98.80171000
0.97045898,-93.17001000
0.97656250,-94.04586000
0.98266602,-105.11750000
0.98876953,-100.73570000
0.99487305,-94.29153000
1.00097656,-94.59469000
1.00708008,-96.12572000
1.01318359,-98.18918000
1.01928711,-97.05379000
1.02539063,-105.06030000
1.03149414,-97.63686000
1.03759766,-91.54955000
1.04370117,-91.58167000
1.04980469,-96.32230000
1.05590820,-112.06920000
1.06201172,-97.23057000
1.06811523,-93.72059000
1.07421875,-98.70546000
1.08032227,-97.49024000
1.08642578,-92.10743000
1.09252930,-93.41647000
1.09863281,-100.77300000
1.10473633,-108.12420000
1.11083984,-98.60719000
1.11694336,-92.54826000
1.12304688,-94.82442000
1.12915039,-102.50490000
1.13525391,-99.69962000
1.14135742,-97.13154000
1.14746094,-104.51510000
1.15356445,-107.38330000
1.15966797,-95.75730000
1.16577148,-95.19729000
1.17187500,-106.49540000
1.17797852,-94.86703000
1.18408203,-90.55328000
1.19018555,-89.97998000
1.19628906,-94.00245000
1.20239258,-106.88660000
1.20849609,-98.23257000
1.21459961,-93.11729000
1.22070313,-93.86475000
1.22680664,-93.76125000
1.23291016,-92.01631000
1.23901367,-95.04465000
1.24511719,-99.11163000
1.25122070,-99.68687000
1.25732422,-119.44560000
1.26342773,-97.40709000
1.26953125,-95.34116000
1.27563477,-94.89188000
1.28173828,-94.04898000
1.28784180,-96.91684000
1.29394531,-100.94150000
1.30004883,-97.35093000
1.30615234,-97.40781000
1.31225586,-126.85470000
1.31835938,-100.45360000
1.32446289,-99.81064000
1.33056641,-98.29009000
1.33666992,-94.03452000
1.34277344,-95.68144000
1.34887695,-111.65430000
1.35498047,-101.03960000
1.36108398,-97.75583000
1.36718750,-95.42104000
1.37329102,-96.54545000
1.37939453,-100.09720000
1.38549805,-98.83733000
1.39160156,-95.96597000
1.39770508,-95.33424000
1.40380859,-101.57790000
1.40991211,-106.94000000
1.41601563,-98.15343000
1.42211914,-93.91865000
1.42822266,-91.95541000
1.43432617,-92.29026000
1.44042969,-99.26942000
1.44653320,-105.21360000
1.45263672,-102.15330000
1.45874023,-109.75330000
1.46484375,-97.75060000
1.47094727,-101.69540000
1.47705078,-101.06540000
1.48315430,-99.90562000
1.48925781,-98.56643000
1.49536133,-94.92463000
1.50146484,-92.71671000
1.50756836,-91.63347000
1.51367188,-93.98331000
1.51977539,-93.77505000
1.52587891,-96.44514000
1.53198242,-111.87790000
1.53808594,-94.75455000
1.54418945,-95.28122000
1.55029297,-110.31220000
1.55639648,-98.09041000
1.56250000,-101.88220000
1.56860352,-96.63324000
1.57470703,-102.52860000
1.58081055,-99.68372000
1.58691406,-103.87990000
1.59301758,-102.46820000
1.59912109,-101.40140000
1.60522461,-111.97230000
1.61132813,-100.14090000
1.61743164,-94.57462000
1.62353516,-94.03851000
1.62963867,-102.53630000
1.63574219,-112.63840000
1.64184570,-102.71470000
1.64794922,-99.45759000
1.65405273,-99.62765000
1.66015625,-92.13258000
1.66625977,-94.39881000
1.67236328,-97.04232000
1.67846680,-92.82703000
1.68457031,-97.17998000
1.69067383,-115.88630000
1.69677734,-101.82400000
1.70288086,-101.03960000
1.70898438,-108.27730000
1.71508789,-105.80620000
1.72119141,-101.87590000
1.72729492,-106.58850000
1.73339844,-108.37990000
1.73950195,-98.95972000
1.74560547,-94.66605000
1.75170898,-98.77039000
1.75781250,-109.01920000
1.76391602,-103.74390000
1.77001953,-94.82727000
1.77612305,-92.72533000
1.78222656,-97.12872000
1.78833008,-102.81410000
1.79443359,-104.22670000
1.80053711,-109.33760000
1.80664063,-109.07930000
1.81274414,-105.59250000
1.81884766,-101.11460000
1.82495117,-95.73909000
1.83105469,-98.17840000
1.83715820,-118.84400000
1.84326172,-104.11410000
1.84936523,-98.17207000
1.85546875,-92.18304000
1.86157227,-94.25353000
1.86767578,-103.86960000
1.87377930,-93.93103000
1.87988281,-94.95159000
1.88598633,-99.17946000
1.89208984,-99.74707000
1.89819336,-96.56310000
1.90429688,-99.16769000
1.91040039,-99.50371000
1.91650391,-95.22652000
1.92260742,-94.73343000
1.92871094,-100.33760000
1.93481445,-100.86820000
1.94091797,-92.82404000
1.94702148,-93.71690000
1.95312500,-100.06170000
1.95922852,-99.18682000
1.96533203,-100.83670000
1.97143555,-100.96830000
1.97753906,-97.17216000
1.98364258,-98.86584000
1.98974609,-109.43300000
1.99584961,-97.38239000
2.00195313,-90.92542000
2.00805664,-94.26934000
2.01416016,-107.93930000
2.02026367,-113.20100000
2.02636719,-98.80147000
2.03247070,-94.70013000
2.03857422,-97.42760000
2.04467773,-97.80893000
2.05078125,-98.18080000
2.05688477,-98.03807000
2.06298828,-107.89980000
2.06909180,-104.98170000
2.07519531,-104.11460000
2.08129883,-96.41522000
2.08740234,-97.30371000
2.09350586,-106.33800000
2.09960938,-103.32220000
2.10571289,-103.40030000
2.11181641,-104.23730000
2.11791992,-95.59501000
2.12402344,-96.03476000
2.13012695,-108.38460000
2.13623047,-94.53235000
2.14233398,-94.69596000
2.14843750,-99.81818000
2.15454102,-103.34440000
2.16064453,-101.90540000
2.16674805,-102.34150000
2.17285156,-96.80626000
2.17895508,-95.96188000
2.18505859,-103.80910000
2.19116211,-118.29330000
2.19726563,-104.50380000
2.20336914,-104.45730000
2.20947266,-95.38489000
2.21557617,-96.70255000
2.22167969,-108.00680000
2.22778320,-97.12642000
2.23388672,-94.88864000
2.23999023,-97.92663000
2.24609375,-107.36990000
2.25219727,-106.37520000
2.25830078,-110.93790000
2.26440430,-96.80293000
2.27050781,-99.13415000
2.27661133,-100.15590000
2.28271484,-100.03670000
2.28881836,-99.41078000
2.29492188,-113.35270000
2.30102539,-107.29030000
2.30712891,-112.71190000
2.31323242,-104.02200000
2.31933594,-100.45820000
2.32543945,-99.00433000
2.33154297,-102.69880000
2.33764648,-117.80850000
2.34375000,-109.43820000
2.34985352,-100.67210000
2.35595703,-110.02570000
2.36206055,-103.03180000
2.36816406,-119.47800000
2.37426758,-96.32229000
2.38037109,-96.15822000
2.38647461,-103.26450000
2.39257813,-94.51491000
2.39868164,-95.35159000
2.40478516,-101.67170000
2.41088867,-108.24730000
2.41699219,-98.40086000
2.42309570,-95.83150000
2.42919922,-99.02320000
2.43530273,-102.85040000
2.44140625,-112.84700000
2.44750977,-99.70386000
2.45361328,-98.57980000
2.45971680,-99.31609000
2.46582031,-99.85756000
2.47192383,-114.98720000
2.47802734,-102.26090000
2.48413086,-99.74435000
2.49023438,-98.75784000
2.49633789,-106.88580000
2.50244141,-99.73524000
2.50854492,-95.09286000
2.51464844,-98.21355000
2.52075195,-101.38030000
2.52685547,-100.38360000
2.53295898,-100.31920000
2.53906250,-100.27910000
2.54516602,-107.00600000
2.55126953,-95.45786000
2.55737305,-93.65871000
2.56347656,-93.21024000
2.56958008,-92.15970000
2.57568359,-96.73648000
2.58178711,-98.98691000
2.58789063,-95.29765000
2.59399414,-95.84843000
2.60009766,-95.90471000
2.60620117,-92.62302000
2.61230469,-91.26372000
2.61840820,-90.96877000
2.62451172,-94.99156000
2.63061523,-104.35760000
2.63671875,-94.92679000
2.64282227,-97.82574000
2.64892578,-103.82220000
2.65502930,-111.30920000
2.66113281,-104.84360000
2.66723633,-100.50750000
2.67333984,-107.97300000
2.67944336,-114.53450000
2.68554688,-105.62920000
2.69165039,-102.18830000
2.69775391,-103.89220000
2.70385742,-100.24840000
2.70996094,-101.17670000
2.71606445,-102.00270000
2.72216797,-98.29021000
2.72827148,-94.77322000
2.73437500,-94.57730000
2.74047852,-94.17225000
2.74658203,-97.87472000
2.75268555,-104.12170000
2.75878906,-107.52810000
2.76489258,-109.14030000
2.77099609,-99.20635000
2.77709961,-95.59472000
2.78320313,-98.99551000
2.78930664,-98.78422000
2.79541016,-99.62882000
2.80151367,-97.95350000
2.80761719,-97.49680000
2.81372070,-98.79338000
2.81982422,-101.43370000
2.82592773,-101.96130000
2.83203125,-101.07260000
2.83813477,-102.75600000
2.84423828,-104.10920000
2.85034180,-103.43530000
2.85644531,-97.73798000
2.86254883,-92.37054000
2.86865234,-93.81631000
