Frequency;Channel A
(kHz);(dBu)

0,00000000;-24,33355000
0,19073486;-31,32807000
0,38146973;-50,86069000
0,57220459;-53,08986000
0,76293945;-55,05480000
0,95367432;-57,08807000
1,14440918;-57,20169000
1,33514404;-58,06804000
1,52587891;-59,74549000
1,71661377;-58,39651000
1,90734863;-59,70524000
2,09808350;-62,38951000
2,28881836;-63,65408000
2,47955322;-62,76554000
2,67028809;-63,05964000
2,86102295;-63,39268000
3,05175781;-68,98424000
3,24249268;-59,92225000
3,43322754;-57,11434000
3,62396240;-62,24106000
3,81469727;-69,67119000
4,00543213;-61,08206000
4,19616699;-55,97397000
4,38690186;-54,01252000
4,57763672;-57,58075000
4,76837158;-57,18563000
4,95910645;-58,59204000
5,14984131;-57,93243000
5,34057617;-57,86913000
5,53131104;-63,80831000
5,72204590;-61,59045000
5,91278076;-61,19049000
6,10351563;-55,43619000
6,29425049;-68,34499000
6,48498535;-57,56102000
6,67572021;-54,17610000
6,86645508;-53,32195000
7,05718994;-45,78959000
7,24792480;-40,26321000
7,43865967;-25,99260000
7,62939453;-14,90608000
7,82012939;-10,13343000
8,01086426;-11,71057000
8,20159912;-19,58129000
8,39233398;-33,16256000
8,58306885;-40,98540000
8,77380371;-35,28102000
8,96453857;-33,45023000
9,15527344;-38,14080000
9,34600830;-48,64881000
9,53674316;-55,60950000
9,72747803;-56,18254000
9,91821289;-60,12657000
10,10894775;-69,47458000
10,29968262;-76,14536000
10,49041748;-63,36366000
10,68115234;-64,76823000
10,87188721;-62,18213000
11,06262207;-64,55888000
11,25335693;-72,33704000
11,44409180;-63,36538000
11,63482666;-58,62126000
11,82556152;-55,09674000
12,01629639;-54,80419000
12,20703125;-56,45290000
12,39776611;-61,02593000
12,58850098;-60,12392000
12,77923584;-67,41340000
12,96997070;-62,64131000
13,16070557;-59,82809000
13,35144043;-55,55393000
13,54217529;-56,44680000
13,73291016;-63,79390000
13,92364502;-70,79379000
14,11437988;-66,62460000
14,30511475;-60,41562000
14,49584961;-59,06207000
14,68658447;-59,27755000
14,87731934;-56,07903000
15,06805420;-54,99163000
15,25878906;-56,19294000
15,44952393;-61,88907000
15,64025879;-56,22923000
15,83099365;-55,95750000
16,02172852;-60,48314000
16,21246338;-51,66469000
16,40319824;-52,40967000
16,59393311;-58,15308000
16,78466797;-58,32804000
16,97540283;-61,42244000
17,16613770;-81,10622000
17,35687256;-61,36055000
17,54760742;-57,47832000
17,73834229;-57,32150000
17,92907715;-57,36635000
18,11981201;-57,43522000
18,31054688;-61,02850000
18,50128174;-71,81969000
18,69201660;-58,96305000
18,88275146;-57,60920000
19,07348633;-61,02785000
19,26422119;-70,78081000
19,45495605;-60,22895000
19,64569092;-57,09591000
19,83642578;-58,95712000
20,02716064;-62,27007000
20,21789551;-56,30199000
20,40863037;-54,54028000
20,59936523;-58,89213000
20,79010010;-68,65216000
20,98083496;-58,97546000
21,17156982;-60,85872000
21,36230469;-65,19540000
21,55303955;-78,17894000
21,74377441;-63,20505000
21,93450928;-65,34833000
22,12524414;-70,67859000
22,31597900;-68,92934000
22,50671387;-64,53831000
22,69744873;-59,04075000
22,88818359;-57,49639000
23,07891846;-60,36419000
23,26965332;-61,77343000
23,46038818;-57,92983000
23,65112305;-62,04358000
23,84185791;-64,12342000
24,03259277;-59,07916000
24,22332764;-55,95139000
24,41406250;-59,28267000
24,60479736;-56,70347000
24,79553223;-56,46500000
24,98626709;-60,97039000
25,17700195;-63,73335000
