Frequency;Channel A
(kHz);(dBu)

0,00000000;-25,06936000
0,19073486;-31,85756000
0,38146973;-46,55712000
0,57220459;-66,67059000
0,76293945;-61,57019000
0,95367432;-63,42110000
1,14440918;-65,12603000
1,33514404;-62,44318000
1,52587891;-58,72109000
1,71661377;-60,27763000
1,90734863;-67,22678000
2,09808350;-61,47596000
2,28881836;-57,72730000
2,47955322;-59,03484000
2,67028809;-70,53362000
2,86102295;-64,43362000
3,05175781;-60,36217000
3,24249268;-61,99747000
3,43322754;-60,68735000
3,62396240;-66,31051000
3,81469727;-57,20670000
4,00543213;-57,26337000
4,19616699;-54,31333000
4,38690186;-61,08601000
4,57763672;-59,25381000
4,76837158;-52,90822000
4,95910645;-56,23146000
5,14984131;-44,25346000
5,34057617;-27,03769000
5,53131104;-11,52795000
5,72204590;-5,55628900
5,91278076;-7,24617100
6,10351563;-17,06466000
6,29425049;-36,51797000
6,48498535;-50,00414000
6,67572021;-53,00861000
6,86645508;-53,69360000
7,05718994;-59,18093000
7,24792480;-50,77480000
7,43865967;-56,58059000
7,62939453;-57,00148000
7,82012939;-80,98695000
8,01086426;-65,83767000
8,20159912;-57,98683000
8,39233398;-49,00871000
8,58306885;-41,69688000
8,77380371;-35,86033000
8,96453857;-34,96099000
9,15527344;-40,90848000
9,34600830;-49,49664000
9,53674316;-70,54408000
9,72747803;-57,04176000
9,91821289;-59,18059000
10,10894775;-58,22087000
10,29968262;-57,20005000
10,49041748;-54,85146000
10,68115234;-57,56275000
10,87188721;-66,26677000
11,06262207;-62,66003000
11,25335693;-66,52799000
11,44409180;-53,89977000
11,63482666;-51,49778000
11,82556152;-54,60310000
12,01629639;-56,05338000
12,20703125;-56,67792000
12,39776611;-60,45409000
12,58850098;-75,86032000
12,77923584;-62,10215000
12,96997070;-61,29471000
13,16070557;-56,26959000
13,35144043;-58,68646000
13,54217529;-68,04091000
13,73291016;-61,43038000
13,92364502;-66,06460000
14,11437988;-59,38518000
14,30511475;-59,13198000
14,49584961;-62,08772000
14,68658447;-60,41247000
14,87731934;-58,87596000
15,06805420;-61,06939000
15,25878906;-64,16934000
15,44952393;-66,64384000
15,64025879;-71,13062000
15,83099365;-65,58844000
16,02172852;-63,80953000
16,21246338;-64,68293000
16,40319824;-61,12942000
16,59393311;-58,47201000
16,78466797;-56,65673000
16,97540283;-52,85434000
17,16613770;-54,97274000
17,35687256;-61,95980000
17,54760742;-57,10315000
17,73834229;-56,78790000
17,92907715;-64,00039000
18,11981201;-63,92223000
18,31054688;-75,44131000
18,50128174;-67,58459000
18,69201660;-61,72023000
18,88275146;-55,95038000
19,07348633;-58,65141000
19,26422119;-65,97981000
19,45495605;-63,17334000
19,64569092;-59,80584000
19,83642578;-61,11878000
20,02716064;-66,05382000
20,21789551;-68,84172000
20,40863037;-72,81619000
20,59936523;-65,95450000
20,79010010;-65,38024000
20,98083496;-64,44936000
21,17156982;-61,71120000
21,36230469;-61,75220000
21,55303955;-58,75703000
21,74377441;-62,02276000
21,93450928;-62,97445000
22,12524414;-60,17723000
22,31597900;-61,12241000
22,50671387;-67,87404000
22,69744873;-59,73295000
22,88818359;-63,45066000
23,07891846;-66,05526000
23,26965332;-66,93899000
23,46038818;-61,10671000
23,65112305;-58,96632000
23,84185791;-60,40476000
24,03259277;-63,98560000
24,22332764;-68,07158000
24,41406250;-81,73966000
24,60479736;-59,56631000
24,79553223;-56,42422000
24,98626709;-56,83426000
25,17700195;-58,10810000
