Frequency,Channel A
(kHz),(dBu)

0.00000000,-23.05346000
0.19073486,-29.75590000
0.38146973,-40.90317000
0.57220459,-49.41195000
0.76293945,-47.05271000
0.95367432,-49.98312000
1.14440918,-52.37768000
1.33514404,-47.04327000
1.52587891,-48.07838000
1.71661377,-48.45216000
1.90734863,-53.11061000
2.09808350,-15.81465000
2.28881836,2.12570200
2.47955322,8.64193500
2.67028809,7.05845500
2.86102295,5.11514900
3.05175781,7.12234600
3.24249268,1.27134800
3.43322754,-15.14084000
3.62396240,-55.63612000
3.81469727,-41.78666000
4.00543213,-48.27374000
4.19616699,-44.35124000
4.38690186,-49.31135000
4.57763672,-48.20844000
4.76837158,-48.76314000
4.95910645,-50.45595000
5.14984131,-56.45355000
5.34057617,-49.57268000
5.53131104,-47.82868000
5.72204590,-45.22964000
5.91278076,-46.16571000
6.10351563,-51.52663000
6.29425049,-60.80923000
6.48498535,-65.86924000
6.67572021,-54.94695000
6.86645508,-49.14989000
7.05718994,-49.78611000
7.24792480,-54.60399000
7.43865967,-54.50050000
7.62939453,-57.96201000
7.82012939,-63.37609000
8.01086426,-52.68544000
8.20159912,-52.69466000
8.39233398,-53.07671000
8.58306885,-48.20342000
8.77380371,-47.91202000
8.96453857,-54.18956000
9.15527344,-65.86231000
9.34600830,-61.82689000
9.53674316,-54.12636000
9.72747803,-48.55365000
9.91821289,-46.98078000
10.10894775,-48.72169000
10.29968262,-50.11440000
10.49041748,-49.63124000
10.68115234,-48.36661000
10.87188721,-49.73318000
11.06262207,-48.90347000
11.25335693,-46.73767000
11.44409180,-48.30769000
11.63482666,-49.27897000
11.82556152,-52.85721000
12.01629639,-72.30064000
12.20703125,-48.84752000
12.39776611,-46.72802000
12.58850098,-52.21074000
12.77923584,-55.78479000
12.96997070,-52.72772000
13.16070557,-56.91678000
13.35144043,-58.98714000
13.54217529,-59.76109000
13.73291016,-58.93301000
13.92364502,-53.93982000
14.11437988,-54.48701000
14.30511475,-53.48276000
14.49584961,-55.31674000
14.68658447,-55.19611000
14.87731934,-52.75356000
15.06805420,-52.94987000
15.25878906,-50.21076000
15.44952393,-47.23765000
15.64025879,-49.08284000
15.83099365,-54.77019000
16.02172852,-71.26569000
16.21246338,-53.13482000
16.40319824,-52.35242000
16.59393311,-61.71863000
16.78466797,-53.79952000
16.97540283,-55.00508000
17.16613770,-49.33775000
17.35687256,-45.01462000
17.54760742,-46.54016000
17.73834229,-52.08673000
17.92907715,-66.54171000
18.11981201,-61.74523000
18.31054688,-58.01782000
18.50128174,-51.91564000
18.69201660,-49.01872000
18.88275146,-47.26221000
19.07348633,-46.22637000
19.26422119,-50.43759000
19.45495605,-51.03857000
19.64569092,-52.75168000
19.83642578,-67.76634000
20.02716064,-54.02210000
20.21789551,-48.33587000
20.40863037,-46.40076000
20.59936523,-49.46160000
20.79010010,-55.45397000
20.98083496,-55.93212000
21.17156982,-53.33969000
21.36230469,-54.39336000
21.55303955,-54.78464000
21.74377441,-52.45576000
21.93450928,-49.62014000
22.12524414,-54.88606000
22.31597900,-64.06917000
22.50671387,-54.51792000
22.69744873,-53.58417000
22.88818359,-59.60038000
23.07891846,-61.17551000
23.26965332,-60.39192000
23.46038818,-61.62923000
23.65112305,-62.26015000
23.84185791,-68.10017000
24.03259277,-64.33004000
24.22332764,-58.18229000
24.41406250,-51.74772000
24.60479736,-54.20561000
24.79553223,-78.52844000
24.98626709,-65.95527000
25.17700195,-64.50258000
25.36773682,-59.88063000
