Frequency,Channel A
(kHz),(dBu)

0.00000000,-27.10099000
0.19073486,-34.19370000
0.38146973,-47.66506000
0.57220459,-58.58038000
0.76293945,-57.94106000
0.95367432,-52.99392000
1.14440918,-50.79082000
1.33514404,-58.40735000
1.52587891,-46.00240000
1.71661377,-49.42669000
1.90734863,-11.06716000
2.09808350,4.58017600
2.28881836,9.64333100
2.47955322,6.52315400
2.67028809,-6.07514900
2.86102295,-40.78018000
3.05175781,-30.52561000
3.24249268,-7.21211600
3.43322754,2.71122800
3.62396240,4.03403700
3.81469727,-2.83453400
4.00543213,-20.85367000
4.19616699,-66.62520000
4.38690186,-46.56300000
4.57763672,-47.75196000
4.76837158,-47.85567000
4.95910645,-48.75284000
5.14984131,-64.77351000
5.34057617,-56.60648000
5.53131104,-49.07364000
5.72204590,-45.56459000
5.91278076,-46.05685000
6.10351563,-50.01577000
6.29425049,-53.89412000
6.48498535,-54.80833000
6.67572021,-58.33286000
6.86645508,-51.04424000
7.05718994,-50.28296000
7.24792480,-73.92412000
7.43865967,-71.48804000
7.62939453,-54.21512000
7.82012939,-53.60331000
8.01086426,-50.04161000
8.20159912,-46.30898000
8.39233398,-47.84054000
8.58306885,-53.11911000
8.77380371,-57.95695000
8.96453857,-51.38015000
9.15527344,-50.55808000
9.34600830,-58.47811000
9.53674316,-55.64138000
9.72747803,-53.89904000
9.91821289,-58.56230000
10.10894775,-50.00467000
10.29968262,-48.65931000
10.49041748,-48.62670000
10.68115234,-51.23223000
10.87188721,-52.30714000
11.06262207,-52.65849000
11.25335693,-59.53131000
11.44409180,-74.08904000
11.63482666,-51.26716000
11.82556152,-45.09538000
12.01629639,-45.80010000
12.20703125,-52.93390000
12.39776611,-67.56369000
12.58850098,-60.94389000
12.77923584,-68.05771000
12.96997070,-55.21478000
13.16070557,-52.81042000
13.35144043,-56.09656000
13.54217529,-59.27451000
13.73291016,-52.18278000
13.92364502,-46.95476000
14.11437988,-49.37238000
14.30511475,-59.68919000
14.49584961,-55.71274000
14.68658447,-53.57813000
14.87731934,-54.87099000
15.06805420,-52.48866000
15.25878906,-49.87197000
15.44952393,-51.27672000
15.64025879,-57.44345000
15.83099365,-63.00430000
16.02172852,-54.20053000
16.21246338,-50.43726000
16.40319824,-49.21719000
16.59393311,-50.50581000
16.78466797,-59.98531000
16.97540283,-47.88357000
17.16613770,-50.82617000
17.35687256,-70.89508000
17.54760742,-59.28123000
17.73834229,-65.02732000
17.92907715,-54.85233000
18.11981201,-55.13538000
18.31054688,-71.47020000
18.50128174,-58.69389000
18.69201660,-59.06834000
18.88275146,-52.78504000
19.07348633,-48.91615000
19.26422119,-50.56734000
19.45495605,-57.55733000
19.64569092,-57.96238000
19.83642578,-51.71498000
20.02716064,-50.16159000
20.21789551,-52.47620000
20.40863037,-55.43039000
20.59936523,-59.15409000
20.79010010,-62.38586000
20.98083496,-55.58675000
21.17156982,-53.67583000
21.36230469,-56.31881000
21.55303955,-58.39374000
21.74377441,-58.94827000
21.93450928,-57.83559000
22.12524414,-57.09266000
22.31597900,-54.16672000
22.50671387,-51.16853000
22.69744873,-51.88762000
22.88818359,-55.02691000
23.07891846,-77.33584000
23.26965332,-51.52960000
23.46038818,-49.01200000
23.65112305,-53.02740000
23.84185791,-58.99479000
24.03259277,-60.13954000
24.22332764,-55.68556000
24.41406250,-56.50295000
24.60479736,-64.97931000
24.79553223,-72.25877000
24.98626709,-68.94804000
25.17700195,-63.57390000
25.36773682,-55.49269000
