Time (UTC +02:00 d/M/yyyy h:mm:ss tt),Frequency (B) (Hz),Peak to peak (A) (V),Peak to peak (B) (V),"Phase (B, A) (°)"
29/6/2024 11:07:24 PM,19501.09,0.5239723,0.584872,5.558948
29/6/2024 11:07:24 PM,19501.09,0.5195776,0.5893735,4.447674
29/6/2024 11:07:24 PM,19501.09,0.5239723,0.5893735,4.636982
29/6/2024 11:07:25 PM,19501.09,0.5283822,0.5893735,3.616384
29/6/2024 11:07:25 PM,19501.09,0.5195776,0.584872,4.540157
29/6/2024 11:07:25 PM,19501.09,0.5283669,0.5803705,4.535809
29/6/2024 11:07:25 PM,19501.09,0.5195624,0.584872,3.419078
29/6/2024 11:07:25 PM,19496.08,0.5239723,0.584872,5.647307
29/6/2024 11:07:25 PM,19501.09,0.5283669,0.5893735,4.729502
29/6/2024 11:07:25 PM,19501.09,0.5239723,0.5893735,4.174632
29/6/2024 11:07:25 PM,19501.09,0.5239723,0.584872,4.456302
29/6/2024 11:07:25 PM,19501.09,0.5195776,0.584872,4.170351
29/6/2024 11:07:25 PM,19496.08,0.5195776,0.584872,4.359481
29/6/2024 11:07:25 PM,19501.09,0.5195776,0.584872,3.976969
29/6/2024 11:07:25 PM,19501.09,0.5239723,0.584872,4.544485
29/6/2024 11:07:25 PM,20003.7,0.5239723,0.584872,7.095033
29/6/2024 11:07:25 PM,20001.28,0.5239723,0.584872,6.641926
29/6/2024 11:07:25 PM,20001.28,0.5195624,0.584872,6.732541
29/6/2024 11:07:25 PM,20001.28,0.5239723,0.5893735,5.827113
29/6/2024 11:07:25 PM,20001.28,0.5151677,0.5893735,6.460684
29/6/2024 11:07:25 PM,20001.28,0.5283669,0.5893735,5.736653
29/6/2024 11:07:25 PM,19998.55,0.5151677,0.584872,6.641881
29/6/2024 11:07:25 PM,20001.28,0.5239723,0.5893735,6.460704
29/6/2024 11:07:25 PM,20001.28,0.5195624,0.584872,6.460781
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.5893735,5.736612
29/6/2024 11:07:26 PM,20001.28,0.5195624,0.584872,6.551328
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.584872,6.913739
29/6/2024 11:07:26 PM,20001.28,0.5195624,0.5893735,6.189051
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.5893735,5.284593
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.5893735,6.370153
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.584872,6.641901
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.584872,6.551347
29/6/2024 11:07:26 PM,20001.28,0.5283669,0.584872,5.827076
29/6/2024 11:07:26 PM,20001.28,0.5195624,0.584872,6.370173
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.5893735,6.279564
29/6/2024 11:07:26 PM,20001.28,0.5239723,0.584872,7.004397
29/6/2024 11:07:26 PM,20469.43,0.5239723,0.5893735,8.068989
29/6/2024 11:07:26 PM,20501.03,0.5195624,0.584872,7.591005
29/6/2024 11:07:26 PM,20501.03,0.5195776,0.5938749,9.903306
29/6/2024 11:07:26 PM,20501.03,0.5195624,0.5893735,6.478509
29/6/2024 11:07:26 PM,20501.03,0.5195776,0.5893735,7.395523
29/6/2024 11:07:26 PM,20501.03,0.5239723,0.584872,8.331964
29/6/2024 11:07:26 PM,20501.03,0.5283669,0.5893735,8.336557
29/6/2024 11:07:26 PM,20501.03,0.5239723,0.5893735,8.243366
29/6/2024 11:07:26 PM,20501.03,0.5239723,0.5893735,8.327315
29/6/2024 11:07:27 PM,20501.03,0.5195624,0.584872,7.404699
29/6/2024 11:07:27 PM,20501.03,0.5195776,0.5938749,7.600201
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.5893735,8.518408
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.584872,8.620899
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.5938749,10.28093
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.5893735,8.056939
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.5983764,8.243357
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.5893735,8.42978
29/6/2024 11:07:27 PM,20501.03,0.5195776,0.584872,8.420579
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.5938749,8.620852
29/6/2024 11:07:27 PM,20501.03,0.5283669,0.584872,8.886777
29/6/2024 11:07:27 PM,20501.03,0.5239723,0.5893735,7.04601
29/6/2024 11:07:27 PM,21001.35,0.5283669,0.5893735,10.02001
29/6/2024 11:07:27 PM,21001.35,0.5239723,0.5893735,9.109454
29/6/2024 11:07:27 PM,21001.35,0.5239723,0.5893735,10.20208
29/6/2024 11:07:27 PM,21001.35,0.5283669,0.5938749,11.11223
29/6/2024 11:07:27 PM,21001.35,0.5283822,0.6028779,11.29416
29/6/2024 11:07:27 PM,21001.35,0.5239723,0.584872,9.564737
29/6/2024 11:07:27 PM,21001.35,0.5239723,0.5983764,11.02126
29/6/2024 11:07:27 PM,21001.35,0.5283822,0.5893735,9.837899
29/6/2024 11:07:27 PM,21001.35,0.5239723,0.5938749,8.472091
29/6/2024 11:07:27 PM,21001.35,0.5239723,0.5938749,8.654238
29/6/2024 11:07:28 PM,21001.35,0.5283669,0.584872,8.108088
29/6/2024 11:07:28 PM,21001.35,0.5239723,0.584872,11.48111
29/6/2024 11:07:28 PM,21001.35,0.5195776,0.5938749,11.02629
29/6/2024 11:07:28 PM,21001.35,0.5239723,0.5938749,11.11226
29/6/2024 11:07:28 PM,21001.35,0.5239723,0.5938749,10.29313
29/6/2024 11:07:28 PM,21001.35,0.5283669,0.584872,10.38415
29/6/2024 11:07:28 PM,21001.35,0.5239723,0.5893735,10.48017
29/6/2024 11:07:28 PM,21001.35,0.5283669,0.5893735,9.291549
29/6/2024 11:07:28 PM,21001.35,0.5195776,0.5938749,9.837902
29/6/2024 11:07:28 PM,20995.97,0.5239723,0.5893735,11.80926
29/6/2024 11:07:28 PM,21001.35,0.5283669,0.5938749,11.29421
29/6/2024 11:07:28 PM,21001.35,0.5195776,0.5893735,10.20209
29/6/2024 11:07:28 PM,21500.45,0.5239723,0.5983764,12.31149
29/6/2024 11:07:28 PM,21500.45,0.5283822,0.6028626,13.06131
29/6/2024 11:07:28 PM,21505.98,0.5239723,0.5938749,12.03008
29/6/2024 11:07:28 PM,21500.45,0.5195776,0.5983764,12.87392
29/6/2024 11:07:28 PM,21500.45,0.5239723,0.5983764,12.21763
29/6/2024 11:07:28 PM,21500.45,0.5283669,0.5983764,11.93624
29/6/2024 11:07:28 PM,21505.98,0.5239723,0.6028779,12.78019
29/6/2024 11:07:28 PM,21500.45,0.5239723,0.5983764,12.59267
29/6/2024 11:07:28 PM,21500.45,0.5195776,0.5893735,12.4052
29/6/2024 11:07:28 PM,21500.45,0.5195776,0.5938749,13.15486
29/6/2024 11:07:29 PM,21500.45,0.5151677,0.5983764,13.06128
29/6/2024 11:07:29 PM,21500.45,0.5151677,0.5983764,12.59272
29/6/2024 11:07:29 PM,21505.98,0.5239723,0.5983764,12.12393
29/6/2024 11:07:29 PM,21500.45,0.5239723,0.5983764,13.0612
29/6/2024 11:07:29 PM,21500.45,0.5239723,0.6118656,11.74858
29/6/2024 11:07:29 PM,21500.45,0.5239723,0.5983764,12.58778
29/6/2024 11:07:29 PM,21500.45,0.5195624,0.6028779,11.93619
29/6/2024 11:07:29 PM,21500.45,0.5239723,0.5938749,13.14992
29/6/2024 11:07:29 PM,21500.45,0.5239723,0.5983764,12.40521
29/6/2024 11:07:29 PM,21500.45,0.5239723,0.6028779,12.96262
29/6/2024 11:07:29 PM,21500.45,0.5195776,0.5983764,12.87388
29/6/2024 11:07:29 PM,21505.98,0.5239723,0.6028779,12.78025
29/6/2024 11:07:29 PM,22001.41,0.5239723,0.6028779,13.02805
29/6/2024 11:07:29 PM,22001.41,0.5195776,0.5983764,12.66158
29/6/2024 11:07:29 PM,22001.41,0.5239723,0.6028779,12.20312
29/6/2024 11:07:29 PM,22001.41,0.5239723,0.6028779,13.48578
29/6/2024 11:07:29 PM,22001.41,0.5195776,0.5983764,12.56992
29/6/2024 11:07:29 PM,22001.41,0.5239723,0.6028779,13.4911
29/6/2024 11:07:29 PM,22001.41,0.5195624,0.6028779,13.57722
29/6/2024 11:07:29 PM,22001.41,0.5195776,0.6028626,13.94305
29/6/2024 11:07:29 PM,22001.41,0.5195624,0.5983764,13.21118
29/6/2024 11:07:30 PM,22001.41,0.5151677,0.6028779,13.57725
29/6/2024 11:07:30 PM,21995.78,0.5195624,0.6073641,12.84479
29/6/2024 11:07:30 PM,22001.41,0.5151677,0.6073641,12.93643
29/6/2024 11:07:30 PM,22001.41,0.5239723,0.5983764,13.48571
29/6/2024 11:07:30 PM,22001.41,0.5239723,0.5983764,13.21116
29/6/2024 11:07:30 PM,22001.41,0.5151677,0.6028779,13.30809
29/6/2024 11:07:30 PM,22001.41,0.5195624,0.5983764,13.39418
29/6/2024 11:07:30 PM,22001.41,0.5195624,0.5983764,13.39417
29/6/2024 11:07:30 PM,22001.41,0.5195624,0.6028779,13.21117
29/6/2024 11:07:30 PM,22001.41,0.5195624,0.5983764,12.93639
29/6/2024 11:07:30 PM,22001.41,0.5239723,0.6118656,14.958
29/6/2024 11:07:30 PM,22001.41,0.5151677,0.6028779,13.48576
29/6/2024 11:07:30 PM,22499.36,0.5151677,0.6028779,15.99577
29/6/2024 11:07:30 PM,22499.36,0.5195624,0.6028779,15.14654
29/6/2024 11:07:30 PM,22505.15,0.5239723,0.6028779,15.90153
29/6/2024 11:07:30 PM,22499.36,0.5151677,0.6028779,16.27834
29/6/2024 11:07:30 PM,22499.36,0.5151677,0.6073641,15.42456
29/6/2024 11:07:30 PM,22499.36,0.5151677,0.6073641,15.24098
29/6/2024 11:07:30 PM,22499.36,0.5239723,0.6028779,15.99577
29/6/2024 11:07:30 PM,22499.36,0.5195624,0.6028779,15.05202
29/6/2024 11:07:30 PM,22499.36,0.5239723,0.6118503,15.71293
29/6/2024 11:07:31 PM,22505.15,0.5195776,0.6028779,15.80725
29/6/2024 11:07:31 PM,22499.36,0.5239723,0.6163518,16.17891
29/6/2024 11:07:31 PM,22505.15,0.5195624,0.6073641,14.86298
29/6/2024 11:07:31 PM,22499.36,0.5239723,0.6028779,15.71291
29/6/2024 11:07:31 PM,22499.36,0.5195624,0.6028779,14.76843
29/6/2024 11:07:31 PM,22499.36,0.5195776,0.6073641,16.08996
29/6/2024 11:07:31 PM,22505.14,0.5195624,0.6028779,14.9575
29/6/2024 11:07:31 PM,22505.15,0.5195624,0.6073641,14.57922
29/6/2024 11:07:31 PM,22499.36,0.5239723,0.6073641,15.52427
29/6/2024 11:07:31 PM,22499.36,0.5151677,0.6073641,15.42985
29/6/2024 11:07:31 PM,22499.36,0.5151677,0.6073641,15.9958
29/6/2024 11:07:31 PM,22499.36,0.5195624,0.6028779,15.33543
29/6/2024 11:07:31 PM,23001.47,0.5151677,0.6073641,17.31408
29/6/2024 11:07:31 PM,23001.47,0.5151677,0.6118656,18.59123
29/6/2024 11:07:31 PM,23001.47,0.5195624,0.6073641,17.60497
29/6/2024 11:07:31 PM,23001.47,0.5195776,0.6163518,15.83018
29/6/2024 11:07:31 PM,23001.47,0.5195624,0.6118656,18.68249
29/6/2024 11:07:31 PM,23001.47,0.5239723,0.6118503,18.22555
29/6/2024 11:07:31 PM,23001.47,0.5195776,0.6118503,16.84412
29/6/2024 11:07:31 PM,23001.47,0.5151677,0.6163518,16.66526
29/6/2024 11:07:31 PM,23001.47,0.5151677,0.6073641,17.13559
29/6/2024 11:07:31 PM,23001.47,0.5239723,0.6118503,17.7781
29/6/2024 11:07:32 PM,23001.47,0.5151677,0.6073641,17.95618
29/6/2024 11:07:32 PM,23001.47,0.5239723,0.6118503,17.2481
29/6/2024 11:07:32 PM,23001.47,0.5151677,0.6118503,17.96638
29/6/2024 11:07:32 PM,23001.47,0.5283669,0.6163518,16.03534
29/6/2024 11:07:32 PM,23001.57,0.5195624,0.6073641,17.21199
29/6/2024 11:07:32 PM,23001.47,0.5151677,0.6073641,17.42146
29/6/2024 11:07:32 PM,22995.58,0.5151677,0.6118503,17.58439
29/6/2024 11:07:32 PM,23001.47,0.5195624,0.6073641,18.03746
29/6/2024 11:07:32 PM,23001.47,0.5151677,0.6163518,17.3348
29/6/2024 11:07:32 PM,23001.47,0.5283669,0.6073641,17.2067
29/6/2024 11:07:32 PM,23001.47,0.5151677,0.6073641,17.67612
29/6/2024 11:07:32 PM,23001.47,0.5151677,0.6073641,17.85414
29/6/2024 11:07:32 PM,23503.79,0.5239723,0.6208533,20.06673
29/6/2024 11:07:32 PM,23503.79,0.5151677,0.6253548,18.46698
29/6/2024 11:07:32 PM,23497.75,0.5195624,0.6163518,17.70406
29/6/2024 11:07:32 PM,23503.79,0.5195624,0.6163518,17.79961
29/6/2024 11:07:32 PM,23497.75,0.5195624,0.6118503,18.17553
29/6/2024 11:07:32 PM,23497.75,0.5239723,0.6163518,18.1812
29/6/2024 11:07:32 PM,23503.79,0.5195624,0.6253548,18.94254
29/6/2024 11:07:32 PM,23503.79,0.5195776,0.6253548,19.70113
29/6/2024 11:07:32 PM,23503.79,0.5239723,0.6208533,19.51173
29/6/2024 11:07:32 PM,23503.79,0.5151677,0.6208533,19.69464
29/6/2024 11:07:33 PM,23497.75,0.5239723,0.6163518,18.65727
29/6/2024 11:07:33 PM,23503.79,0.5151677,0.6208533,19.60646
29/6/2024 11:07:33 PM,23497.75,0.5239723,0.6118656,18.84754
29/6/2024 11:07:33 PM,23503.79,0.5195624,0.6163518,17.99051
29/6/2024 11:07:33 PM,23503.79,0.5239723,0.6118656,18.45976
29/6/2024 11:07:33 PM,23503.79,0.5151677,0.6163518,18.56219
29/6/2024 11:07:33 PM,23497.75,0.5151677,0.6163518,18.75248
29/6/2024 11:07:33 PM,23497.75,0.5195624,0.6208533,20.25584
29/6/2024 11:07:33 PM,23497.75,0.5195624,0.6208533,18.94252
29/6/2024 11:07:33 PM,23503.79,0.5195776,0.6163518,19.60647
29/6/2024 11:07:33 PM,23503.79,0.5239723,0.6208533,20.35636
29/6/2024 11:07:33 PM,23604.24,0.5195624,0.6208533,19.14823
29/6/2024 11:07:33 PM,24001.54,0.5195776,0.6298562,19.46131
29/6/2024 11:07:33 PM,24001.54,0.5239723,0.6208533,20.48076
29/6/2024 11:07:33 PM,24001.54,0.5151677,0.6253548,20.38833
29/6/2024 11:07:33 PM,23999.84,0.5151677,0.6208533,20.84428
29/6/2024 11:07:33 PM,24001.54,0.5195624,0.6253548,20.47479
29/6/2024 11:07:33 PM,24001.54,0.5151677,0.6253548,20.57319
29/6/2024 11:07:33 PM,24001.54,0.5151677,0.6208533,21.12651
29/6/2024 11:07:33 PM,24001.54,0.5195624,0.6208533,21.02876
29/6/2024 11:07:33 PM,24001.54,0.5151677,0.6253548,20.94215
29/6/2024 11:07:34 PM,23999.84,0.5151677,0.6208533,20.94219
29/6/2024 11:07:34 PM,24001.54,0.5151677,0.6253548,21.02318
29/6/2024 11:07:34 PM,24001.54,0.5195624,0.6253548,20.38275
29/6/2024 11:07:34 PM,24001.54,0.5239723,0.6208533,21.11537
29/6/2024 11:07:34 PM,24001.54,0.5195624,0.6208533,21.29955
29/6/2024 11:07:34 PM,24001.54,0.5151677,0.6298562,21.02316
29/6/2024 11:07:34 PM,24001.54,0.5239723,0.6208533,21.20199
29/6/2024 11:07:34 PM,24001.54,0.5151677,0.6208533,21.02876
29/6/2024 11:07:34 PM,23999.84,0.5239723,0.6208533,21.21847
29/6/2024 11:07:34 PM,24001.54,0.5195624,0.6208533,21.10986
29/6/2024 11:07:34 PM,24001.54,0.5195624,0.6298562,20.94222
29/6/2024 11:07:34 PM,24001.54,0.5195624,0.6253548,20.48077
29/6/2024 11:07:34 PM,24001.54,0.5195624,0.6253548,20.29577
29/6/2024 11:07:34 PM,24501.93,0.5151677,0.6343578,22.59904
29/6/2024 11:07:34 PM,24501.93,0.5195624,0.6208533,22.51384
29/6/2024 11:07:34 PM,24501.93,0.5195624,0.6253548,22.7052
29/6/2024 11:07:34 PM,24501.93,0.5195624,0.6253548,21.98366
29/6/2024 11:07:34 PM,24495.63,0.5195624,0.6253548,23.15704
29/6/2024 11:07:34 PM,24501.93,0.5195776,0.6208533,23.35026
29/6/2024 11:07:34 PM,24501.93,0.5151677,0.6253548,22.79897
29/6/2024 11:07:34 PM,24501.93,0.5151677,0.6298562,23.44439
29/6/2024 11:07:34 PM,24501.93,0.5195624,0.6253548,22.62385
29/6/2024 11:07:35 PM,24501.93,0.5195624,0.6253548,22.07721
29/6/2024 11:07:35 PM,24501.93,0.5195624,0.6343578,22.2713
29/6/2024 11:07:35 PM,24501.93,0.5151677,0.6253548,22.70717
29/6/2024 11:07:35 PM,24501.93,0.5195624,0.6298562,22.07679
29/6/2024 11:07:35 PM,24501.93,0.5151677,0.6253548,23.36988
29/6/2024 11:07:35 PM,24501.93,0.5195624,0.6343578,21.99468
29/6/2024 11:07:35 PM,24495.63,0.5239723,0.6298562,23.6233
29/6/2024 11:07:35 PM,24501.93,0.5151677,0.6298562,21.90469
29/6/2024 11:07:35 PM,24501.93,0.5195776,0.6253548,22.70973
29/6/2024 11:07:35 PM,24501.93,0.5151677,0.6208533,23.06111
29/6/2024 11:07:35 PM,24501.93,0.5195776,0.6208533,23.53647
29/6/2024 11:07:35 PM,24501.93,0.5239723,0.6343577,23.62667
29/6/2024 11:07:35 PM,25004.02,0.5239723,0.6433607,21.93735
29/6/2024 11:07:35 PM,25001.6,0.5151677,0.6388592,23.84654
29/6/2024 11:07:35 PM,25004.02,0.5151677,0.6343578,24.03363
29/6/2024 11:07:35 PM,25001.6,0.5151677,0.6343578,23.7686
29/6/2024 11:07:35 PM,25008,0.5195624,0.6343578,23.76861
29/6/2024 11:07:35 PM,25001.6,0.5151677,0.6433607,23.67505
29/6/2024 11:07:35 PM,25001.6,0.5195624,0.6388592,23.75812
29/6/2024 11:07:35 PM,25001.6,0.5195624,0.6343577,23.22869
29/6/2024 11:07:35 PM,25001.6,0.5195776,0.6343578,22.77137
29/6/2024 11:07:36 PM,25004.02,0.5151677,0.6298562,23.41044
29/6/2024 11:07:36 PM,25001.6,0.5195624,0.6388592,23.49861
29/6/2024 11:07:36 PM,25004.02,0.5151677,0.6343578,23.76861
29/6/2024 11:07:36 PM,25004.02,0.5195624,0.6343578,23.94011
29/6/2024 11:07:36 PM,25001.6,0.5151677,0.6388592,23.94524
29/6/2024 11:07:36 PM,24997.59,0.5151677,0.6343578,23.59215
29/6/2024 11:07:36 PM,25001.6,0.5151677,0.6298562,23.13505
29/6/2024 11:07:36 PM,25004.02,0.5151677,0.6388592,23.84649
29/6/2024 11:07:36 PM,25001.6,0.5151677,0.6388592,24.12206
29/6/2024 11:07:36 PM,25001.6,0.5151677,0.6388592,23.76336
29/6/2024 11:07:36 PM,25001.6,0.5107731,0.6343578,23.4159
29/6/2024 11:07:36 PM,25004.02,0.5151677,0.6343578,24.29911
29/6/2024 11:07:36 PM,25499.55,0.5151677,0.6433607,25.08378
29/6/2024 11:07:36 PM,25506.11,0.5151677,0.6478622,26.044
29/6/2024 11:07:36 PM,25499.55,0.5239723,0.6388592,27.00845
29/6/2024 11:07:36 PM,25499.55,0.5151677,0.6433607,25.69432
29/6/2024 11:07:36 PM,25499.55,0.5195776,0.6388592,26.044
29/6/2024 11:07:36 PM,25499.55,0.5151677,0.6388592,26.04396
29/6/2024 11:07:36 PM,25506.11,0.5195776,0.6388592,23.85832
29/6/2024 11:07:36 PM,25499.55,0.5151677,0.6388592,26.5636
29/6/2024 11:07:36 PM,25499.55,0.5151677,0.6433607,26.48189
29/6/2024 11:07:36 PM,25506.11,0.5151677,0.6433607,26.21902
29/6/2024 11:07:37 PM,25499.55,0.5107731,0.6433607,25.78168
29/6/2024 11:07:37 PM,25506.11,0.5151677,0.6388592,26.39425
29/6/2024 11:07:37 PM,25506.11,0.5151677,0.6433607,26.04398
29/6/2024 11:07:37 PM,25499.55,0.5151677,0.6478622,26.1315
29/6/2024 11:07:37 PM,25499.55,0.5151677,0.6388592,26.30663
29/6/2024 11:07:37 PM,25499.55,0.5195776,0.6433607,24.30314
29/6/2024 11:07:37 PM,25499.55,0.5195624,0.6388592,25.17095
29/6/2024 11:07:37 PM,25499.55,0.5151677,0.6388592,26.21903
29/6/2024 11:07:37 PM,25506.11,0.5151677,0.6388592,26.39424
29/6/2024 11:07:37 PM,25499.55,0.5151677,0.6388592,26.3066
29/6/2024 11:07:37 PM,25499.55,0.5151677,0.6433607,25.78168
29/6/2024 11:07:37 PM,25499.55,0.5239723,0.6388592,26.13147
29/6/2024 11:07:37 PM,26001.66,0.5107731,0.6568651,26.46175
29/6/2024 11:07:37 PM,26001.66,0.5151677,0.6433607,26.27543
29/6/2024 11:07:37 PM,26001.66,0.5107731,0.6478622,26.55293
29/6/2024 11:07:37 PM,26001.66,0.5151677,0.6523637,26.10209
29/6/2024 11:07:37 PM,26001.51,0.5151677,0.6478622,26.74593
29/6/2024 11:07:37 PM,26001.51,0.5107731,0.6478622,26.47568
29/6/2024 11:07:37 PM,26001.66,0.5107731,0.6523637,25.63144
29/6/2024 11:07:37 PM,26001.51,0.5151677,0.6478622,26.37075
29/6/2024 11:07:37 PM,26001.51,0.5107731,0.6433607,26.37993
29/6/2024 11:07:38 PM,26001.66,0.5151677,0.6478622,26.46603
29/6/2024 11:07:38 PM,26001.66,0.5107578,0.6523637,24.74953
29/6/2024 11:07:38 PM,26001.66,0.5195776,0.6478622,25.64827
29/6/2024 11:07:38 PM,26001.51,0.5151677,0.6568499,25.73051
29/6/2024 11:07:38 PM,26001.66,0.5151677,0.6478622,26.55714
29/6/2024 11:07:38 PM,26001.66,0.5151677,0.6478622,26.45755
29/6/2024 11:07:38 PM,26001.66,0.5151677,0.6523637,26.46609
29/6/2024 11:07:38 PM,26001.66,0.5151677,0.6478622,27.73278
29/6/2024 11:07:38 PM,26001.51,0.5151677,0.6523637,26.0851
29/6/2024 11:07:38 PM,26001.66,0.5107731,0.6478622,26.45752
29/6/2024 11:07:38 PM,26001.66,0.5107731,0.6433607,26.64404
29/6/2024 11:07:38 PM,26001.66,0.5195624,0.6478622,26.37497
29/6/2024 11:07:38 PM,26201.68,0.5239723,0.6523637,26.92497
29/6/2024 11:07:38 PM,26503.47,0.5195624,0.6523637,28.20637
29/6/2024 11:07:38 PM,26503.47,0.5107578,0.6568651,28.55098
29/6/2024 11:07:38 PM,26503.47,0.5107731,0.6658528,27.38124
29/6/2024 11:07:38 PM,26496.66,0.5107731,0.6613513,27.56077
29/6/2024 11:07:38 PM,26503.47,0.5151677,0.6568651,28.37059
29/6/2024 11:07:38 PM,26503.47,0.5151677,0.6568651,29.00257
29/6/2024 11:07:38 PM,26503.47,0.5107578,0.6523637,28.10028
29/6/2024 11:07:38 PM,26503.47,0.5151677,0.6523637,27.66454
29/6/2024 11:07:39 PM,26503.47,0.5151677,0.6523637,28.1003
29/6/2024 11:07:39 PM,26496.66,0.5195776,0.6523637,27.92028
29/6/2024 11:07:39 PM,26496.66,0.5151677,0.6568651,28.46075
29/6/2024 11:07:39 PM,26503.47,0.5107731,0.6613513,28.19035
29/6/2024 11:07:39 PM,26496.66,0.5151677,0.6568651,27.56078
29/6/2024 11:07:39 PM,26496.66,0.5151677,0.6568651,28.55097
29/6/2024 11:07:39 PM,26503.47,0.5151677,0.6568651,28.55097
29/6/2024 11:07:39 PM,26503.47,0.5151677,0.6523637,28.37056
29/6/2024 11:07:39 PM,26503.47,0.5107578,0.6568651,28.6412
29/6/2024 11:07:39 PM,26496.66,0.5151677,0.6568651,28.46077
29/6/2024 11:07:39 PM,26503.47,0.5151677,0.6523637,27.11235
29/6/2024 11:07:39 PM,26496.66,0.5195624,0.6568651,28.01023
29/6/2024 11:07:39 PM,26503.47,0.5195624,0.6568651,28.19033
29/6/2024 11:07:39 PM,27001.73,0.5151677,0.6568651,29.03504
29/6/2024 11:07:39 PM,27001.73,0.5107731,0.6613513,28.94641
29/6/2024 11:07:39 PM,26994.82,0.5107731,0.6703391,28.41565
29/6/2024 11:07:39 PM,26994.82,0.5151677,0.6613513,29.92272
29/6/2024 11:07:39 PM,26998.49,0.5283669,0.670339,28.33706
29/6/2024 11:07:39 PM,26998.49,0.5195624,0.6658376,29.21224
29/6/2024 11:07:39 PM,27001.73,0.5107731,0.6568651,28.94646
29/6/2024 11:07:39 PM,26998.49,0.5107731,0.6568651,29.21226
29/6/2024 11:07:39 PM,27001.73,0.5151677,0.6658376,29.65605
29/6/2024 11:07:40 PM,26998.49,0.5151677,0.6613513,29.03499
29/6/2024 11:07:40 PM,26998.49,0.5107578,0.6568651,28.41557
29/6/2024 11:07:40 PM,26998.49,0.5107578,0.6568651,28.32723
29/6/2024 11:07:40 PM,27001.73,0.5151677,0.6568651,29.12365
29/6/2024 11:07:40 PM,27001.73,0.5107731,0.6613513,29.12366
29/6/2024 11:07:40 PM,27001.73,0.5151677,0.6658376,29.7449
29/6/2024 11:07:40 PM,27001.73,0.5107731,0.6613513,29.03501
29/6/2024 11:07:40 PM,26998.49,0.5151677,0.6568651,29.22538
29/6/2024 11:07:40 PM,27001.73,0.5107578,0.670339,28.06246
29/6/2024 11:07:40 PM,27001.73,0.5151677,0.6703391,28.06243
29/6/2024 11:07:40 PM,26994.82,0.5107731,0.6613513,29.38973
29/6/2024 11:07:40 PM,27001.73,0.5151677,0.6658528,30.01163
29/6/2024 11:07:40 PM,27500.32,0.5107578,0.6703391,30.76167
29/6/2024 11:07:40 PM,27500.32,0.5107578,0.6748406,30.75599
29/6/2024 11:07:40 PM,27500.32,0.5107578,0.670339,29.35132
29/6/2024 11:07:40 PM,27500.32,0.5151677,0.6748406,31.03558
29/6/2024 11:07:40 PM,27500.32,0.5063631,0.6658376,31.04694
29/6/2024 11:07:40 PM,27500.32,0.5063631,0.670339,30.20926
29/6/2024 11:07:40 PM,27500.32,0.5107731,0.6748406,30.13321
29/6/2024 11:07:40 PM,27507.39,0.5195624,0.670339,29.94198
29/6/2024 11:07:40 PM,27500.32,0.5107578,0.670339,30.48246
29/6/2024 11:07:40 PM,27500.32,0.5107731,0.6658376,30.2435
29/6/2024 11:07:41 PM,27507.39,0.5063631,0.670339,29.94197
29/6/2024 11:07:41 PM,27500.32,0.5107731,0.6748406,30.122
29/6/2024 11:07:41 PM,27500.32,0.5151677,0.670339,29.76208
29/6/2024 11:07:41 PM,27500.32,0.5107731,0.6748406,29.84922
29/6/2024 11:07:41 PM,27500.32,0.5151677,0.6748406,31.03556
29/6/2024 11:07:41 PM,27507.39,0.5063631,0.670339,30.31339
29/6/2024 11:07:41 PM,27500.32,0.5107731,0.6658528,28.89246
29/6/2024 11:07:41 PM,27500.32,0.5151677,0.670339,30.773
29/6/2024 11:07:41 PM,27500.32,0.5151677,0.6748406,30.20362
29/6/2024 11:07:41 PM,27500.32,0.5195776,0.6838435,31.7828
29/6/2024 11:07:41 PM,27500.32,0.5151677,0.6748406,30.15585
29/6/2024 11:07:41 PM,27500.32,0.5151677,0.670339,30.2261
29/6/2024 11:07:41 PM,28001.79,0.5151677,0.6748406,31.13509
29/6/2024 11:07:41 PM,28002.15,0.5151677,0.6838435,31.07663
29/6/2024 11:07:41 PM,28002.15,0.5151677,0.679342,31.72239
29/6/2024 11:07:41 PM,28001.79,0.5107731,0.679342,30.87374
29/6/2024 11:07:41 PM,28002.15,0.5195776,0.679342,30.6812
29/6/2024 11:07:41 PM,28001.79,0.5151677,0.6838435,31.88474
29/6/2024 11:07:41 PM,28001.79,0.5063631,0.679342,31.51656
29/6/2024 11:07:41 PM,28002.15,0.5107731,0.679342,31.24909
