1.00000000,0.00000000
2.00000000,0.00000000
3.00000000,0.00056889
4.00000000,0.00217200
5.00000000,0.00341332
6.00000000,0.00398200
7.00000000,0.00315474
8.00000000,0.00346486
9.00000000,0.00367191
10.00000000,0.00294772
11.00000000,0.00237898
12.00000000,0.00294772
13.00000000,0.00263757
14.00000000,0.00191343
15.00000000,0.00237898
16.00000000,0.00346486
17.00000000,0.00315474
18.00000000,0.00165486
19.00000000,0.00160323
20.00000000,0.00243057
21.00000000,0.00212040
22.00000000,0.00217200
23.00000000,0.00341332
24.00000000,0.00372343
25.00000000,0.00289615
26.00000000,0.00268915
27.00000000,0.00263757
28.00000000,0.00268915
29.00000000,0.00237898
30.00000000,0.00268915
31.00000000,0.00237898
32.00000000,0.00268915
33.00000000,0.00315474
34.00000000,0.00346486
35.00000000,0.00315474
36.00000000,0.00294772
37.00000000,0.00237898
38.00000000,0.00191343
39.00000000,0.00237898
40.00000000,0.00268915
41.00000000,0.00263757
42.00000000,0.00320629
43.00000000,0.00289615
44.00000000,0.00424058
45.00000000,0.00393049
46.00000000,0.00320629
47.00000000,0.00367191
48.00000000,0.00346486
49.00000000,0.00315474
50.00000000,0.00320629
51.00000000,0.00341332
52.00000000,0.00346486
53.00000000,0.00289615
54.00000000,0.00320629
55.00000000,0.00315474
56.00000000,0.00243057
57.00000000,0.00237898
58.00000000,0.00243057
59.00000000,0.00263757
60.00000000,0.00320629
61.00000000,0.00341332
62.00000000,0.00346486
63.00000000,0.00367191
64.00000000,0.00372343
65.00000000,0.00418908
66.00000000,0.00449915
67.00000000,0.00315474
68.00000000,0.00243057
69.00000000,0.00315474
70.00000000,0.00372343
71.00000000,0.00367191
72.00000000,0.00294772
73.00000000,0.00289615
74.00000000,0.00346486
75.00000000,0.00289615
76.00000000,0.00372343
77.00000000,0.00341332
78.00000000,0.00320629
79.00000000,0.00393049
80.00000000,0.00372343
81.00000000,0.00367191
82.00000000,0.00398200
83.00000000,0.00341332
84.00000000,0.00398200
85.00000000,0.00393049
86.00000000,0.00346486
87.00000000,0.00367191
88.00000000,0.00372343
89.00000000,0.00393049
90.00000000,0.00398200
91.00000000,0.00367191
92.00000000,0.00320629
93.00000000,0.00289615
94.00000000,0.00320629
95.00000000,0.00367191
96.00000000,0.00424058
97.00000000,0.00367191
98.00000000,0.00320629
99.00000000,0.00341332
100.00000000,0.00372343
101.00000000,0.00367191
102.00000000,0.00372343
103.00000000,0.00341332
104.00000000,0.00372343
105.00000000,0.00341332
106.00000000,0.00268915
107.00000000,0.00341332
108.00000000,0.00320629
109.00000000,0.00289615
110.00000000,0.00320629
111.00000000,0.00263757
112.00000000,0.00346486
113.00000000,0.00367191
114.00000000,0.00320629
115.00000000,0.00289615
116.00000000,0.00243057
117.00000000,0.00212040
118.00000000,0.00268915
119.00000000,0.00315474
120.00000000,0.00320629
121.00000000,0.00393049
122.00000000,0.00424058
123.00000000,0.00393049
124.00000000,0.00346486
125.00000000,0.00367191
126.00000000,0.00346486
127.00000000,0.00315474
128.00000000,0.00346486
129.00000000,0.00418908
130.00000000,0.00449915
131.00000000,0.00393049
132.00000000,0.00372343
133.00000000,0.00393049
134.00000000,0.00398200
135.00000000,0.00393049
136.00000000,0.00398200
137.00000000,0.00418908
138.00000000,0.00527486
139.00000000,0.00393049
140.00000000,0.00243057
141.00000000,0.00367191
142.00000000,0.00475772
143.00000000,0.00393049
144.00000000,0.00372343
145.00000000,0.00367191
146.00000000,0.00475772
147.00000000,0.00418908
148.00000000,0.00372343
149.00000000,0.00393049
150.00000000,0.00449915
151.00000000,0.00522342
152.00000000,0.00501629
153.00000000,0.00470625
154.00000000,0.00501629
155.00000000,0.00444766
156.00000000,0.00398200
157.00000000,0.00418908
158.00000000,0.00475772
159.00000000,0.00522342
160.00000000,0.00501629
161.00000000,0.00496483
162.00000000,0.00501629
163.00000000,0.00496483
164.00000000,0.00527486
165.00000000,0.00522342
166.00000000,0.00501629
167.00000000,0.00444766
168.00000000,0.00475772
169.00000000,0.00496483
170.00000000,0.00475772
171.00000000,0.00496483
172.00000000,0.00501629
173.00000000,0.00496483
174.00000000,0.00527486
175.00000000,0.00444766
176.00000000,0.00346486
177.00000000,0.00470625
178.00000000,0.00553343
179.00000000,0.00470625
180.00000000,0.00372343
181.00000000,0.00315474
182.00000000,0.00372343
183.00000000,0.00444766
184.00000000,0.00449915
185.00000000,0.00444766
186.00000000,0.00320629
187.00000000,0.00315474
188.00000000,0.00398200
189.00000000,0.00367191
190.00000000,0.00294772
191.00000000,0.00367191
192.00000000,0.00424058
193.00000000,0.00496483
194.00000000,0.00424058
195.00000000,0.00315474
196.00000000,0.00372343
197.00000000,0.00341332
198.00000000,0.00320629
199.00000000,0.00393049
200.00000000,0.00449915
201.00000000,0.00393049
202.00000000,0.00320629
203.00000000,0.00315474
204.00000000,0.00398200
205.00000000,0.00367191
206.00000000,0.00372343
207.00000000,0.00393049
208.00000000,0.00320629
209.00000000,0.00341332
210.00000000,0.00398200
211.00000000,0.00367191
212.00000000,0.00320629
213.00000000,0.00315474
214.00000000,0.00346486
215.00000000,0.00367191
216.00000000,0.00372343
217.00000000,0.00341332
218.00000000,0.00372343
219.00000000,0.00367191
220.00000000,0.00346486
221.00000000,0.00289615
222.00000000,0.00346486
223.00000000,0.00367191
224.00000000,0.00346486
225.00000000,0.00315474
226.00000000,0.00346486
227.00000000,0.00315474
228.00000000,0.00294772
229.00000000,0.00289615
230.00000000,0.00398200
231.00000000,0.00418908
232.00000000,0.00424058
233.00000000,0.00444766
234.00000000,0.00475772
235.00000000,0.00470625
236.00000000,0.00449915
237.00000000,0.00418908
238.00000000,0.00398200
239.00000000,0.00393049
240.00000000,0.00398200
241.00000000,0.00393049
242.00000000,0.00424058
243.00000000,0.00470625
244.00000000,0.00449915
245.00000000,0.00444766
246.00000000,0.00424058
247.00000000,0.00341332
248.00000000,0.00372343
249.00000000,0.00418908
250.00000000,0.00449915
251.00000000,0.00470625
252.00000000,0.00424058
253.00000000,0.00393049
254.00000000,0.00398200
255.00000000,0.00341332
256.00000000,0.00372343
257.00000000,0.00393049
258.00000000,0.00346486
259.00000000,0.00341332
260.00000000,0.00372343
261.00000000,0.00367191
262.00000000,0.00372343
263.00000000,0.00315474
264.00000000,0.00320629
265.00000000,0.00367191
266.00000000,0.00398200
267.00000000,0.00418908
268.00000000,0.00449915
269.00000000,0.00367191
270.00000000,0.00320629
271.00000000,0.00393049
272.00000000,0.00398200
273.00000000,0.00367191
274.00000000,0.00449915
275.00000000,0.00444766
276.00000000,0.00449915
277.00000000,0.00393049
278.00000000,0.00294772
279.00000000,0.00289615
280.00000000,0.00294772
281.00000000,0.00341332
282.00000000,0.00320629
283.00000000,0.00186181
284.00000000,0.00191343
285.00000000,0.00289615
286.00000000,0.00346486
287.00000000,0.00289615
288.00000000,0.00320629
289.00000000,0.00315474
290.00000000,0.00294772
291.00000000,0.00341332
292.00000000,0.00449915
293.00000000,0.00444766
294.00000000,0.00294772
295.00000000,0.00367191
296.00000000,0.00424058
297.00000000,0.00341332
298.00000000,0.00346486
299.00000000,0.00418908
300.00000000,0.00398200
301.00000000,0.00418908
302.00000000,0.00424058
303.00000000,0.00418908
304.00000000,0.00449915
