Time;Channel A
(ns);(V)

-150,58023450;5,07309200
-130,58023463;4,98550400
-110,58023475;4,98550400
-90,58023487;5,07309200
-70,58023499;5,07309200
-50,58023511;5,07309200
-30,58023523;5,77349100
-10,58023535;5,42344400
9,41976452;4,72273900
29,41976440;3,67198700
49,41976428;3,05887000
69,41976416;2,09570600
89,41976404;1,83294200
109,41976392;1,39530600
129,41976379;1,30771800
149,41976367;1,04495400
169,41976355;0,95736560
189,41976343;0,69460130
209,41976331;0,60701320
229,41976319;0,60701320
249,41976307;0,43183690
269,41976294;0,34424880
289,41976282;0,34424880
309,41976270;0,25666070
329,41976258;0,34424880
349,41976246;0,25666070
369,41976234;0,25666070
389,41976221;0,25666070
409,41976209;0,16907250
429,41976197;0,16907250
449,41976185;0,16907250
469,41976173;0,16907250
489,41976161;0,16907250
509,41976149;0,16907250
529,41976136;0,16907250
549,41976124;0,16907250
569,41976112;0,08148442
589,41976100;0,16907250
609,41976088;0,16907250
629,41976076;0,08148442
649,41976063;0,16907250
669,41976051;0,16907250
689,41976039;0,08148442
709,41976027;0,16907250
729,41976015;0,16907250
749,41976003;0,08148442
769,41975991;0,16907250
789,41975978;0,16907250
809,41975966;0,16907250
829,41975954;0,08148442
849,41975942;0,08148442
869,41975930;0,08148442
889,41975918;0,16907250
909,41975905;0,08148442
