Time;Channel A
(ns);(V)

-153,77742102;5,07309200
-133,77742114;4,98550400
-113,77742126;5,07309200
-93,77742138;5,07309200
-73,77742151;5,07309200
-53,77742163;5,07309200
-33,77742175;5,07309200
-13,77742187;6,82454900
6,22257801;4,19751600
26,22257789;4,89791500
46,22257777;2,79641100
66,22257764;2,70882300
86,22257752;1,83294200
106,22257740;1,74535400
126,22257728;1,39530600
146,22257716;1,13254200
166,22257704;0,95736560
186,22257691;0,78218940
206,22257679;0,69460130
226,22257667;0,51942500
246,22257655;0,51942500
266,22257643;0,43183690
286,22257631;0,34424880
306,22257619;0,34424880
326,22257606;0,34424880
346,22257594;0,25666070
366,22257582;0,25666070
386,22257570;0,16907250
406,22257558;0,16907250
426,22257546;0,25666070
446,22257533;0,16907250
466,22257521;0,16907250
486,22257509;0,16907250
506,22257497;0,16907250
526,22257485;0,16907250
546,22257473;0,16907250
566,22257461;0,08148442
586,22257448;0,08148442
606,22257436;0,16907250
626,22257424;0,16907250
646,22257412;0,16907250
666,22257400;0,16907250
686,22257388;0,08148442
706,22257375;0,08148442
726,22257363;0,16907250
746,22257351;0,16907250
766,22257339;0,08148442
786,22257327;0,08148442
806,22257315;0,16907250
826,22257302;0,08148442
846,22257290;0,16907250
866,22257278;0,16907250
886,22257266;0,08148442
906,22257254;0,08148442
