Frequency,Channel A
(MHz),(dBu)

0.00000000,-23.70231000
0.00152588,-25.31866000
0.00305176,-34.56840000
0.00457764,-15.08474000
0.00610352,0.01213825
0.00762939,7.21413200
0.00915527,8.85627800
0.01068115,5.29517900
0.01220703,-4.26993500
0.01373291,-16.14573000
0.01525879,-5.44054100
0.01678467,0.91111150
0.01831055,1.90290900
0.01983643,-2.26496400
0.02136230,-12.51618000
0.02288818,-32.59876000
0.02441406,-53.70734000
0.02593994,-49.64258000
0.02746582,-54.45629000
0.02899170,-75.80636000
0.03051758,-50.30462000
0.03204346,-53.01868000
0.03356934,-49.34571000
0.03509521,-49.55524000
0.03662109,-51.00992000
0.03814697,-52.56698000
0.03967285,-58.64300000
0.04119873,-56.39309000
0.04272461,-55.07539000
0.04425049,-58.84259000
0.04577637,-57.35648000
0.04730225,-54.41938000
0.04882813,-48.40679000
0.05035400,-46.22839000
0.05187988,-48.82961000
0.05340576,-58.45957000
0.05493164,-57.75058000
0.05645752,-54.96357000
0.05798340,-61.89145000
0.05950928,-52.06014000
0.06103516,-48.61560000
0.06256104,-49.26229000
0.06408691,-53.22258000
0.06561279,-56.28762000
0.06713867,-57.69873000
0.06866455,-61.67553000
0.07019043,-67.78790000
0.07171631,-61.71563000
0.07324219,-59.54115000
0.07476807,-57.10131000
0.07629395,-54.00321000
0.07781982,-53.18335000
0.07934570,-54.36036000
0.08087158,-56.81674000
0.08239746,-56.21806000
0.08392334,-51.69502000
0.08544922,-49.32770000
0.08697510,-50.57416000
0.08850098,-55.43924000
0.09002686,-61.54829000
0.09155273,-71.70391000
0.09307861,-58.65055000
0.09460449,-54.36653000
0.09613037,-56.30917000
0.09765625,-62.95459000
0.09918213,-72.11649000
0.10070801,-66.15319000
0.10223389,-60.60966000
0.10375977,-58.00285000
0.10528564,-59.81350000
0.10681152,-60.80022000
0.10833740,-54.65154000
0.10986328,-52.91077000
0.11138916,-53.73331000
0.11291504,-54.88931000
0.11444092,-56.64456000
0.11596680,-58.46165000
0.11749268,-62.44030000
0.11901855,-71.38081000
0.12054443,-62.70224000
0.12207031,-71.91786000
0.12359619,-62.14476000
0.12512207,-58.20686000
0.12664795,-60.01071000
0.12817383,-66.12243000
0.12969971,-73.62210000
0.13122559,-64.56242000
0.13275146,-67.05054000
0.13427734,-77.30194000
0.13580322,-61.99391000
0.13732910,-56.91669000
0.13885498,-55.08074000
0.14038086,-53.44976000
0.14190674,-52.50570000
0.14343262,-54.38594000
0.14495850,-59.40906000
0.14648438,-62.76805000
0.14801025,-60.08963000
0.14953613,-57.18076000
0.15106201,-55.34953000
0.15258789,-54.73997000
0.15411377,-54.89212000
0.15563965,-54.47784000
0.15716553,-55.63743000
0.15869141,-63.30317000
0.16021729,-62.21550000
0.16174316,-56.21138000
0.16326904,-54.25519000
0.16479492,-57.46978000
0.16632080,-68.57121000
0.16784668,-58.92554000
0.16937256,-55.12225000
0.17089844,-55.59943000
0.17242432,-57.00587000
0.17395020,-58.58453000
0.17547607,-62.19376000
0.17700195,-61.50006000
0.17852783,-61.36316000
0.18005371,-65.19888000
0.18157959,-74.08890000
0.18310547,-71.27044000
0.18463135,-62.52220000
0.18615723,-60.90584000
0.18768311,-69.85570000
0.18920898,-61.51930000
0.19073486,-58.81541000
0.19226074,-62.38411000
0.19378662,-56.67744000
0.19531250,-55.45069000
0.19683838,-60.20157000
0.19836426,-66.18747000
0.19989014,-67.69653000
0.20141602,-68.72376000
0.20294189,-66.00894000
0.20446777,-69.86260000
0.20599365,-69.60695000
0.20751953,-62.12074000
0.20904541,-57.92709000
0.21057129,-53.95813000
0.21209717,-52.85538000
0.21362305,-55.76247000
0.21514893,-62.89098000
0.21667480,-67.16661000
0.21820068,-58.72799000
0.21972656,-54.84906000
0.22125244,-57.85107000
0.22277832,-69.07619000
0.22430420,-54.39112000
0.22583008,-52.74576000
