Time;Channel A
(us);(V)

-9,82599971;-0,05368206
-9,82399971;-0,05368206
-9,82199971;-0,05099643
-9,81999971;-0,05233924
-9,81799971;-0,05301065
-9,81599971;-0,05233924
-9,81399971;-0,05166784
-9,81199971;-0,05368206
-9,80999971;-0,05166784
-9,80799971;-0,05301065
-9,80599971;-0,05368206
-9,80399971;-0,05435346
-9,80199971;-0,05435346
-9,79999971;-0,05301065
-9,79799971;-0,05368206
-9,79599971;-0,05166784
-9,79399971;-0,05233924
-9,79199971;-0,05233924
-9,78999971;-0,05166784
-9,78799971;-0,05301065
-9,78599971;-0,05301065
-9,78399971;-0,05233924
-9,78199971;-0,05368206
-9,77999971;-0,05368206
-9,77799971;-0,05233924
-9,77599971;-0,05233924
-9,77399971;-0,05233924
-9,77199971;-0,05368206
-9,76999971;-0,05233924
-9,76799971;-0,05233924
-9,76599971;-0,05099643
-9,76399971;-0,05166784
-9,76199971;-0,05166784
-9,75999971;-0,05233924
-9,75799971;-0,05233924
-9,75599971;-0,05502487
-9,75399971;-0,05502487
-9,75199971;-0,05502487
-9,74999971;-0,05368206
-9,74799971;-0,05233924
-9,74599971;-0,05166784
-9,74399971;-0,05435346
-9,74199971;-0,05368206
-9,73999971;-0,05368206
-9,73799971;-0,05301065
-9,73599971;-0,05166784
-9,73399971;-0,05166784
-9,73199971;-0,05368206
-9,72999971;-0,05166784
-9,72799971;-0,05301065
-9,72599971;-0,05166784
-9,72399971;-0,05166784
-9,72199971;-0,05368206
-9,71999971;-0,05233924
-9,71799971;-0,05166784
-9,71599971;-0,05301065
-9,71399971;-0,05233924
-9,71199971;-0,05233924
-9,70999971;-0,05233924
-9,70799971;-0,05233924
-9,70599971;-0,05301065
-9,70399971;-0,05368206
-9,70199971;-0,05301065
-9,69999971;-0,05166784
-9,69799971;-0,05032502
-9,69599971;-0,05099643
-9,69399971;-0,05099643
-9,69199971;-0,05368206
-9,68999971;-0,05233924
-9,68799971;-0,05435346
-9,68599971;-0,05435346
-9,68399971;-0,05233924
-9,68199971;-0,05233924
-9,67999971;-0,05301065
-9,67799971;-0,05032502
-9,67599971;-0,05368206
-9,67399971;-0,05301065
-9,67199971;-0,05301065
-9,66999971;-0,05233924
-9,66799971;-0,05099643
-9,66599971;-0,05032502
-9,66399971;-0,05166784
-9,66199971;-0,05099643
-9,65999971;-0,05301065
-9,65799971;-0,05099643
-9,65599971;-0,05233924
-9,65399971;-0,05166784
-9,65199972;-0,05301065
-9,64999972;-0,05166784
-9,64799972;-0,05166784
-9,64599972;-0,05099643
-9,64399972;-0,05233924
-9,64199972;-0,05301065
-9,63999972;-0,05166784
-9,63799972;-0,05301065
-9,63599972;-0,05166784
-9,63399972;-0,05166784
-9,63199972;-0,05099643
-9,62999972;-0,05233924
-9,62799972;-0,05099643
-9,62599972;-0,05032502
-9,62399972;-0,05099643
-9,62199972;-0,05233924
-9,61999972;-0,05166784
-9,61799972;-0,05233924
-9,61599972;-0,05166784
-9,61399972;-0,05166784
-9,61199972;-0,05166784
-9,60999972;-0,05233924
-9,60799972;-0,05233924
-9,60599972;-0,05166784
-9,60399972;-0,05368206
-9,60199972;-0,05301065
-9,59999972;-0,05166784
-9,59799972;-0,05233924
-9,59599972;-0,05233924
-9,59399972;-0,05233924
-9,59199972;-0,05368206
-9,58999972;-0,05166784
-9,58799972;-0,05166784
-9,58599972;-0,05233924
-9,58399972;-0,05099643
-9,58199972;-0,05166784
-9,57999972;-0,05435346
-9,57799972;-0,05233924
-9,57599972;-0,05301065
-9,57399972;-0,05233924
-9,57199972;-0,05435346
-9,56999972;-0,05166784
-9,56799972;-0,05099643
-9,56599972;-0,05233924
-9,56399972;-0,05233924
-9,56199972;-0,05166784
-9,55999972;-0,05233924
-9,55799972;-0,05099643
-9,55599972;-0,05233924
-9,55399972;-0,05166784
-9,55199972;-0,05233924
-9,54999972;-0,05368206
-9,54799972;-0,05368206
-9,54599972;-0,05099643
-9,54399972;-0,05032502
-9,54199972;-0,05032502
-9,53999972;-0,05233924
-9,53799972;-0,05032502
-9,53599972;-0,05233924
-9,53399972;-0,05166784
-9,53199972;-0,05099643
-9,52999972;-0,05233924
-9,52799972;-0,05233924
-9,52599972;-0,05233924
-9,52399972;-0,05032502
-9,52199972;-0,05032502
-9,51999972;-0,05233924
-9,51799972;-0,05233924
-9,51599972;-0,05301065
-9,51399972;-0,05233924
-9,51199972;-0,05233924
-9,50999972;-0,05301065
-9,50799972;-0,05166784
-9,50599972;-0,05166784
-9,50399972;-0,05032502
-9,50199972;-0,05032502
-9,49999972;-0,05166784
-9,49799972;-0,05099643
-9,49599972;-0,05301065
-9,49399972;-0,05301065
-9,49199972;-0,05233924
-9,48999972;-0,05099643
-9,48799972;-0,05166784
-9,48599972;-0,05032502
-9,48399972;-0,05301065
-9,48199972;-0,05166784
-9,47999972;-0,05233924
-9,47799972;-0,05301065
-9,47599972;-0,05032502
-9,47399972;-0,05032502
-9,47199972;-0,05233924
-9,46999972;-0,05233924
-9,46799972;-0,05301065
-9,46599972;-0,05099643
-9,46399972;-0,05099643
-9,46199972;-0,05233924
-9,45999972;-0,05233924
-9,45799972;-0,05032502
-9,45599972;-0,05368206
-9,45399972;-0,05233924
-9,45199972;-0,05435346
-9,44999972;-0,05233924
-9,44799972;-0,05099643
-9,44599972;-0,04901273
-9,44399972;-0,05099643
-9,44199972;-0,04965362
-9,43999972;-0,05099643
-9,43799972;-0,04901273
-9,43599972;-0,05233924
-9,43399972;-0,05166784
-9,43199972;-0,05099643
-9,42999972;-0,05099643
-9,42799972;-0,04965362
-9,42599972;-0,04965362
-9,42399972;-0,05099643
-9,42199972;-0,04965362
-9,41999972;-0,05166784
-9,41799972;-0,05233924
-9,41599972;-0,05166784
-9,41399972;-0,05233924
-9,41199972;-0,05233924
-9,40999972;-0,05099643
-9,40799972;-0,05166784
-9,40599972;-0,04901273
-9,40399972;-0,05233924
-9,40199972;-0,05032502
-9,39999972;-0,05166784
-9,39799972;-0,05166784
-9,39599972;-0,04965362
-9,39399972;-0,05032502
-9,39199972;-0,05099643
-9,38999972;-0,05032502
-9,38799972;-0,05233924
-9,38599972;-0,05301065
-9,38399972;-0,05233924
-9,38199972;-0,05166784
-9,37999972;-0,05233924
-9,37799972;-0,05233924
-9,37599972;-0,05301065
-9,37399972;-0,05099643
-9,37199972;-0,05301065
-9,36999972;-0,05032502
-9,36799972;-0,05099643
-9,36599972;-0,05301065
-9,36399972;-0,05301065
-9,36199972;-0,05233924
-9,35999972;-0,05233924
-9,35799972;-0,05233924
-9,35599972;-0,05166784
-9,35399972;-0,05032502
-9,35199972;-0,05032502
-9,34999972;-0,05032502
-9,34799972;-0,05166784
-9,34599972;-0,05233924
-9,34399972;-0,04901273
-9,34199972;-0,04901273
-9,33999972;-0,05099643
-9,33799972;-0,05032502
-9,33599972;-0,04901273
-9,33399972;-0,05032502
-9,33199972;-0,04965362
-9,32999972;-0,05099643
-9,32799972;-0,05301065
-9,32599972;-0,05099643
-9,32399972;-0,05233924
-9,32199972;-0,05032502
-9,31999972;-0,05099643
-9,31799972;-0,05233924
-9,31599972;-0,05166784
-9,31399972;-0,05166784
-9,31199972;-0,05301065
-9,30999972;-0,05032502
-9,30799972;-0,05099643
-9,30599972;-0,05032502
-9,30399972;-0,05099643
-9,30199972;-0,05032502
-9,29999972;-0,05032502
-9,29799973;-0,04901273
-9,29599973;-0,04901273
-9,29399973;-0,04901273
-9,29199973;-0,05099643
-9,28999973;-0,04901273
-9,28799973;-0,05032502
-9,28599973;-0,04901273
-9,28399973;-0,05166784
-9,28199973;-0,04965362
-9,27999973;-0,04901273
-9,27799973;-0,04965362
-9,27599973;-0,05166784
-9,27399973;-0,05032502
-9,27199973;-0,05166784
-9,26999973;-0,05099643
-9,26799973;-0,05166784
-9,26599973;-0,05166784
-9,26399973;-0,05233924
-9,26199973;-0,04834132
-9,25999973;-0,04834132
-9,25799973;-0,04834132
-9,25599973;-0,04901273
-9,25399973;-0,05099643
-9,25199973;-0,04965362
-9,24999973;-0,05099643
-9,24799973;-0,05166784
-9,24599973;-0,04965362
-9,24399973;-0,05032502
-9,24199973;-0,04965362
-9,23999973;-0,04901273
-9,23799973;-0,04901273
-9,23599973;-0,05032502
-9,23399973;-0,04965362
-9,23199973;-0,04901273
-9,22999973;-0,04965362
-9,22799973;-0,05099643
-9,22599973;-0,05099643
-9,22399973;-0,05099643
-9,22199973;-0,05099643
-9,21999973;-0,04965362
-9,21799973;-0,04901273
-9,21599973;-0,04965362
-9,21399973;-0,04699850
-9,21199973;-0,04901273
-9,20999973;-0,04834132
-9,20799973;-0,04965362
-9,20599973;-0,05032502
-9,20399973;-0,05032502
-9,20199973;-0,04965362
-9,19999973;-0,04965362
-9,19799973;-0,04965362
-9,19599973;-0,04901273
-9,19399973;-0,05099643
-9,19199973;-0,05099643
-9,18999973;-0,05099643
-9,18799973;-0,05099643
-9,18599973;-0,04766991
-9,18399973;-0,04965362
-9,18199973;-0,05032502
-9,17999973;-0,05166784
-9,17799973;-0,05166784
-9,17599973;-0,05166784
-9,17399973;-0,04901273
-9,17199973;-0,04965362
-9,16999973;-0,04901273
-9,16799973;-0,05032502
-9,16599973;-0,05032502
-9,16399973;-0,05032502
-9,16199973;-0,04901273
-9,15999973;-0,04965362
-9,15799973;-0,05032502
-9,15599973;-0,05032502
-9,15399973;-0,05233924
-9,15199973;-0,05166784
-9,14999973;-0,04901273
-9,14799973;-0,05166784
-9,14599973;-0,04834132
-9,14399973;-0,04901273
-9,14199973;-0,04766991
-9,13999973;-0,04766991
-9,13799973;-0,04699850
-9,13599973;-0,04901273
-9,13399973;-0,04766991
-9,13199973;-0,04901273
-9,12999973;-0,05032502
-9,12799973;-0,04901273
-9,12599973;-0,04901273
-9,12399973;-0,04901273
-9,12199973;-0,04965362
-9,11999973;-0,05032502
-9,11799973;-0,05032502
-9,11599973;-0,05099643
-9,11399973;-0,05166784
-9,11199973;-0,05032502
-9,10999973;-0,05032502
-9,10799973;-0,05032502
-9,10599973;-0,04834132
-9,10399973;-0,04834132
-9,10199973;-0,04834132
-9,09999973;-0,04834132
-9,09799973;-0,04834132
-9,09599973;-0,04901273
-9,09399973;-0,04901273
-9,09199973;-0,04901273
-9,08999973;-0,04632710
-9,08799973;-0,05032502
-9,08599973;-0,04699850
-9,08399973;-0,04965362
-9,08199973;-0,04965362
-9,07999973;-0,05099643
-9,07799973;-0,05233924
-9,07599973;-0,04965362
-9,07399973;-0,04766991
-9,07199973;-0,04965362
-9,06999973;-0,05032502
-9,06799973;-0,05032502
-9,06599973;-0,04834132
-9,06399973;-0,04965362
-9,06199973;-0,04965362
-9,05999973;-0,05166784
-9,05799973;-0,04965362
-9,05599973;-0,04965362
-9,05399973;-0,04834132
-9,05199973;-0,05032502
-9,04999973;-0,04965362
-9,04799973;-0,04965362
-9,04599973;-0,04965362
-9,04399973;-0,04699850
-9,04199973;-0,04834132
-9,03999973;-0,05032502
-9,03799973;-0,04965362
-9,03599973;-0,05032502
-9,03399973;-0,04834132
-9,03199973;-0,05032502
-9,02999973;-0,04965362
-9,02799973;-0,05032502
-9,02599973;-0,04901273
-9,02399973;-0,04901273
-9,02199973;-0,04834132
-9,01999973;-0,04901273
-9,01799973;-0,04834132
-9,01599973;-0,04901273
-9,01399973;-0,04834132
-9,01199973;-0,04834132
-9,00999973;-0,04965362
-9,00799973;-0,04834132
-9,00599973;-0,04834132
-9,00399973;-0,04965362
-9,00199973;-0,05032502
-8,99999973;-0,04901273
-8,99799973;-0,04834132
-8,99599973;-0,05099643
-8,99399973;-0,04901273
-8,99199973;-0,04901273
-8,98999973;-0,04834132
-8,98799973;-0,04834132
-8,98599973;-0,04834132
-8,98399973;-0,04699850
-8,98199973;-0,04901273
-8,97999973;-0,04766991
-8,97799973;-0,04901273
-8,97599973;-0,05032502
-8,97399973;-0,04965362
-8,97199973;-0,04965362
-8,96999973;-0,04699850
-8,96799973;-0,04699850
-8,96599973;-0,04901273
-8,96399973;-0,04901273
-8,96199973;-0,04901273
-8,95999973;-0,04699850
-8,95799973;-0,04632710
-8,95599973;-0,04901273
-8,95399973;-0,04965362
-8,95199973;-0,04834132
-8,94999973;-0,04766991
-8,94799973;-0,04901273
-8,94599973;-0,04965362
-8,94399974;-0,04699850
-8,94199974;-0,04901273
-8,93999974;-0,04965362
-8,93799974;-0,04965362
-8,93599974;-0,05032502
-8,93399974;-0,04901273
-8,93199974;-0,04834132
-8,92999974;-0,04965362
-8,92799974;-0,04901273
-8,92599974;-0,04699850
-8,92399974;-0,04901273
-8,92199974;-0,04766991
-8,91999974;-0,04965362
-8,91799974;-0,04834132
-8,91599974;-0,04834132
-8,91399974;-0,04834132
-8,91199974;-0,04699850
-8,90999974;-0,04834132
-8,90799974;-0,05032502
-8,90599974;-0,04699850
-8,90399974;-0,04834132
-8,90199974;-0,04766991
-8,89999974;-0,04766991
-8,89799974;-0,04766991
-8,89599974;-0,04965362
-8,89399974;-0,04901273
-8,89199974;-0,05099643
-8,88999974;-0,04901273
-8,88799974;-0,04766991
-8,88599974;-0,04834132
-8,88399974;-0,04766991
-8,88199974;-0,04632710
-8,87999974;-0,04965362
-8,87799974;-0,04834132
-8,87599974;-0,04901273
-8,87399974;-0,04699850
-8,87199974;-0,04699850
-8,86999974;-0,04699850
-8,86799974;-0,04699850
-8,86599974;-0,04766991
-8,86399974;-0,04766991
-8,86199974;-0,04699850
-8,85999974;-0,04965362
-8,85799974;-0,04901273
-8,85599974;-0,05032502
-8,85399974;-0,04965362
-8,85199974;-0,04834132
-8,84999974;-0,04766991
-8,84799974;-0,04901273
-8,84599974;-0,04632710
-8,84399974;-0,04834132
-8,84199974;-0,04901273
-8,83999974;-0,04965362
-8,83799974;-0,04766991
-8,83599974;-0,04766991
-8,83399974;-0,04766991
-8,83199974;-0,04699850
-8,82999974;-0,04699850
-8,82799974;-0,04901273
-8,82599974;-0,04766991
-8,82399974;-0,04965362
-8,82199974;-0,04901273
-8,81999974;-0,04901273
-8,81799974;-0,04834132
-8,81599974;-0,04766991
-8,81399974;-0,04632710
-8,81199974;-0,04834132
-8,80999974;-0,04699850
-8,80799974;-0,04699850
-8,80599974;-0,04699850
-8,80399974;-0,04965362
-8,80199974;-0,04766991
-8,79999974;-0,04632710
-8,79799974;-0,04699850
-8,79599974;-0,04699850
-8,79399974;-0,04699850
-8,79199974;-0,04699850
-8,78999974;-0,04766991
-8,78799974;-0,04766991
-8,78599974;-0,04498428
-8,78399974;-0,04632710
-8,78199974;-0,04565569
-8,77999974;-0,04901273
-8,77799974;-0,04901273
-8,77599974;-0,04834132
-8,77399974;-0,04834132
-8,77199974;-0,04901273
-8,76999974;-0,04699850
-8,76799974;-0,04834132
-8,76599974;-0,04699850
-8,76399974;-0,04834132
-8,76199974;-0,04766991
-8,75999974;-0,04766991
-8,75799974;-0,04699850
-8,75599974;-0,04766991
-8,75399974;-0,04901273
-8,75199974;-0,04901273
-8,74999974;-0,04766991
-8,74799974;-0,04699850
-8,74599974;-0,04699850
-8,74399974;-0,04699850
-8,74199974;-0,04766991
-8,73999974;-0,04766991
-8,73799974;-0,04632710
-8,73599974;-0,04766991
-8,73399974;-0,04699850
-8,73199974;-0,04766991
-8,72999974;-0,04632710
-8,72799974;-0,04699850
-8,72599974;-0,04766991
-8,72399974;-0,04699850
-8,72199974;-0,04834132
-8,71999974;-0,04699850
-8,71799974;-0,04632710
-8,71599974;-0,04834132
-8,71399974;-0,04632710
-8,71199974;-0,04699850
-8,70999974;-0,04834132
-8,70799974;-0,04834132
-8,70599974;-0,04699850
-8,70399974;-0,04901273
-8,70199974;-0,04565569
-8,69999974;-0,04901273
-8,69799974;-0,04699850
-8,69599974;-0,04834132
-8,69399974;-0,04834132
-8,69199974;-0,04766991
-8,68999974;-0,04699850
-8,68799974;-0,04766991
-8,68599974;-0,04565569
-8,68399974;-0,04632710
-8,68199974;-0,04766991
-8,67999974;-0,04699850
-8,67799974;-0,04699850
-8,67599974;-0,04901273
-8,67399974;-0,04766991
-8,67199974;-0,04766991
-8,66999974;-0,04632710
-8,66799974;-0,04766991
-8,66599974;-0,04699850
-8,66399974;-0,04901273
-8,66199974;-0,04766991
-8,65999974;-0,04901273
-8,65799974;-0,04834132
-8,65599974;-0,04766991
-8,65399974;-0,04632710
-8,65199974;-0,04834132
-8,64999974;-0,04834132
-8,64799974;-0,04766991
-8,64599974;-0,04565569
-8,64399974;-0,04632710
-8,64199974;-0,04766991
-8,63999974;-0,04766991
-8,63799974;-0,04699850
-8,63599974;-0,04632710
-8,63399974;-0,04766991
-8,63199974;-0,04965362
-8,62999974;-0,04965362
-8,62799974;-0,04834132
-8,62599974;-0,04901273
-8,62399974;-0,04965362
-8,62199974;-0,04766991
-8,61999974;-0,04901273
-8,61799974;-0,04834132
-8,61599974;-0,04632710
-8,61399974;-0,04565569
-8,61199974;-0,04565569
-8,60999974;-0,04565569
-8,60799974;-0,04565569
-8,60599974;-0,04498428
-8,60399974;-0,04699850
-8,60199974;-0,04431288
-8,59999974;-0,04699850
-8,59799974;-0,04699850
-8,59599974;-0,04498428
-8,59399974;-0,04498428
-8,59199975;-0,04699850
-8,58999975;-0,04632710
-8,58799975;-0,04699850
-8,58599975;-0,04766991
-8,58399975;-0,04766991
-8,58199975;-0,04632710
-8,57999975;-0,04565569
-8,57799975;-0,04766991
-8,57599975;-0,04565569
-8,57399975;-0,04565569
-8,57199975;-0,04699850
-8,56999975;-0,04699850
-8,56799975;-0,04699850
-8,56599975;-0,04766991
-8,56399975;-0,04498428
-8,56199975;-0,04498428
-8,55999975;-0,04498428
-8,55799975;-0,04565569
-8,55599975;-0,04699850
-8,55399975;-0,04766991
-8,55199975;-0,04766991
-8,54999975;-0,04632710
-8,54799975;-0,04766991
-8,54599975;-0,04699850
-8,54399975;-0,04699850
-8,54199975;-0,04632710
-8,53999975;-0,04699850
-8,53799975;-0,04632710
-8,53599975;-0,04699850
-8,53399975;-0,04766991
-8,53199975;-0,04766991
-8,52999975;-0,04766991
-8,52799975;-0,04834132
-8,52599975;-0,04834132
-8,52399975;-0,04699850
-8,52199975;-0,04699850
-8,51999975;-0,04699850
-8,51799975;-0,04699850
-8,51599975;-0,04766991
-8,51399975;-0,04699850
-8,51199975;-0,04632710
-8,50999975;-0,04498428
-8,50799975;-0,04766991
-8,50599975;-0,04901273
-8,50399975;-0,04766991
-8,50199975;-0,04632710
-8,49999975;-0,04498428
-8,49799975;-0,04699850
-8,49599975;-0,04632710
-8,49399975;-0,04498428
-8,49199975;-0,04498428
-8,48999975;-0,04565569
-8,48799975;-0,04632710
-8,48599975;-0,04699850
-8,48399975;-0,04632710
-8,48199975;-0,04498428
-8,47999975;-0,04632710
-8,47799975;-0,04632710
-8,47599975;-0,04632710
-8,47399975;-0,04632710
-8,47199975;-0,04565569
-8,46999975;-0,04632710
-8,46799975;-0,04565569
-8,46599975;-0,04364147
-8,46399975;-0,04431288
-8,46199975;-0,04431288
-8,45999975;-0,04565569
-8,45799975;-0,04632710
-8,45599975;-0,04632710
-8,45399975;-0,04632710
-8,45199975;-0,04632710
-8,44999975;-0,04565569
-8,44799975;-0,04632710
-8,44599975;-0,04565569
-8,44399975;-0,04632710
-8,44199975;-0,04565569
-8,43999975;-0,04699850
-8,43799975;-0,04565569
-8,43599975;-0,04565569
-8,43399975;-0,04834132
-8,43199975;-0,04699850
-8,42999975;-0,04632710
-8,42799975;-0,04565569
-8,42599975;-0,04632710
-8,42399975;-0,04834132
-8,42199975;-0,04699850
-8,41999975;-0,04766991
-8,41799975;-0,04699850
-8,41599975;-0,04766991
-8,41399975;-0,04699850
-8,41199975;-0,04834132
-8,40999975;-0,04632710
-8,40799975;-0,04632710
-8,40599975;-0,04498428
-8,40399975;-0,04498428
-8,40199975;-0,04565569
-8,39999975;-0,04699850
-8,39799975;-0,04834132
-8,39599975;-0,04901273
-8,39399975;-0,04699850
-8,39199975;-0,04632710
-8,38999975;-0,04565569
-8,38799975;-0,04565569
-8,38599975;-0,04632710
-8,38399975;-0,04498428
-8,38199975;-0,04498428
-8,37999975;-0,04766991
-8,37799975;-0,04632710
-8,37599975;-0,04699850
-8,37399975;-0,04431288
-8,37199975;-0,04498428
-8,36999975;-0,04431288
-8,36799975;-0,04699850
-8,36599975;-0,04565569
-8,36399975;-0,04699850
-8,36199975;-0,04632710
-8,35999975;-0,04364147
-8,35799975;-0,04565569
-8,35599975;-0,04364147
-8,35399975;-0,04364147
-8,35199975;-0,04431288
-8,34999975;-0,04297006
-8,34799975;-0,04632710
-8,34599975;-0,04565569
-8,34399975;-0,04565569
-8,34199975;-0,04766991
-8,33999975;-0,04565569
-8,33799975;-0,04565569
-8,33599975;-0,04632710
-8,33399975;-0,04565569
-8,33199975;-0,04766991
-8,32999975;-0,04632710
-8,32799975;-0,04632710
-8,32599975;-0,04565569
-8,32399975;-0,04565569
-8,32199975;-0,04565569
-8,31999975;-0,04565569
-8,31799975;-0,04364147
-8,31599975;-0,04565569
-8,31399975;-0,04699850
-8,31199975;-0,04632710
-8,30999975;-0,04632710
-8,30799975;-0,04766991
-8,30599975;-0,04498428
-8,30399975;-0,04565569
-8,30199975;-0,04565569
-8,29999975;-0,04699850
-8,29799975;-0,04498428
-8,29599975;-0,04431288
-8,29399975;-0,04498428
-8,29199975;-0,04431288
-8,28999975;-0,04498428
-8,28799975;-0,04565569
-8,28599975;-0,04364147
-8,28399975;-0,04766991
-8,28199975;-0,04699850
-8,27999975;-0,04699850
-8,27799975;-0,04632710
-8,27599975;-0,04498428
-8,27399975;-0,04632710
-8,27199975;-0,04632710
-8,26999975;-0,04498428
-8,26799975;-0,04901273
-8,26599975;-0,04699850
-8,26399975;-0,04632710
-8,26199975;-0,04565569
-8,25999975;-0,04565569
-8,25799975;-0,04498428
-8,25599975;-0,04498428
-8,25399975;-0,04364147
-8,25199975;-0,04498428
-8,24999975;-0,04431288
-8,24799975;-0,04565569
-8,24599975;-0,04565569
-8,24399975;-0,04565569
-8,24199975;-0,04498428
-8,23999975;-0,04632710
-8,23799976;-0,04565569
-8,23599976;-0,04565569
-8,23399976;-0,04364147
-8,23199976;-0,04431288
-8,22999976;-0,04364147
-8,22799976;-0,04632710
-8,22599976;-0,04431288
-8,22399976;-0,04364147
-8,22199976;-0,04297006
-8,21999976;-0,04364147
-8,21799976;-0,04565569
-8,21599976;-0,04699850
-8,21399976;-0,04565569
-8,21199976;-0,04565569
-8,20999976;-0,04632710
-8,20799976;-0,04498428
-8,20599976;-0,04229865
-8,20399976;-0,04431288
-8,20199976;-0,04364147
-8,19999976;-0,04565569
-8,19799976;-0,04632710
-8,19599976;-0,04632710
-8,19399976;-0,04364147
-8,19199976;-0,04297006
-8,18999976;-0,04431288
-8,18799976;-0,04632710
-8,18599976;-0,04565569
-8,18399976;-0,04699850
-8,18199976;-0,04632710
-8,17999976;-0,04498428
-8,17799976;-0,04632710
-8,17599976;-0,04431288
-8,17399976;-0,04364147
-8,17199976;-0,04431288
-8,16999976;-0,04498428
-8,16799976;-0,04498428
-8,16599976;-0,04498428
-8,16399976;-0,04364147
-8,16199976;-0,04431288
-8,15999976;-0,04565569
-8,15799976;-0,04431288
-8,15599976;-0,04431288
-8,15399976;-0,04364147
-8,15199976;-0,04498428
-8,14999976;-0,04498428
-8,14799976;-0,04364147
-8,14599976;-0,04229865
-8,14399976;-0,04431288
-8,14199976;-0,04431288
-8,13999976;-0,04498428
-8,13799976;-0,04565569
-8,13599976;-0,04498428
-8,13399976;-0,04498428
-8,13199976;-0,04297006
-8,12999976;-0,04297006
-8,12799976;-0,04498428
-8,12599976;-0,04498428
-8,12399976;-0,04632710
-8,12199976;-0,04699850
-8,11999976;-0,04431288
-8,11799976;-0,04297006
-8,11599976;-0,04229865
-8,11399976;-0,04431288
-8,11199976;-0,04565569
-8,10999976;-0,04364147
-8,10799976;-0,04431288
-8,10599976;-0,04498428
-8,10399976;-0,04632710
-8,10199976;-0,04364147
-8,09999976;-0,04431288
-8,09799976;-0,04498428
-8,09599976;-0,04498428
-8,09399976;-0,04297006
-8,09199976;-0,04565569
-8,08999976;-0,04565569
-8,08799976;-0,04632710
-8,08599976;-0,04699850
-8,08399976;-0,04431288
-8,08199976;-0,04364147
-8,07999976;-0,04699850
-8,07799976;-0,04565569
-8,07599976;-0,04632710
-8,07399976;-0,04766991
-8,07199976;-0,04498428
-8,06999976;-0,04565569
-8,06799976;-0,04498428
-8,06599976;-0,04498428
-8,06399976;-0,04297006
-8,06199976;-0,04162725
-8,05999976;-0,04431288
-8,05799976;-0,04431288
-8,05599976;-0,04565569
-8,05399976;-0,04364147
-8,05199976;-0,04364147
-8,04999976;-0,04431288
-8,04799976;-0,04565569
-8,04599976;-0,04498428
-8,04399976;-0,04431288
-8,04199976;-0,04498428
-8,03999976;-0,04565569
-8,03799976;-0,04364147
-8,03599976;-0,04565569
-8,03399976;-0,04431288
-8,03199976;-0,04498428
-8,02999976;-0,04498428
-8,02799976;-0,04766991
-8,02599976;-0,04565569
-8,02399976;-0,04431288
-8,02199976;-0,04431288
-8,01999976;-0,04229865
-8,01799976;-0,04431288
-8,01599976;-0,04632710
-8,01399976;-0,04498428
-8,01199976;-0,04632710
