Time;Channel A
(us);(V)

-0,55371203;5,07309200
-0,53371203;4,98550400
-0,51371203;5,07309200
-0,49371203;5,07309200
-0,47371203;4,98550400
-0,45371203;5,07309200
-0,43371203;5,07309200
-0,41371203;5,07309200
-0,39371203;5,07309200
-0,37371203;5,07309200
-0,35371203;5,07309200
-0,33371203;5,07309200
-0,31371203;4,98550400
-0,29371203;5,07309200
-0,27371203;5,07309200
-0,25371203;4,98550400
-0,23371203;5,07309200
-0,21371203;4,98550400
-0,19371203;5,07309200
-0,17371203;4,98550400
-0,15371203;5,07309200
-0,13371203;4,98550400
-0,11371203;5,07309200
-0,09371203;5,07309200
-0,07371203;5,07309200
-0,05371203;5,07309200
-0,03371203;5,07309200
-0,01371203;6,56178500
0,00628797;4,37238700
0,02628797;5,42344400
0,04628797;4,28479900
0,06628797;4,54756300
0,08628797;4,37238700
0,10628797;4,45997500
0,12628797;4,37238700
0,14628797;4,28479900
0,16628797;4,28479900
0,18628797;4,19751600
0,20628797;4,10992800
0,22628797;3,93475200
0,24628797;3,93475200
0,26628797;3,84716300
0,28628797;3,75957500
0,30628797;3,67198700
0,32628797;3,49681100
0,34628797;3,49681100
0,36628797;3,49681100
0,38628797;3,32163500
0,40628797;3,23404600
0,42628797;3,32163500
0,44628797;3,14645800
0,46628797;3,14645800
0,48628797;3,05887000
0,50628797;2,97128200
0,52628797;2,97128200
0,54628797;2,88369400
0,56628797;2,79641100
0,58628797;2,79641100
0,60628797;2,79641100
0,62628797;2,70882300
0,64628797;2,62123500
0,66628797;2,53364700
0,68628797;2,53364700
0,70628797;2,44605900
0,72628796;2,44605900
0,74628796;2,44605900
0,76628796;2,35847000
0,78628796;2,27088200
0,80628796;2,27088200
0,82628796;2,09570600
0,84628796;2,18329400
0,86628796;2,09570600
0,88628796;2,09570600
0,90628796;2,09570600
0,92628796;2,09570600
0,94628796;2,00811800
0,96628796;1,92053000
0,98628796;1,92053000
1,00628796;1,83294200
1,02628796;1,83294200
1,04628796;1,74535400
1,06628796;1,74535400
1,08628796;1,74535400
1,10628796;1,74535400
1,12628796;1,65776500
1,14628796;1,65776500
1,16628796;1,65776500
1,18628796;1,57017700
1,20628796;1,57017700
1,22628796;1,57017700
1,24628796;1,57017700
1,26628796;1,48258900
1,28628796;1,48258900
1,30628796;1,48258900
1,32628796;1,39530600
1,34628796;1,39530600
1,36628796;1,39530600
1,38628796;1,39530600
1,40628796;1,39530600
1,42628796;1,39530600
1,44628796;1,30771800
