Time (UTC +02:00 d/M/yyyy h:mm:ss tt),Frequency (B) (Hz),Peak to peak (A) (V),Peak to peak (B) (V),"Phase (B, A) (°)"
30/6/2024 3:07,999.9999,1.231239,1.241859,0.5115292
30/6/2024 3:07,999.9999,1.231239,1.241859,0.8189579
30/6/2024 3:07,1000,1.240028,1.250862,0.7163827
30/6/2024 3:07,999.9999,1.240028,1.241859,0.6132812
30/6/2024 3:07,1000.32,1.248817,1.250862,0.102307
30/6/2024 3:07,999.9999,1.240028,1.250862,0.6140799
30/6/2024 3:07,999.6801,1.248817,1.250862,0.1022976
30/6/2024 3:07,1499.932,1.240028,1.250862,0.9867219
30/6/2024 3:07,1500.343,1.248817,1.259865,0.2959295
30/6/2024 3:07,1500.343,1.248817,1.259865,0.3940818
30/6/2024 3:07,1499.932,1.231239,1.241859,1.480844
30/6/2024 3:07,1500.343,1.240028,1.250862,0.4929768
30/6/2024 3:07,1499.932,1.231239,1.241859,0.6896668
30/6/2024 3:07,1499.932,1.240028,1.268868,1.184532
30/6/2024 3:07,1500.343,1.231239,1.259865,0.8878546
30/6/2024 3:07,1499.932,1.240028,1.241859,0.8889945
30/6/2024 3:07,1499.932,1.240028,1.259865,0.9867678
30/6/2024 3:07,1499.932,1.240028,1.259865,1.085669
30/6/2024 3:07,1499.932,1.257607,1.268868,0.2955516
30/6/2024 3:07,1499.932,1.231239,1.250862,1.184552
30/6/2024 3:07,1499.932,1.240028,1.241859,0.8882247
30/6/2024 3:07,1500.343,1.248817,1.241859,0.591132
30/6/2024 3:07,1500.343,1.240028,1.259865,0.5915211
30/6/2024 3:07,1500.343,1.240028,1.250862,0.1970418
30/6/2024 3:07,1499.932,1.231239,1.241859,0.9863557
30/6/2024 3:07,1499.932,1.240028,1.250862,0.492589
30/6/2024 3:07,1499.932,1.231239,1.241859,0.7893375
30/6/2024 3:07,1499.932,1.240028,1.250862,0.9859806
30/6/2024 3:07,2000.356,1.231239,1.241859,1.260217
30/6/2024 3:07,2000.356,1.240028,1.250862,0.8715202
30/6/2024 3:07,2000.356,1.240028,1.241859,0.9697039
30/6/2024 3:07,2000.356,1.240028,1.250862,0.6771984
30/6/2024 3:07,2000.356,1.240028,1.250862,0.5805089
30/6/2024 3:07,2000.356,1.240028,1.250862,0.9687189
30/6/2024 3:07,2000.356,1.248817,1.241859,0.8720413
30/6/2024 3:07,2000.356,1.240028,1.250862,1.45457
30/6/2024 3:07,2000.356,1.248817,1.250862,1.357376
30/6/2024 3:07,2000.356,1.231239,1.241859,0.9691893
30/6/2024 3:07,1999.787,1.231239,1.241859,1.260226
30/6/2024 3:07,1999.787,1.240028,1.241859,1.163059
30/6/2024 3:07,1999.787,1.240028,1.250862,1.162579
30/6/2024 3:07,1999.787,1.248817,1.250862,0
30/6/2024 3:07,2000.356,1.240028,1.241859,1.163524
30/6/2024 3:07,1999.787,1.240028,1.250862,1.649339
30/6/2024 3:07,2000.356,1.240028,1.250862,1.259742
30/6/2024 3:07,2000.356,1.240028,1.250862,0.5804991
30/6/2024 3:07,2000.356,1.257607,1.241859,1.357416
30/6/2024 3:07,1999.787,1.240028,1.250862,0.8715445
30/6/2024 3:07,2000.356,1.240028,1.241859,2.424694
30/6/2024 3:07,1999.787,1.231239,1.250862,0.7748486
30/6/2024 3:07,2500,1.231239,1.250862,0.957857
30/6/2024 3:07,2500,1.240028,1.241859,1.63162
30/6/2024 3:07,2500,1.231239,1.241859,1.725865
30/6/2024 3:07,2500,1.248817,1.250862,1.054031
30/6/2024 3:07,2500,1.231239,1.241859,1.438694
30/6/2024 3:07,2500,1.248817,1.241859,1.473449
30/6/2024 3:07,2500,1.231239,1.250862,1.053995
30/6/2024 3:07,2499.333,1.240028,1.241859,1.196491
30/6/2024 3:07,2500,1.240028,1.241859,1.534233
30/6/2024 3:07,2500,1.231239,1.241859,1.438037
30/6/2024 3:07,2500,1.240028,1.250862,1.054038
30/6/2024 3:07,2500,1.240028,1.250862,1.727176
30/6/2024 3:07,2500,1.248817,1.250862,0.8622706
30/6/2024 3:07,2500,1.231239,1.241859,1.631618
30/6/2024 3:07,2500,1.240028,1.250862,1.725315
30/6/2024 3:07,2500,1.240028,1.250862,1.246364
30/6/2024 3:07,2500,1.240028,1.250862,1.823346
30/6/2024 3:07,2500,1.240028,1.241859,1.565782
30/6/2024 3:07,2500.667,1.231239,1.250862,0.9578471
30/6/2024 3:07,2500,1.240028,1.241859,1.658075
30/6/2024 3:07,2500.667,1.231239,1.241859,1.011837
30/6/2024 3:07,2500,1.248817,1.259865,1.56577
30/6/2024 3:07,3000.686,1.231239,1.250862,1.23699
30/6/2024 3:07,2999.863,1.240028,1.241859,2.001023
30/6/2024 3:07,2999.863,1.240028,1.241859,1.810019
30/6/2024 3:07,2999.863,1.240028,1.250862,1.141459
30/6/2024 3:07,2999.863,1.231239,1.241859,1.713786
30/6/2024 3:07,3000.686,1.240028,1.250862,1.714504
30/6/2024 3:07,3000.686,1.231239,1.241859,1.841994
30/6/2024 3:07,3000.686,1.240028,1.250862,1.904052
30/6/2024 3:07,3000.686,1.248817,1.259865,2.025944
30/6/2024 3:07,2999.863,1.240028,1.250862,1.842001
30/6/2024 3:07,2999.863,1.240028,1.259865,2.211257
30/6/2024 3:07,2999.863,1.240028,1.241859,1.712995
30/6/2024 3:07,2999.863,1.231239,1.268868,1.934324
30/6/2024 3:07,2999.863,1.257607,1.250862,1.141468
30/6/2024 3:07,2999.863,1.240028,1.259865,1.810008
30/6/2024 3:07,3000.686,1.240028,1.250862,1.934334
30/6/2024 3:07,3000.686,1.248817,1.259865,1.749675
30/6/2024 3:07,3000.686,1.240028,1.241859,1.655955
30/6/2024 3:07,3000.686,1.240028,1.259865,1.934328
30/6/2024 3:07,2999.863,1.240028,1.250862,1.619014
30/6/2024 3:07,2999.863,1.248817,1.259865,1.714527
30/6/2024 3:07,3000.686,1.248817,1.259865,1.195027
30/6/2024 3:07,3500.593,1.240028,1.250862,2.176198
30/6/2024 3:07,3499.671,1.231239,1.250862,0.7345372
30/6/2024 3:07,3500.593,1.240028,1.241859,2.081642
30/6/2024 3:07,3500.593,1.231239,1.241859,1.469351
30/6/2024 3:07,3500.593,1.240028,1.241859,2.300184
30/6/2024 3:07,3499.671,1.240028,1.250862,1.323449
30/6/2024 3:07,3499.671,1.240028,1.250862,1.512576
30/6/2024 3:07,3500.593,1.231239,1.241859,1.469339
30/6/2024 3:07,3500.593,1.240028,1.259865,1.891665
30/6/2024 3:07,3499.671,1.240028,1.250862,1.285622
30/6/2024 3:07,3500.593,1.240028,1.250862,2.176198
30/6/2024 3:07,3499.671,1.231239,1.241859,1.101907
30/6/2024 3:07,3500.593,1.240028,1.250862,1.607138
30/6/2024 3:07,3500.593,1.231239,1.241859,1.101916
30/6/2024 3:07,3500.593,1.231239,1.250862,1.607143
30/6/2024 3:07,3499.671,1.240028,1.241859,2.299363
30/6/2024 3:07,3500.593,1.231239,1.250862,1.193761
30/6/2024 3:07,3500.593,1.231239,1.250862,1.702565
30/6/2024 3:07,3500.593,1.240028,1.241859,2.393686
30/6/2024 3:07,3499.671,1.240028,1.259865,2.484704
30/6/2024 3:07,3499.671,1.240028,1.259865,2.653107
30/6/2024 3:07,3999.933,1.240028,1.259865,1.884818
30/6/2024 3:07,3999.933,1.240028,1.241859,2.261683
30/6/2024 3:07,3999.933,1.240028,1.241859,2.574502
30/6/2024 3:07,3999.933,1.240028,1.250862,2.168453
30/6/2024 3:07,3999.933,1.257607,1.259865,2.546287
30/6/2024 3:07,3999.933,1.240028,1.250862,1.745822
30/6/2024 3:07,3999.933,1.231239,1.241859,2.735677
30/6/2024 3:07,3999.933,1.231239,1.250862,1.884803
30/6/2024 3:07,4001.011,1.240028,1.241859,2.297962
30/6/2024 3:07,3999.933,1.240028,1.250862,2.297021
30/6/2024 3:07,4001.011,1.231239,1.250862,1.836754
30/6/2024 3:07,4001.011,1.240028,1.241859,2.545295
30/6/2024 3:07,4000.624,1.240028,1.259865,2.451093
30/6/2024 3:07,3999.933,1.231239,1.241859,2.546277
30/6/2024 3:07,3999.933,1.240028,1.241859,2.482636
30/6/2024 3:07,3999.933,1.248817,1.241859,1.97904
30/6/2024 3:07,3999.933,1.231239,1.250862,1.696407
30/6/2024 3:07,3999.933,1.231239,1.259865,1.744868
30/6/2024 3:07,3999.933,1.240028,1.241859,2.482654
30/6/2024 3:07,3999.933,1.240028,1.259865,1.929548
30/6/2024 3:07,4001.011,1.248817,1.241859,2.072273
30/6/2024 3:07,4001.011,1.240028,1.250862,2.667289
30/6/2024 3:07,4500.523,1.240028,1.241859,2.758885
30/6/2024 3:07,4500.523,1.240028,1.250862,1.786722
30/6/2024 3:07,4500.523,1.231239,1.250862,2.163056
30/6/2024 3:07,4500.523,1.231239,1.241859,2.022991
30/6/2024 3:07,4500.523,1.231239,1.241859,1.930994
30/6/2024 3:07,4499.346,1.240028,1.241859,2.915641
30/6/2024 3:07,4499.346,1.248817,1.250862,2.444226
30/6/2024 3:07,4499.346,1.240028,1.241859,1.746988
30/6/2024 3:07,4500.523,1.231239,1.250862,2.257124
30/6/2024 3:07,4500.523,1.231239,1.241859,1.930971
30/6/2024 3:07,4499.346,1.231239,1.241859,1.838982
30/6/2024 3:07,4500.523,1.240028,1.241859,2.850867
30/6/2024 3:07,4500.523,1.231239,1.250862,2.445314
30/6/2024 3:07,4500.523,1.240028,1.250862,2.163047
30/6/2024 3:07,4500.523,1.231239,1.250862,1.930963
30/6/2024 3:07,4499.346,1.231239,1.241859,2.821568
30/6/2024 3:07,4500.523,1.248817,1.259865,2.022979
30/6/2024 3:07,4500.523,1.231239,1.241859,1.838977
30/6/2024 3:07,4500.523,1.240028,1.259865,2.759963
30/6/2024 3:07,4500.523,1.231239,1.241859,1.838981
30/6/2024 3:07,4500.523,1.240028,1.241859,2.758892
30/6/2024 3:07,4908.377,1.240028,1.259865,2.441865
30/6/2024 3:07,5000.164,1.240028,1.250862,2.945985
30/6/2024 3:07,5000.164,1.240028,1.241859,3.682256
30/6/2024 3:07,5001.334,1.231239,1.250862,2.207159
30/6/2024 3:07,5000.164,1.240028,1.241859,3.099136
30/6/2024 3:07,5000.164,1.240028,1.241859,3.129514
30/6/2024 3:07,5000,1.240028,1.250862,2.393039
30/6/2024 3:07,5000.164,1.240028,1.250862,2.157968
30/6/2024 3:07,5000.164,1.240028,1.250862,3.381799
30/6/2024 3:07,5000.164,1.231239,1.241859,3.31534
30/6/2024 3:07,5000.164,1.240028,1.241859,3.408824
30/6/2024 3:07,5001.334,1.231239,1.241859,2.947154
30/6/2024 3:07,5000.164,1.231239,1.241859,2.947155
30/6/2024 3:07,5000.164,1.231239,1.250862,2.064927
30/6/2024 3:07,5001.47,1.231239,1.241859,3.40764
30/6/2024 3:07,5000.164,1.248817,1.250862,2.441884
30/6/2024 3:07,5000.164,1.231239,1.241859,3.289986
30/6/2024 3:07,5000.164,1.240028,1.241859,3.381784
30/6/2024 3:07,5000.164,1.231239,1.241859,3.03715
30/6/2024 3:07,5000,1.248817,1.250862,2.393032
30/6/2024 3:07,5000.164,1.240028,1.259865,3.289969
30/6/2024 3:07,5000.164,1.231239,1.250862,2.536134
30/6/2024 3:07,5446.758,1.248817,1.259865,2.410944
30/6/2024 3:07,5500.326,1.231239,1.241859,2.580039
30/6/2024 3:07,5498.893,1.240028,1.241859,3.962196
30/6/2024 3:07,5500.326,1.231239,1.268868,2.395542
30/6/2024 3:07,5500.326,1.231239,1.241859,2.855507
30/6/2024 3:07,5500.326,1.248817,1.268868,2.763263
30/6/2024 3:07,5500.326,1.231239,1.250862,2.811875
30/6/2024 3:07,5500.326,1.240028,1.250862,3.316743
30/6/2024 3:07,5500.326,1.231239,1.241859,3.038714
30/6/2024 3:07,5500.326,1.231239,1.250862,2.577478
30/6/2024 3:07,5500.326,1.231239,1.241859,2.577486
30/6/2024 3:07,5500.326,1.240028,1.250862,3.499929
30/6/2024 3:07,5500.326,1.231239,1.241859,2.394264
30/6/2024 3:07,5500.326,1.240028,1.241859,3.039989
30/6/2024 3:07,5500.326,1.231239,1.241859,2.856781
30/6/2024 3:07,5500.326,1.240028,1.241859,4.24002
30/6/2024 3:07,5500.326,1.240028,1.259865,4.332207
30/6/2024 3:07,5500.326,1.231239,1.241859,2.945187
30/6/2024 3:07,5500.326,1.240028,1.259865,3.594659
30/6/2024 3:07,5500.326,1.231239,1.241859,2.764543
30/6/2024 3:07,5500.326,1.231239,1.250862,2.207207
30/6/2024 3:07,5500.326,1.231239,1.241859,2.485229
30/6/2024 3:07,6000.228,1.231239,1.241859,3.867862
30/6/2024 3:07,6000.228,1.248817,1.259865,3.590802
30/6/2024 3:07,6000.228,1.231239,1.241859,4.052534
30/6/2024 3:07,6000.228,1.231239,1.241859,3.961573
30/6/2024 3:07,6000.228,1.240028,1.250862,3.277347
30/6/2024 3:07,6000.228,1.231239,1.259865,3.21996
30/6/2024 3:07,6000.384,1.231239,1.241859,4.235816
30/6/2024 3:07,6001.655,1.231239,1.250862,3.038003
30/6/2024 3:07,6000.228,1.231239,1.250862,3.31508
30/6/2024 3:07,6000.228,1.240028,1.250862,2.760845
30/6/2024 3:07,6000.384,1.240028,1.241859,3.960223
30/6/2024 3:07,6000.228,1.231239,1.241859,4.144878
30/6/2024 3:07,6000.228,1.231239,1.259865,4.052537
30/6/2024 3:07,6000.066,1.231239,1.259865,3.776931
30/6/2024 3:07,6000.228,1.231239,1.241859,3.839482
30/6/2024 3:07,6001.655,1.248817,1.259865,4.142087
30/6/2024 3:07,6000.228,1.231239,1.259865,2.942807
30/6/2024 3:07,6001.79,1.231239,1.250862,3.037988
30/6/2024 3:07,6000.228,1.240028,1.241859,3.775517
30/6/2024 3:07,6001.655,1.248817,1.250862,3.221352
30/6/2024 3:07,6001.655,1.240028,1.259865,4.42321
30/6/2024 3:07,6000.228,1.231239,1.241859,4.606396
30/6/2024 3:07,6000.228,1.240028,1.250862,3.776912
30/6/2024 3:07,6500.26,1.231239,1.241859,3.499056
30/6/2024 3:07,6500.26,1.231239,1.259865,3.499057
30/6/2024 3:07,6500.26,1.240028,1.250862,4.421169
30/6/2024 3:07,6500.26,1.231239,1.250862,3.553756
30/6/2024 3:07,6500.26,1.231239,1.241859,3.776177
30/6/2024 3:07,6500.26,1.231239,1.250862,3.77622
30/6/2024 3:07,6500.26,1.231239,1.241859,3.68382
30/6/2024 3:07,6500.26,1.231239,1.241859,3.776186
30/6/2024 3:07,6500.26,1.240028,1.241859,4.304217
30/6/2024 3:07,6500.26,1.231239,1.250862,3.591456
30/6/2024 3:07,6500.26,1.240028,1.250862,4.698133
30/6/2024 3:07,6500.26,1.231239,1.241859,3.868552
30/6/2024 3:07,6500.26,1.231239,1.250862,3.683797
30/6/2024 3:07,6500.26,1.231239,1.250862,3.406661
30/6/2024 3:07,6500.26,1.231239,1.241859,3.683819
30/6/2024 3:07,6500.26,1.231239,1.250862,3.868557
30/6/2024 3:07,6500.26,1.240028,1.250862,3.77616
30/6/2024 3:07,6500.26,1.231239,1.250862,3.553753
30/6/2024 3:07,6500.26,1.231239,1.241859,3.683799
30/6/2024 3:07,6500.26,1.240028,1.250862,4.514995
30/6/2024 3:07,6500.26,1.231239,1.241859,3.683828
30/6/2024 3:07,6500.26,1.231239,1.250862,3.127962
30/6/2024 3:07,7000.812,1.240028,1.259865,4.40924
30/6/2024 3:07,7000.812,1.240028,1.250862,4.940852
30/6/2024 3:07,6998.994,1.240028,1.259865,5.508228
30/6/2024 3:07,7000.812,1.231239,1.241859,3.949697
30/6/2024 3:07,7000.812,1.231239,1.250862,4.868611
30/6/2024 3:07,7000.812,1.231239,1.259865,3.582017
30/6/2024 3:07,7000.812,1.231239,1.241859,4.77841
30/6/2024 3:07,7000.448,1.231239,1.241859,4.960451
30/6/2024 3:07,7000.448,1.231239,1.259865,3.39815
30/6/2024 3:07,6998.994,1.240028,1.250862,4.86862
30/6/2024 3:07,7000.812,1.231239,1.250862,3.765878
30/6/2024 3:07,7000.812,1.231239,1.250862,5.144148
30/6/2024 3:07,6998.994,1.240028,1.241859,4.659595
30/6/2024 3:07,6998.994,1.248817,1.250862,3.820478
30/6/2024 3:07,7000.812,1.231239,1.241859,4.776753
30/6/2024 3:07,7000.812,1.231239,1.241859,4.86862
30/6/2024 3:07,7000.812,1.240028,1.250862,4.317345
30/6/2024 3:07,7000.812,1.231239,1.241859,4.684879
30/6/2024 3:07,7000.812,1.248817,1.268868,3.673937
30/6/2024 3:07,7000.448,1.222419,1.241859,4.868608
30/6/2024 3:07,7000.448,1.231239,1.241859,5.147478
30/6/2024 3:07,7000.812,1.231239,1.250862,3.857785
30/6/2024 3:07,7500.325,1.231239,1.241859,4.883372
30/6/2024 3:07,7502.271,1.231239,1.259865,5.435651
30/6/2024 3:07,7500.325,1.240028,1.250862,4.883368
30/6/2024 3:07,7500.325,1.231239,1.241859,4.606256
30/6/2024 3:07,7500.325,1.231239,1.259865,4.698636
30/6/2024 3:07,7500.325,1.231239,1.241859,4.606253
30/6/2024 3:07,7502.271,1.231239,1.241859,4.698478
30/6/2024 3:07,7500.325,1.248817,1.259865,5.622007
30/6/2024 3:07,7500.325,1.240028,1.259865,5.7142
30/6/2024 3:07,7500.325,1.231239,1.250862,4.481114
30/6/2024 3:07,7500.325,1.231239,1.250862,4.883339
30/6/2024 3:07,7500.325,1.231239,1.250862,4.051811
30/6/2024 3:07,7500.325,1.240028,1.268868,5.620248
30/6/2024 3:07,7500.325,1.231239,1.250862,4.606189
30/6/2024 3:07,7500.325,1.222419,1.241859,5.529604
30/6/2024 3:07,7500.325,1.231239,1.241859,4.881492
30/6/2024 3:07,7500.325,1.231239,1.250862,4.789248
30/6/2024 3:07,7500.325,1.240028,1.241859,5.712516
30/6/2024 3:07,7500.325,1.240028,1.241859,5.714178
30/6/2024 3:07,7500.325,1.231239,1.259865,4.606244
30/6/2024 3:07,7500.325,1.231239,1.241859,4.791005
30/6/2024 3:07,7500.325,1.231239,1.250862,4.42147
30/6/2024 3:07,7500.325,1.231239,1.241859,4.790966
30/6/2024 3:07,8000.875,1.231239,1.241859,5.78956
30/6/2024 3:07,8000.875,1.240028,1.259865,5.97325
30/6/2024 3:07,8000.512,1.248817,1.250862,4.133277
30/6/2024 3:07,8000.512,1.231239,1.259865,4.960777
30/6/2024 3:07,8000.875,1.231239,1.250862,6.065083
30/6/2024 3:07,8000.512,1.231239,1.250862,5.330288
30/6/2024 3:07,8000.512,1.231239,1.241859,5.603951
30/6/2024 3:07,8000.875,1.231239,1.250862,5.604003
30/6/2024 3:07,7998.801,1.231239,1.250862,5.420251
30/6/2024 3:07,8000.875,1.231239,1.268868,5.144605
30/6/2024 3:07,8000.512,1.240028,1.250862,5.328372
30/6/2024 3:07,7998.801,1.231239,1.241859,5.603968
30/6/2024 3:07,8000.875,1.240028,1.259865,6.348075
30/6/2024 3:07,7998.801,1.240028,1.250862,5.023577
30/6/2024 3:07,8000.875,1.231239,1.250862,4.68498
30/6/2024 3:07,8000.875,1.231239,1.259865,6.066943
30/6/2024 3:07,8000.512,1.231239,1.241859,5.60395
30/6/2024 3:07,7998.801,1.231239,1.259865,4.776895
30/6/2024 3:07,8000.512,1.240028,1.259865,5.787649
30/6/2024 3:07,8000.512,1.240028,1.250862,4.684967
30/6/2024 3:07,8000.875,1.231239,1.250862,4.868826
30/6/2024 3:07,8500.647,1.222419,1.250862,6.355205
30/6/2024 3:07,8500.647,1.222419,1.241859,6.629366
30/6/2024 3:07,8500.647,1.222419,1.250862,6.355194
30/6/2024 3:07,8500.647,1.222419,1.241859,6.631277
30/6/2024 3:07,8500.647,1.222419,1.241859,6.999204
30/6/2024 3:07,8500.647,1.231239,1.241859,5.890927
30/6/2024 3:07,8500.647,1.222419,1.241859,6.907248
30/6/2024 3:07,8500.647,1.231239,1.241859,5.710603
30/6/2024 3:07,8500.647,1.231239,1.250862,5.157705
30/6/2024 3:07,8500.647,1.240028,1.250862,5.80074
30/6/2024 3:07,8500.647,1.231239,1.250862,5.618457
30/6/2024 3:07,8500.647,1.240028,1.268868,6.813338
30/6/2024 3:07,8500.647,1.231239,1.250862,5.708641
30/6/2024 3:07,8500.647,1.231239,1.241859,5.710597
30/6/2024 3:07,8500.647,1.231239,1.250862,5.710612
30/6/2024 3:07,8500.648,1.240028,1.250862,6.355259
30/6/2024 3:07,8500.647,1.222419,1.250862,6.355238
30/6/2024 3:07,8500.647,1.231239,1.259865,5.710636
30/6/2024 3:07,8500.647,1.240028,1.241859,6.723321
30/6/2024 3:07,8500.647,1.231239,1.241859,5.710621
30/6/2024 3:07,8500.647,1.222419,1.241859,6.723314
30/6/2024 3:07,8500.647,1.231239,1.259865,5.710637
30/6/2024 3:07,8500.647,1.240028,1.259865,7.552626
30/6/2024 3:07,9001.976,1.231239,1.259865,6.886755
30/6/2024 3:07,9000.576,1.231239,1.241859,7.275061
30/6/2024 3:07,9000.576,1.231239,1.250862,6.066058
30/6/2024 3:07,9000.576,1.231239,1.259865,7.182173
30/6/2024 3:07,9001.976,1.240028,1.259865,6.604632
30/6/2024 3:07,9000.576,1.240028,1.250862,6.810328
30/6/2024 3:07,8999.644,1.240028,1.250862,6.345222
30/6/2024 3:07,8999.644,1.231239,1.250862,5.879854
30/6/2024 3:07,8999.644,1.231239,1.259865,6.624328
30/6/2024 3:07,8999.644,1.240028,1.250862,6.62431
30/6/2024 3:07,8999.644,1.222419,1.259865,6.624328
30/6/2024 3:07,9000.576,1.231239,1.241859,6.624333
30/6/2024 3:07,9000.576,1.231239,1.250862,6.624341
30/6/2024 3:07,8999.644,1.231239,1.268868,5.41428
30/6/2024 3:07,8999.644,1.231239,1.241859,6.62431
30/6/2024 3:07,8999.644,1.231239,1.259865,6.903284
30/6/2024 3:07,9001.976,1.240028,1.250862,6.25216
30/6/2024 3:07,9000.576,1.231239,1.268868,5.416371
30/6/2024 3:07,8999.644,1.248817,1.250862,6.624333
30/6/2024 3:07,9000.576,1.231239,1.259865,6.252193
30/6/2024 3:07,9000.576,1.231239,1.259865,6.903295
30/6/2024 3:07,9500.323,1.231239,1.250862,6.818604
30/6/2024 3:07,9500.323,1.231239,1.259865,7.188224
30/6/2024 3:07,9500.323,1.231239,1.250862,6.633705
30/6/2024 3:07,9500.323,1.231239,1.259865,6.818558
30/6/2024 3:07,9500.323,1.231239,1.259865,6.910995
30/6/2024 3:07,9500.323,1.222419,1.250862,8.016848
30/6/2024 3:07,9502.782,1.240028,1.259865,7.834519
30/6/2024 3:07,9500.323,1.222419,1.250862,7.095862
30/6/2024 3:07,9500.323,1.231239,1.268868,7.09585
30/6/2024 3:07,9500.323,1.231239,1.259865,7.544629
30/6/2024 3:07,9500.323,1.231239,1.268868,6.72613
