Time (UTC +02:00 d/M/yyyy h:mm:ss tt),Frequency (B) (Hz),Peak to peak (A) (V),Peak to peak (B) (V),"Phase (B, A) (°)"
30/6/2024 3:15,22995.66,0.2238044,0.9808954,299.164
30/6/2024 3:15,23001.57,0.2202765,0.9808954,298.5182
30/6/2024 3:15,22995.66,0.2255684,0.9808954,299.0678
30/6/2024 3:15,22995.66,0.2255684,0.9808954,299.2557
30/6/2024 3:15,23001.57,0.2220405,0.9808954,298.7059
30/6/2024 3:15,23001.57,0.2220405,0.9808954,298.793
30/6/2024 3:15,23001.57,0.2290902,0.9808954,297.1451
30/6/2024 3:15,23503.79,0.2273263,0.9358806,299.0778
30/6/2024 3:15,23497.75,0.2273263,0.9358806,298.6767
30/6/2024 3:15,23503.79,0.2308481,0.9358806,300.0228
30/6/2024 3:15,23497.75,0.2326121,0.9358806,298.3889
30/6/2024 3:15,23503.79,0.2273263,0.9358806,298.8857
30/6/2024 3:15,23497.75,0.2308542,0.9358806,298.1972
30/6/2024 3:15,23497.75,0.2290902,0.9358806,298.3101
30/6/2024 3:15,23503.79,0.2273263,0.9358806,299.0607
30/6/2024 3:15,23503.79,0.2290902,0.9358806,298.1972
30/6/2024 3:15,23503.79,0.2290841,0.9358806,299.0608
30/6/2024 3:15,23497.75,0.2273263,0.9358806,299.1739
30/6/2024 3:15,23497.75,0.2326121,0.9358806,299.1739
30/6/2024 3:15,23497.75,0.2326121,0.9358806,296.9543
30/6/2024 3:15,23503.79,0.2290902,0.9358806,298.3889
30/6/2024 3:15,23497.75,0.2290902,0.9358806,298.2142
30/6/2024 3:15,23497.75,0.2290902,0.9358806,298.4059
30/6/2024 3:15,23503.79,0.2290902,0.9358806,298.5807
30/6/2024 3:15,23497.75,0.2290841,0.9358806,299.3491
30/6/2024 3:15,23497.75,0.2290902,0.9358806,298.5977
30/6/2024 3:15,23503.79,0.2290902,0.9358806,298.3889
30/6/2024 3:15,23503.79,0.2290902,0.9358806,298.1971
30/6/2024 3:15,23716.88,0.2326121,0.9358806,298.7834
30/6/2024 3:15,23999.84,0.2343761,0.8998688,298.8248
30/6/2024 3:15,23999.84,0.2361339,0.8908658,298.0707
30/6/2024 3:15,23999.84,0.2343761,0.8908658,298.7305
30/6/2024 3:15,23999.84,0.2378979,0.8908658,299.2969
30/6/2024 3:15,23999.84,0.2361339,0.8998688,298.3365
30/6/2024 3:15,23999.84,0.2378979,0.8908658,298.8248
30/6/2024 3:15,24006.01,0.2361339,0.8908658,298.2423
30/6/2024 3:15,24006.01,0.2396619,0.8908658,298.3533
30/6/2024 3:15,23999.84,0.2326121,0.8908658,298.0707
30/6/2024 3:15,23999.84,0.23614,0.8998688,298.7304
30/6/2024 3:15,23999.84,0.2343761,0.8908658,298.8248
30/6/2024 3:15,24006.01,0.2343761,0.8908658,298.8248
30/6/2024 3:15,23999.84,0.2378979,0.8908658,297.0371
30/6/2024 3:15,24006.01,0.2343761,0.8908658,299.0136
30/6/2024 3:15,23999.84,0.2361339,0.8908658,298.4476
30/6/2024 3:15,23999.84,0.2378979,0.8908658,298.3533
30/6/2024 3:15,24006.01,0.2396619,0.8908658,298.3365
30/6/2024 3:15,23999.84,0.2414258,0.8908658,298.2591
30/6/2024 3:15,23999.84,0.2361339,0.8908658,298.259
30/6/2024 3:15,24501.93,0.2431837,0.854915,298.9202
30/6/2024 3:15,24501.93,0.2396558,0.845912,298.9202
30/6/2024 3:15,24501.93,0.2449477,0.854915,298.6422
30/6/2024 3:15,24501.93,0.2396619,0.854915,298.3644
30/6/2024 3:15,24501.93,0.2396558,0.854915,299.2913
30/6/2024 3:15,24501.93,0.2431837,0.854915,298.5496
30/6/2024 3:15,24501.93,0.2378979,0.845912,298.8275
30/6/2024 3:15,24501.93,0.2414258,0.854915,298.5496
30/6/2024 3:15,24501.93,0.2414197,0.854915,298.8275
30/6/2024 3:15,24495.63,0.2396558,0.8639179,298.8275
30/6/2024 3:15,24501.93,0.2414197,0.854915,299.0129
30/6/2024 3:15,24501.93,0.2378979,0.8639179,299.1057
30/6/2024 3:15,24501.93,0.2414197,0.8639179,298.8275
30/6/2024 3:15,24501.93,0.2414258,0.854915,298.2719
30/6/2024 3:15,24501.93,0.2378979,0.854915,299.025
30/6/2024 3:15,24495.63,0.2378979,0.854915,299.1984
30/6/2024 3:15,24501.93,0.2414197,0.854915,299.5698
30/6/2024 3:15,24495.63,0.2396619,0.854915,298.0869
30/6/2024 3:15,24501.93,0.2467055,0.854915,297.0717
30/6/2024 3:15,24501.93,0.2431837,0.854915,299.1985
30/6/2024 3:15,24495.63,0.2414197,0.854915,298.9201
30/6/2024 3:15,25004.02,0.2414197,0.8189032,299.839
30/6/2024 3:15,25004.02,0.2414197,0.8189032,299.6512
30/6/2024 3:15,25004.02,0.2467116,0.8189032,299.5542
30/6/2024 3:15,24997.59,0.2414197,0.8189032,299.6512
30/6/2024 3:15,24997.59,0.2467055,0.8189032,297.4345
30/6/2024 3:15,25004.02,0.2431837,0.8189032,298.6758
30/6/2024 3:15,24997.59,0.2449477,0.8279061,300.4695
30/6/2024 3:15,25004.02,0.2431837,0.8189032,298.6758
30/6/2024 3:15,24997.59,0.2467116,0.8279061,299.2576
30/6/2024 3:15,25004.02,0.2449477,0.8189032,299.2694
30/6/2024 3:15,24997.59,0.2431837,0.8189032,298.9848
30/6/2024 3:15,24997.59,0.2449477,0.8099002,299.4453
30/6/2024 3:15,24997.59,0.2431837,0.8099002,298.7908
30/6/2024 3:15,24997.59,0.2414197,0.8189032,299.5604
30/6/2024 3:15,25004.02,0.2431837,0.8189032,298.8634
30/6/2024 3:15,24997.59,0.2431837,0.8189032,299.1787
30/6/2024 3:15,25004.02,0.2414197,0.8189032,299.6512
30/6/2024 3:15,25004.02,0.2449477,0.8189032,299.7482
30/6/2024 3:15,24997.59,0.2414197,0.8189032,299.0817
30/6/2024 3:15,25004.02,0.2431837,0.8279061,298.6939
30/6/2024 3:15,25004.02,0.2467116,0.8189032,299.6269
30/6/2024 3:15,25004.02,0.2449477,0.8189032,299.7482
30/6/2024 3:15,25499.55,0.2502335,0.7918943,299.321
30/6/2024 3:15,25499.55,0.2484695,0.7918943,297.8121
30/6/2024 3:15,25506.11,0.2449477,0.7918943,300.0071
30/6/2024 3:15,25506.11,0.2502335,0.7918943,299.3388
30/6/2024 3:15,25499.55,0.2467116,0.7828913,299.7206
30/6/2024 3:15,25499.55,0.2484695,0.7918943,299.2433
30/6/2024 3:15,25506.11,0.2484756,0.7918943,300.0848
30/6/2024 3:15,25506.11,0.2484756,0.7918943,299.8162
30/6/2024 3:15,25506.11,0.2467055,0.7918943,298.0028
30/6/2024 3:15,25499.55,0.2519975,0.7918943,300.1803
30/6/2024 3:15,25499.55,0.2519974,0.7828913,299.1478
30/6/2024 3:15,25499.55,0.2502335,0.7918943,299.5297
30/6/2024 3:15,25499.55,0.2484756,0.7828913,299.9116
30/6/2024 3:15,25499.55,0.2484756,0.7918943,300.9441
30/6/2024 3:15,25499.55,0.2519974,0.7918943,299.7206
30/6/2024 3:15,25499.55,0.2502335,0.7918943,299.4342
30/6/2024 3:15,25499.55,0.2502335,0.7828913,298.8615
30/6/2024 3:15,25506.11,0.2555254,0.7918943,299.4164
30/6/2024 3:15,25499.55,0.2502335,0.7918943,297.9074
30/6/2024 3:15,25499.55,0.2502335,0.7828913,298.9569
30/6/2024 3:15,25499.55,0.2519974,0.7918943,300.0071
30/6/2024 3:15,25499.55,0.2519974,0.7828913,299.6252
30/6/2024 3:15,26001.51,0.2484756,0.7558824,300.6262
30/6/2024 3:15,26001.51,0.2502335,0.7558824,299.4939
30/6/2024 3:15,26001.51,0.2502335,0.7558824,299.6819
30/6/2024 3:15,26001.51,0.2537553,0.7558824,300.1561
30/6/2024 3:15,26001.51,0.2519974,0.7558824,300.3442
30/6/2024 3:15,26001.51,0.2537553,0.7558824,299.964
30/6/2024 3:15,26001.51,0.2502335,0.7558824,299.5879
30/6/2024 3:15,26001.51,0.2519974,0.7558824,299.3059
30/6/2024 3:15,26001.51,0.2519974,0.7558824,300.246
30/6/2024 3:15,26001.51,0.2519974,0.7558824,299.4939
30/6/2024 3:15,26001.51,0.2537553,0.7558824,300.3441
30/6/2024 3:15,26001.51,0.2502335,0.7558824,299.5921
30/6/2024 3:15,26001.51,0.2502335,0.7558824,299.6819
30/6/2024 3:15,26001.51,0.2502335,0.7648854,299.6819
30/6/2024 3:15,26001.51,0.2537553,0.7558824,300.528
30/6/2024 3:15,26001.51,0.2502335,0.7558824,299.3999
30/6/2024 3:15,26001.51,0.2519974,0.7558824,299.8699
30/6/2024 3:15,26001.51,0.2519974,0.7558824,300.152
30/6/2024 3:15,26001.51,0.2519974,0.7558824,300.152
30/6/2024 3:15,26001.51,0.2519974,0.7558824,300.34
30/6/2024 3:15,26001.51,0.2484695,0.7648854,299.5879
30/6/2024 3:15,26001.51,0.2519974,0.7558824,299.4939
30/6/2024 3:15,26503.47,0.2555254,0.7289041,300.1133
30/6/2024 3:15,26503.47,0.2519974,0.7378765,300.9543
30/6/2024 3:15,26503.47,0.2519974,0.7289041,300.8492
30/6/2024 3:15,26503.47,0.2537553,0.7378765,300.9542
30/6/2024 3:15,26496.66,0.2519974,0.7289041,300.7703
30/6/2024 3:15,26503.47,0.2555193,0.7289041,301.0332
30/6/2024 3:15,26496.66,0.2537614,0.7378765,300.3893
30/6/2024 3:15,26503.47,0.2537553,0.7379071,301.7687
30/6/2024 3:15,26503.47,0.2537614,0.7289041,300.1133
30/6/2024 3:15,26503.47,0.2555193,0.7378765,301.493
30/6/2024 3:15,26503.47,0.2555193,0.7378765,301.5849
30/6/2024 3:15,26496.66,0.2537553,0.7289041,300.5863
30/6/2024 3:15,26503.47,0.2555193,0.7289041,301.2171
30/6/2024 3:15,26503.47,0.2519974,0.7378765,300.8623
30/6/2024 3:15,26503.47,0.2555193,0.7289041,300.9412
30/6/2024 3:15,26496.66,0.2537614,0.7199317,300.1263
30/6/2024 3:15,26503.47,0.2555193,0.7378765,300.9412
30/6/2024 3:15,26496.66,0.2519974,0.7289041,300.9412
30/6/2024 3:15,26503.47,0.2537614,0.7289041,299.8373
30/6/2024 3:15,26503.47,0.2502335,0.7289041,300.2183
30/6/2024 3:15,26503.47,0.2537614,0.7289041,299.9293
30/6/2024 3:15,26998.49,0.2608051,0.7109287,302.3494
30/6/2024 3:15,26998.49,0.2555254,0.7109287,300.743
30/6/2024 3:15,27005.43,0.2590411,0.7109287,301.1803
30/6/2024 3:15,27005.43,0.2572833,0.7109287,300.7303
30/6/2024 3:15,26998.49,0.2608051,0.7109287,299.4828
30/6/2024 3:15,26998.49,0.2555193,0.7109287,301.6429
30/6/2024 3:15,26998.49,0.2572833,0.7109287,301.72
30/6/2024 3:15,27005.43,0.2555193,0.7109287,301.4502
30/6/2024 3:15,26998.49,0.2572833,0.7109287,300.653
30/6/2024 3:15,26998.49,0.2555193,0.7109287,301.8228
30/6/2024 3:15,26998.49,0.2519974,0.7019258,302.4521
30/6/2024 3:15,27005.43,0.2572833,0.7109287,300.9103
30/6/2024 3:15,26998.49,0.2590472,0.7109287,301.373
30/6/2024 3:15,26998.49,0.2537614,0.7109287,300.563
30/6/2024 3:15,27005.43,0.2590472,0.7109287,301.4502
30/6/2024 3:15,26998.49,0.2555193,0.7109287,301.6301
30/6/2024 3:15,27005.43,0.2555193,0.7109287,301.3603
30/6/2024 3:15,27005.43,0.2537553,0.7109287,301.3603
30/6/2024 3:15,26998.49,0.2555254,0.7109287,300.293
30/6/2024 3:15,27005.43,0.2555193,0.7109287,301.6301
30/6/2024 3:15,27005.43,0.2555193,0.7109287,301.6301
30/6/2024 3:15,27500.32,0.2590411,0.6839198,301.6781
30/6/2024 3:15,27500.32,0.2608112,0.6839198,302.3487
30/6/2024 3:15,27500.32,0.2572833,0.6839198,301.6964
30/6/2024 3:15,27507.39,0.2555193,0.6839198,301.8846
30/6/2024 3:15,27500.32,0.2572833,0.6839198,301.3198
30/6/2024 3:15,27500.32,0.2572833,0.6839198,301.4898
30/6/2024 3:15,27500.32,0.2590411,0.6929227,301.4139
30/6/2024 3:15,27500.32,0.2590472,0.6839198,301.6964
30/6/2024 3:15,27500.32,0.2572833,0.6839198,300.8482
30/6/2024 3:15,27500.32,0.2590411,0.6839198,301.2255
30/6/2024 3:15,27500.32,0.2590411,0.6839198,301.0369
30/6/2024 3:15,27507.39,0.2572833,0.6839198,300.7538
30/6/2024 3:15,27500.32,0.2608112,0.6839198,301.8846
30/6/2024 3:15,27500.32,0.2572833,0.6839198,300.8482
30/6/2024 3:15,27500.32,0.2555193,0.6839198,301.9785
30/6/2024 3:15,27500.32,0.2572833,0.6929227,301.3956
30/6/2024 3:15,27507.39,0.2608112,0.6839198,301.8846
30/6/2024 3:15,27500.32,0.2555193,0.6839198,301.7905
30/6/2024 3:15,27500.32,0.2572833,0.6839198,300.8483
30/6/2024 3:15,27500.32,0.2572833,0.6839198,301.5081
30/6/2024 3:15,27500.32,0.2572833,0.6839198,302.2422
30/6/2024 3:15,27500.32,0.2572833,0.6839198,300.9426
30/6/2024 3:15,27722.42,0.2608112,0.6839198,300.9694
30/6/2024 3:15,27994.96,0.2625691,0.6569109,302.5548
30/6/2024 3:15,28002.15,0.2608112,0.6659139,302.0926
30/6/2024 3:15,28002.15,0.2572833,0.6569109,301.2586
30/6/2024 3:15,28002.15,0.2625691,0.6659139,302.37
30/6/2024 3:15,28002.15,0.2625691,0.6569109,303.0305
30/6/2024 3:15,28002.15,0.2608051,0.6659139,301.9075
30/6/2024 3:15,28002.15,0.2572833,0.6569109,301.0729
30/6/2024 3:15,28002.15,0.2590472,0.6569109,301.9075
30/6/2024 3:15,28002.15,0.2590472,0.6569109,302.0001
30/6/2024 3:15,28002.15,0.2608112,0.6569109,302.2776
30/6/2024 3:15,27994.96,0.2660909,0.6659139,302.2776
30/6/2024 3:15,28002.15,0.2572833,0.6659139,301.6296
30/6/2024 3:15,28002.15,0.2608112,0.6569109,301.8149
30/6/2024 3:15,28002.15,0.2590411,0.6569109,301.4442
30/6/2024 3:15,28002.15,0.2590472,0.6569109,302.924
30/6/2024 3:15,28002.15,0.264333,0.6569109,301.7367
30/6/2024 3:15,28002.15,0.2643269,0.6569109,301.9075
30/6/2024 3:15,28002.15,0.2590472,0.6569109,302.7394
30/6/2024 3:15,28002.15,0.2572833,0.6659139,301.5513
30/6/2024 3:15,28002.15,0.2608112,0.6659139,301.7222
30/6/2024 3:15,28002.15,0.2572833,0.6569109,301.4441
30/6/2024 3:15,28002.15,0.2590411,0.6659139,301.5369
30/6/2024 3:15,28503.98,0.2590411,0.647908,301.8555
30/6/2024 3:15,28503.98,0.2608051,0.647908,302.218
30/6/2024 3:15,28503.98,0.2660909,0.647908,303.6624
30/6/2024 3:15,28496.66,0.2625691,0.647908,302.9554
30/6/2024 3:15,28503.98,0.2608051,0.647908,302.1274
30/6/2024 3:15,28503.98,0.2590411,0.647908,302.3085
30/6/2024 3:15,28503.98,0.2608051,0.647908,302.1274
30/6/2024 3:15,28496.66,0.2625691,0.647908,303.8563
30/6/2024 3:15,28503.98,0.2572833,0.647908,302.218
30/6/2024 3:15,28503.98,0.2625691,0.647908,302.399
30/6/2024 3:15,28496.66,0.2590411,0.647908,301.9602
30/6/2024 3:15,28503.98,0.2608051,0.647908,301.8696
30/6/2024 3:15,28496.66,0.2660909,0.647908,302.851
30/6/2024 3:15,28496.66,0.2608051,0.647908,302.1415
30/6/2024 3:15,28496.66,0.2608051,0.647908,302.4894
30/6/2024 3:15,28496.66,0.2608051,0.647908,302.4131
30/6/2024 3:15,28503.98,0.2608051,0.647908,301.129
30/6/2024 3:15,28503.98,0.2572833,0.647908,302.3226
30/6/2024 3:15,28503.98,0.2625691,0.647908,302.851
30/6/2024 3:15,28503.98,0.2608112,0.647908,302.3085
30/6/2024 3:15,28496.66,0.2590411,0.647908,302.1415
30/6/2024 3:15,28503.98,0.2608051,0.647908,302.399
30/6/2024 3:15,28726.86,0.2590411,0.647908,303.994
30/6/2024 3:15,29005.81,0.2608051,0.6208991,302.9579
30/6/2024 3:15,28998.37,0.264333,0.6208991,301.3748
30/6/2024 3:15,29005.81,0.2660909,0.638905,303.2231
30/6/2024 3:15,28998.37,0.2590472,0.6208991,303.1486
30/6/2024 3:15,29005.81,0.2608051,0.6208991,302.781
30/6/2024 3:15,29005.81,0.264333,0.629902,302.6925
30/6/2024 3:15,28998.37,0.2643269,0.6208991,303.3252
30/6/2024 3:15,28998.37,0.2608051,0.629902,302.5292
30/6/2024 3:15,28998.37,0.264333,0.629902,302.8833
30/6/2024 3:15,28998.37,0.2625691,0.6208991,303.4135
30/6/2024 3:15,28998.37,0.2625691,0.629902,302.5292
30/6/2024 3:15,28998.37,0.2678549,0.629902,303.678
30/6/2024 3:15,28998.37,0.264333,0.629902,302.6177
30/6/2024 3:15,29005.81,0.2625691,0.6208991,303.2368
30/6/2024 3:15,29005.81,0.2625691,0.6208991,302.6039
30/6/2024 3:15,28998.37,0.2625691,0.629902,303.678
30/6/2024 3:15,29005.81,0.2643269,0.629902,303.3997
30/6/2024 3:15,28998.37,0.2625691,0.6208991,302.9718
30/6/2024 3:15,28998.37,0.2608051,0.6208991,302.7063
30/6/2024 3:15,28998.37,0.2625691,0.6208991,302.8833
30/6/2024 3:15,29439.57,0.2625691,0.6208991,303.3554
30/6/2024 3:15,29500.07,0.264333,0.6118961,303.4203
30/6/2024 3:15,29500.07,0.264333,0.6118961,302.1193
30/6/2024 3:15,29500.06,0.2625691,0.6118961,303.3338
30/6/2024 3:15,29507.64,0.2660909,0.6118961,303.4203
30/6/2024 3:15,29500.07,0.2625691,0.6118961,303.3339
30/6/2024 3:15,29500.06,0.264333,0.6118961,303.5932
30/6/2024 3:15,29500.06,0.2625691,0.6118961,303.4203
30/6/2024 3:15,29500.06,0.2625691,0.6118961,303.3338
30/6/2024 3:15,29500.07,0.2625691,0.6118961,303.3339
30/6/2024 3:15,29500.07,0.2625691,0.6118961,304.1111
30/6/2024 3:15,29500.07,0.264333,0.6118961,303.3339
30/6/2024 3:15,29500.06,0.2625691,0.6118961,303.6796
30/6/2024 3:15,29500.07,0.264333,0.6118961,303.338
30/6/2024 3:15,29500.06,0.264333,0.6118961,303.0741
30/6/2024 3:15,29507.64,0.2625691,0.6118961,303.5932
30/6/2024 3:16,29507.64,0.2660909,0.6208991,303.9386
30/6/2024 3:16,29500.07,0.264333,0.6118961,303.1607
30/6/2024 3:16,29500.07,0.264333,0.6118961,302.4669
30/6/2024 3:16,29500.07,0.2625691,0.6118961,303.9251
30/6/2024 3:16,29500.06,0.2625691,0.6118961,303.3338
30/6/2024 3:16,29507.64,0.2678549,0.6118961,303.7525
30/6/2024 3:16,30001.77,0.264333,0.6028931,303.8284
30/6/2024 3:16,30001.77,0.2660909,0.6028931,304.4464
30/6/2024 3:16,30001.77,0.264333,0.6118961,303.9153
30/6/2024 3:16,30001.77,0.2660909,0.6028931,304.437
30/6/2024 3:16,30001.77,0.266097,0.6028931,303.9148
30/6/2024 3:16,30001.77,0.2678549,0.5938902,304.4418
30/6/2024 3:16,30001.77,0.264333,0.6028931,304.0098
30/6/2024 3:16,30001.76,0.2660909,0.6028931,304.1898
30/6/2024 3:16,30001.77,0.2660909,0.6028931,304.3524
30/6/2024 3:16,30001.77,0.2678549,0.5938902,304.3524
30/6/2024 3:16,30001.77,0.264333,0.5938902,304.0894
30/6/2024 3:16,29994.06,0.2625691,0.5938902,303.9999
30/6/2024 3:16,30001.77,0.2660909,0.5938902,304.3526
30/6/2024 3:16,30001.77,0.2678549,0.6028931,304.3574
30/6/2024 3:16,30001.77,0.2678549,0.5938902,304.62
30/6/2024 3:16,30001.77,0.2678549,0.5938902,303.9202
30/6/2024 3:16,30001.77,0.264333,0.6028931,303.8257
30/6/2024 3:16,30001.77,0.264333,0.6118961,303.7388
30/6/2024 3:16,30001.77,0.264333,0.5938902,302.9315
30/6/2024 3:16,30001.77,0.264333,0.6028931,303.7361
30/6/2024 3:16,30001.77,0.266097,0.6028931,303.9148
30/6/2024 3:16,30001.77,0.264333,0.6028931,303.9185
30/6/2024 3:16,30001.76,0.2713828,0.6028931,301.5713
30/6/2024 3:16,30495.63,0.2678549,0.5759453,304.5031
30/6/2024 3:16,30503.47,0.2660909,0.5759453,305.2595
30/6/2024 3:16,30503.47,0.2678549,0.5759453,305.0662
30/6/2024 3:16,30503.47,0.2660909,0.5759453,304.8733
30/6/2024 3:16,30503.47,0.2660909,0.5759453,304.9698
30/6/2024 3:16,30503.47,0.264333,0.5759453,304.0155
30/6/2024 3:16,30503.47,0.2660909,0.5759453,304.8732
30/6/2024 3:16,30503.47,0.2678549,0.5849178,302.5715
30/6/2024 3:16,30503.47,0.2696188,0.5849178,304.7768
30/6/2024 3:16,30503.47,0.2660909,0.5759453,305.1781
30/6/2024 3:16,30503.47,0.266097,0.5759453,304.4151
30/6/2024 3:16,30503.47,0.2678549,0.5849178,304.2076
30/6/2024 3:16,30503.47,0.267861,0.5849178,303.3022
30/6/2024 3:16,30495.63,0.2660909,0.5849178,304.9849
30/6/2024 3:16,30503.47,0.264333,0.5759453,304.3037
30/6/2024 3:16,30503.47,0.2713767,0.5849178,303.1029
30/6/2024 3:16,30503.47,0.2696188,0.5849178,302.7488
30/6/2024 3:16,30503.47,0.266097,0.5759453,304.5841
30/6/2024 3:16,30503.47,0.264333,0.5938902,304.2076
30/6/2024 3:16,30503.47,0.2713828,0.5759453,304.9697
30/6/2024 3:16,30503.47,0.2678549,0.5849178,302.1271
30/6/2024 3:16,30812.4,0.264333,0.5759453,306.8625
30/6/2024 3:16,30997.21,0.2713828,0.5759453,302.8723
30/6/2024 3:16,30997.21,0.2696188,0.5759453,302.8574
30/6/2024 3:16,31005.17,0.2660909,0.5759453,308.3206
30/6/2024 3:16,31005.17,0.2696188,0.5759453,303.2337
30/6/2024 3:16,31005.17,0.266097,0.5759453,307.4345
30/6/2024 3:16,30997.21,0.2713828,0.5759453,304.1939
30/6/2024 3:16,31005.17,0.2660909,0.5759453,302.9514
30/6/2024 3:16,31005.17,0.2678549,0.5759453,302.7635
30/6/2024 3:16,31005.17,0.2696188,0.5759453,308.4025
30/6/2024 3:16,31005.17,0.2660909,0.5759453,308.6116
30/6/2024 3:16,31005.17,0.2660909,0.5759453,308.4994
30/6/2024 3:16,31005.17,0.2678549,0.5759453,302.7635
30/6/2024 3:16,31005.17,0.2696188,0.5759453,302.8574
30/6/2024 3:16,30997.21,0.2660909,0.5759453,305.6228
30/6/2024 3:16,31005.17,0.2678549,0.5759453,302.9514
30/6/2024 3:16,31005.17,0.264333,0.5759453,308.2085
30/6/2024 3:16,30997.21,0.2678549,0.5759453,302.8724
30/6/2024 3:16,31005.17,0.264333,0.5849178,305.9908
30/6/2024 3:16,30997.21,0.266097,0.5759453,302.9663
30/6/2024 3:16,30997.21,0.2660909,0.5759453,305.3209
30/6/2024 3:16,31005.17,0.266097,0.5759453,302.9514
30/6/2024 3:16,31498.78,0.2696188,0.5579394,307.6747
30/6/2024 3:16,31506.87,0.2678549,0.5669423,307.7553
30/6/2024 3:16,31506.87,0.264333,0.5579394,302.483
30/6/2024 3:16,31506.87,0.2713828,0.5579394,303.5046
30/6/2024 3:16,31498.78,0.2660909,0.5669423,302.683
30/6/2024 3:16,31506.87,0.2678549,0.5579394,302.2981
30/6/2024 3:16,31498.78,0.2713828,0.5579394,303.147
30/6/2024 3:16,31506.87,0.2696188,0.5669423,302.7756
30/6/2024 3:16,31498.78,0.2696188,0.5669423,307.6747
30/6/2024 3:16,31506.87,0.267861,0.5669423,307.4837
30/6/2024 3:16,31498.78,0.2660909,0.5669423,307.7552
30/6/2024 3:16,31506.87,0.2696188,0.5669423,307.5642
30/6/2024 3:16,31506.87,0.266097,0.5759453,307.3735
30/6/2024 3:16,31498.78,0.264333,0.5759453,303.0541
30/6/2024 3:16,31506.87,0.2678549,0.5579394,307.4689
30/6/2024 3:16,31498.78,0.2696188,0.5579394,305.3809
30/6/2024 3:16,31498.78,0.2696188,0.5669423,307.6747
30/6/2024 3:16,31498.78,0.2660909,0.5669423,305.5846
30/6/2024 3:16,31506.87,0.2696188,0.5669423,303.5046
30/6/2024 3:16,31498.78,0.2660909,0.5669423,307.3884
30/6/2024 3:16,31498.78,0.2696188,0.5669423,307.0072
30/6/2024 3:16,31498.78,0.2678549,0.5579394,307.6746
30/6/2024 3:16,32000.35,0.2678549,0.5489364,306.1079
30/6/2024 3:16,32000.35,0.2696188,0.5489364,306.4828
30/6/2024 3:16,32008.58,0.264333,0.5489364,306.0144
30/6/2024 3:16,32000.35,0.2696188,0.5489364,307.0464
30/6/2024 3:16,32000.35,0.2678549,0.5489364,306.4828
30/6/2024 3:16,32008.58,0.2678549,0.5489364,306.8436
30/6/2024 3:16,32000.35,0.2696188,0.5489364,306.5619
30/6/2024 3:16,32000.35,0.2696188,0.5489364,306.2953
30/6/2024 3:16,32008.58,0.2696188,0.5489364,306.7643
30/6/2024 3:16,32000.35,0.2696188,0.5489364,306.5766
30/6/2024 3:16,32000.35,0.2713828,0.5399334,306.6705
30/6/2024 3:16,32000.35,0.266097,0.5489364,306.0145
30/6/2024 3:16,32000.35,0.2696188,0.5489364,304.2462
30/6/2024 3:16,32000.35,0.2696188,0.5489364,306.2953
30/6/2024 3:16,32000.35,0.2660909,0.5489364,306.2017
30/6/2024 3:16,32000.35,0.2660909,0.5399334,306.5766
30/6/2024 3:16,32000.35,0.264333,0.5579394,306.2953
30/6/2024 3:16,32000.35,0.2713828,0.5579394,305.734
30/6/2024 3:16,32000.35,0.2678549,0.5489364,306.6705
30/6/2024 3:16,32000.35,0.2696188,0.5579394,306.0933
30/6/2024 3:16,32501.92,0.2696188,0.5399334,306.9981
30/6/2024 3:16,32501.92,0.2696188,0.5399334,306.6414
30/6/2024 3:16,32501.92,0.2678549,0.5399334,306.9981
30/6/2024 3:16,32501.92,0.2678549,0.5399334,306.4415
30/6/2024 3:16,32493.58,0.2696188,0.5399334,306.8987
30/6/2024 3:16,32501.92,0.2713828,0.5399334,307.0845
30/6/2024 3:16,32501.92,0.2678549,0.5399334,306.9915
30/6/2024 3:16,32501.92,0.2713828,0.5399334,306.7131
30/6/2024 3:16,32501.92,0.2713828,0.5399334,306.9915
30/6/2024 3:16,32501.92,0.2731468,0.5399334,307.6494
30/6/2024 3:16,32501.92,0.2713828,0.5399334,306.5407
30/6/2024 3:16,32501.92,0.2766686,0.5399334,306.9132
30/6/2024 3:16,32501.92,0.2713828,0.5399334,306.7196
30/6/2024 3:16,32501.92,0.2696188,0.5399334,307.37
30/6/2024 3:16,32501.92,0.2678549,0.5399334,306.2498
30/6/2024 3:16,32501.92,0.2713828,0.5399334,306.9916
30/6/2024 3:16,32501.92,0.2766686,0.5399334,307.8293
30/6/2024 3:16,32501.92,0.2660909,0.5399334,307.0975
30/6/2024 3:16,32501.92,0.2678549,0.5399334,306.1639
30/6/2024 3:16,32501.92,0.2678549,0.5399334,306.2498
30/6/2024 3:16,32501.92,0.2678549,0.5399334,306.3423
30/6/2024 3:16,32995.03,0.2678549,0.5309305,307.1102
30/6/2024 3:16,33003.5,0.2678549,0.5399334,307.2017
30/6/2024 3:16,33003.5,0.2731468,0.5309305,307.743
30/6/2024 3:16,33003.5,0.2678549,0.5309305,307.1023
30/6/2024 3:16,32995.03,0.2678549,0.5309305,307.2017
30/6/2024 3:16,33003.5,0.264333,0.5399334,307.0189
30/6/2024 3:16,32995.03,0.2696188,0.5309305,307.7431
30/6/2024 3:16,33003.5,0.2678549,0.5309305,307.4761
30/6/2024 3:16,33003.5,0.2713828,0.5309305,307.1938
30/6/2024 3:16,33003.5,0.2696188,0.5309305,307.743
