Frequency,Channel A
(kHz),(dBu)

0.00000000,-28.09048000
0.19073486,-35.58735000
0.38146973,-54.96196000
0.57220459,-46.50200000
0.76293945,-54.89357000
0.95367432,-51.11198000
1.14440918,-52.66090000
1.33514404,-42.89062000
1.52587891,-57.55955000
1.71661377,-47.62232000
1.90734863,-7.41198300
2.09808350,6.08058700
2.28881836,9.78090200
2.47955322,5.32957600
2.67028809,-9.24041300
2.86102295,-56.00402000
3.05175781,-41.20053000
3.24249268,-20.49360000
3.43322754,-3.09030000
3.62396240,3.39136500
3.81469727,1.77735900
4.00543213,-8.55290400
4.19616699,-32.64277000
4.38690186,-67.93988000
4.57763672,-40.77354000
4.76837158,-44.70713000
4.95910645,-44.91318000
5.14984131,-53.19054000
5.34057617,-51.21323000
5.53131104,-49.56634000
5.72204590,-44.36407000
5.91278076,-43.71407000
6.10351563,-46.57508000
6.29425049,-55.60733000
6.48498535,-63.36534000
6.67572021,-57.34393000
6.86645508,-76.41442000
7.05718994,-53.31937000
7.24792480,-52.39277000
7.43865967,-56.98077000
7.62939453,-54.35836000
7.82012939,-50.10113000
8.01086426,-46.94809000
8.20159912,-45.08511000
8.39233398,-45.96097000
8.58306885,-46.47900000
8.77380371,-43.99128000
8.96453857,-43.96372000
9.15527344,-47.96567000
9.34600830,-53.64500000
9.53674316,-58.28324000
9.72747803,-70.25314000
9.91821289,-66.24586000
10.10894775,-59.18502000
10.29968262,-53.87421000
10.49041748,-50.87055000
10.68115234,-52.03934000
10.87188721,-55.49477000
11.06262207,-49.82421000
11.25335693,-49.46599000
11.44409180,-52.89471000
11.63482666,-58.83848000
11.82556152,-68.93851000
12.01629639,-51.84285000
12.20703125,-51.39381000
12.39776611,-57.53888000
12.58850098,-66.60578000
12.77923584,-61.00960000
12.96997070,-79.66689000
13.16070557,-52.49210000
13.35144043,-51.28077000
13.54217529,-53.37125000
13.73291016,-58.08077000
13.92364502,-56.24096000
14.11437988,-47.89711000
14.30511475,-47.89090000
14.49584961,-58.48523000
14.68658447,-56.40862000
14.87731934,-51.62698000
15.06805420,-50.32171000
15.25878906,-52.94804000
15.44952393,-59.06610000
15.64025879,-60.21250000
15.83099365,-59.51794000
16.02172852,-52.59042000
16.21246338,-53.25241000
16.40319824,-51.49269000
16.59393311,-52.07955000
16.78466797,-57.05059000
16.97540283,-51.62563000
17.16613770,-55.33344000
17.35687256,-56.20091000
17.54760742,-50.17208000
17.73834229,-49.08556000
17.92907715,-51.75679000
18.11981201,-56.70519000
18.31054688,-56.18549000
18.50128174,-51.27198000
18.69201660,-52.92198000
18.88275146,-59.86183000
19.07348633,-51.99347000
19.26422119,-55.68674000
19.45495605,-52.71964000
19.64569092,-47.19735000
19.83642578,-46.50505000
20.02716064,-49.58737000
20.21789551,-54.31578000
20.40863037,-57.46136000
20.59936523,-54.08405000
20.79010010,-51.55176000
20.98083496,-52.85864000
21.17156982,-62.19937000
21.36230469,-63.90123000
21.55303955,-61.48328000
21.74377441,-74.73792000
21.93450928,-56.45996000
22.12524414,-48.27540000
22.31597900,-46.42561000
22.50671387,-47.95955000
22.69744873,-50.22908000
22.88818359,-51.44595000
23.07891846,-55.33949000
23.26965332,-55.24892000
23.46038818,-53.68086000
23.65112305,-56.61892000
23.84185791,-76.12794000
24.03259277,-58.08932000
24.22332764,-63.73050000
24.41406250,-52.14114000
24.60479736,-54.17221000
24.79553223,-54.94275000
24.98626709,-57.42223000
25.17700195,-57.54329000
25.36773682,-54.98105000
