Frequency,Channel A
(kHz),(dBu)

0.00000000,-26.62046000
0.19073486,-33.78969000
0.38146973,-48.74407000
0.57220459,-51.81269000
0.76293945,-48.80016000
0.95367432,-42.87632000
1.14440918,-44.91611000
1.33514404,-52.97450000
1.52587891,-41.37323000
1.71661377,-51.35748000
1.90734863,-23.70929000
2.09808350,-0.78778270
2.28881836,8.21150700
2.47955322,8.60807000
2.67028809,0.53072640
2.86102295,-18.02330000
3.05175781,-1.36564900
3.24249268,5.46173600
3.43322754,4.02854500
3.62396240,-6.10868500
3.81469727,-30.50134000
4.00543213,-46.25437000
4.19616699,-48.42373000
4.38690186,-50.12963000
4.57763672,-46.32117000
4.76837158,-43.55420000
4.95910645,-50.85654000
5.14984131,-46.71074000
5.34057617,-46.18061000
5.53131104,-47.75999000
5.72204590,-52.57390000
5.91278076,-48.97689000
6.10351563,-48.87550000
6.29425049,-49.58301000
6.48498535,-52.09834000
6.67572021,-53.36222000
6.86645508,-52.16296000
7.05718994,-57.56493000
7.24792480,-52.93417000
7.43865967,-46.86205000
7.62939453,-43.88993000
7.82012939,-44.81186000
8.01086426,-49.52213000
8.20159912,-52.55100000
8.39233398,-50.97844000
8.58306885,-50.51354000
8.77380371,-50.44632000
8.96453857,-67.90739000
9.15527344,-55.92353000
9.34600830,-54.96722000
9.53674316,-52.74012000
9.72747803,-54.87420000
9.91821289,-56.85078000
10.10894775,-65.65561000
10.29968262,-53.95637000
10.49041748,-49.58865000
10.68115234,-47.78395000
10.87188721,-47.18162000
11.06262207,-48.45183000
11.25335693,-48.16156000
11.44409180,-44.67020000
11.63482666,-45.55545000
11.82556152,-49.34525000
12.01629639,-53.73614000
12.20703125,-58.02232000
12.39776611,-57.98989000
12.58850098,-58.89991000
12.77923584,-75.86831000
12.96997070,-56.25200000
13.16070557,-54.58073000
13.35144043,-53.93959000
13.54217529,-50.64108000
13.73291016,-51.95412000
13.92364502,-54.99047000
14.11437988,-57.16095000
14.30511475,-56.44590000
14.49584961,-55.72440000
14.68658447,-60.11587000
14.87731934,-53.37566000
15.06805420,-49.41823000
15.25878906,-51.68673000
15.44952393,-50.98641000
15.64025879,-48.62906000
15.83099365,-50.02317000
16.02172852,-53.36160000
16.21246338,-56.83714000
16.40319824,-56.57335000
16.59393311,-54.54957000
16.78466797,-53.27082000
16.97540283,-56.88685000
17.16613770,-63.70472000
17.35687256,-59.16475000
17.54760742,-55.50776000
17.73834229,-52.03254000
17.92907715,-47.60815000
18.11981201,-47.32561000
18.31054688,-49.33653000
18.50128174,-53.66489000
18.69201660,-60.12758000
18.88275146,-53.33603000
19.07348633,-58.19867000
19.26422119,-57.11213000
19.45495605,-63.10070000
19.64569092,-59.14215000
19.83642578,-63.35011000
20.02716064,-54.81099000
20.21789551,-51.72033000
20.40863037,-53.01250000
20.59936523,-61.15377000
20.79010010,-54.50692000
20.98083496,-54.76257000
21.17156982,-61.63107000
21.36230469,-56.90454000
21.55303955,-51.38184000
21.74377441,-54.50130000
21.93450928,-76.41795000
22.12524414,-56.34083000
22.31597900,-52.59708000
22.50671387,-51.88548000
22.69744873,-49.78645000
22.88818359,-51.37556000
23.07891846,-56.31365000
23.26965332,-57.29380000
23.46038818,-56.98492000
23.65112305,-56.43136000
23.84185791,-59.93528000
24.03259277,-62.04224000
24.22332764,-56.08324000
24.41406250,-57.33301000
24.60479736,-60.53429000
24.79553223,-53.00642000
24.98626709,-49.49087000
25.17700195,-51.07500000
25.36773682,-51.26975000
