Time;Channel A
(ns);(V)

-158,68685921;5,07309200
-138,68685933;5,07309200
-118,68685945;5,07309200
-98,68685957;5,07309200
-78,68685969;5,07309200
-58,68685982;4,98550400
-38,68685994;5,07309200
-18,68686006;6,29902000
1,31313982;4,89791500
21,31313970;4,89791500
41,31313958;3,14645800
61,31313945;3,14645800
81,31313933;2,00811800
101,31313921;1,83294200
121,31313909;1,39530600
141,31313897;1,30771800
161,31313885;0,95736560
181,31313873;0,86977750
201,31313860;0,69460130
221,31313848;0,60701320
241,31313836;0,51942500
261,31313824;0,34424880
281,31313812;0,34424880
301,31313800;0,34424880
321,31313787;0,34424880
341,31313775;0,34424880
361,31313763;0,25666070
381,31313751;0,16907250
401,31313739;0,25666070
421,31313727;0,16907250
441,31313715;0,16907250
461,31313702;0,16907250
481,31313690;0,16907250
501,31313678;0,16907250
521,31313666;0,16907250
541,31313654;0,08148442
561,31313642;0,16907250
581,31313629;0,16907250
601,31313617;0,08148442
621,31313605;0,16907250
641,31313593;0,08148442
661,31313581;0,16907250
681,31313569;0,16907250
701,31313556;0,08148442
721,31313544;0,08148442
741,31313532;0,08148442
761,31313520;0,08148442
781,31313508;0,08148442
801,31313496;0,16907250
821,31313484;0,08148442
841,31313471;0,16907250
861,31313459;0,16907250
881,31313447;0,08148442
901,31313435;0,16907250
