Time;Channel A
(us);(V)

-2,05444803;5,07309200
-2,03444803;4,98550400
-2,01444803;5,07309200
-1,99444803;5,07309200
-1,97444803;4,98550400
-1,95444803;5,07309200
-1,93444803;5,07309200
-1,91444803;5,07309200
-1,89444803;5,07309200
-1,87444803;5,07309200
-1,85444803;5,07309200
-1,83444803;5,07309200
-1,81444803;5,07309200
-1,79444803;5,07309200
-1,77444803;5,07309200
-1,75444803;5,07309200
-1,73444803;5,07309200
-1,71444803;4,98550400
-1,69444803;5,07309200
-1,67444803;5,07309200
-1,65444803;4,98550400
-1,63444803;5,07309200
-1,61444803;5,07309200
-1,59444803;5,07309200
-1,57444804;5,07309200
-1,55444804;5,07309200
-1,53444804;5,07309200
-1,51444804;5,07309200
-1,49444804;4,98550400
-1,47444804;5,07309200
-1,45444804;5,07309200
-1,43444804;5,07309200
-1,41444804;5,07309200
-1,39444804;5,07309200
-1,37444804;5,07309200
-1,35444804;5,07309200
-1,33444804;5,07309200
-1,31444804;4,98550400
-1,29444804;5,07309200
-1,27444804;5,07309200
-1,25444804;4,98550400
-1,23444804;5,07309200
-1,21444804;4,98550400
-1,19444804;5,07309200
-1,17444804;5,07309200
-1,15444804;4,98550400
-1,13444804;5,07309200
-1,11444804;4,98550400
-1,09444804;4,98550400
-1,07444804;4,98550400
-1,05444804;5,07309200
-1,03444804;5,07309200
-1,01444804;5,07309200
-0,99444804;5,07309200
-0,97444804;5,07309200
-0,95444804;4,98550400
-0,93444804;4,98550400
-0,91444804;5,07309200
-0,89444804;4,98550400
-0,87444804;4,98550400
-0,85444804;5,07309200
-0,83444804;5,07309200
-0,81444804;5,07309200
-0,79444804;5,07309200
-0,77444804;5,07309200
-0,75444804;4,98550400
-0,73444804;5,07309200
-0,71444804;5,07309200
-0,69444804;4,98550400
-0,67444804;5,07309200
-0,65444804;5,07309200
-0,63444804;5,07309200
-0,61444804;5,07309200
-0,59444804;4,98550400
-0,57444804;4,98550400
-0,55444804;5,07309200
-0,53444804;5,07309200
-0,51444804;5,07309200
-0,49444804;5,07309200
-0,47444804;5,07309200
-0,45444804;5,07309200
-0,43444804;5,07309200
-0,41444804;5,07309200
-0,39444804;4,98550400
-0,37444804;5,07309200
-0,35444804;4,98550400
-0,33444804;5,07309200
-0,31444804;4,98550400
-0,29444804;5,07309200
-0,27444804;5,07309200
-0,25444804;5,07309200
-0,23444804;5,07309200
-0,21444804;5,07309200
-0,19444804;5,07309200
-0,17444804;5,07309200
