Time;Channel A
(us);(V)

-2,05706601;5,07309200
-2,03706601;5,07309200
-2,01706601;5,07309200
-1,99706601;5,07309200
-1,97706601;5,07309200
-1,95706601;4,98550400
-1,93706601;5,07309200
-1,91706601;5,07309200
-1,89706601;4,98550400
-1,87706601;5,07309200
-1,85706601;5,07309200
-1,83706601;4,98550400
-1,81706601;5,07309200
-1,79706601;5,07309200
-1,77706601;5,07309200
-1,75706601;5,07309200
-1,73706601;5,07309200
-1,71706601;4,98550400
-1,69706601;5,07309200
-1,67706601;5,07309200
-1,65706602;5,07309200
-1,63706602;5,07309200
-1,61706602;5,07309200
-1,59706602;5,07309200
-1,57706602;5,07309200
-1,55706602;4,98550400
-1,53706602;5,07309200
-1,51706602;5,07309200
-1,49706602;5,07309200
-1,47706602;5,07309200
-1,45706602;4,98550400
-1,43706602;5,07309200
-1,41706602;5,07309200
-1,39706602;5,07309200
-1,37706602;5,07309200
-1,35706602;4,98550400
-1,33706602;5,07309200
-1,31706602;5,07309200
-1,29706602;5,07309200
-1,27706602;5,07309200
-1,25706602;5,07309200
-1,23706602;5,07309200
-1,21706602;5,07309200
-1,19706602;5,07309200
-1,17706602;5,07309200
-1,15706602;5,07309200
-1,13706602;5,07309200
-1,11706602;5,07309200
-1,09706602;5,07309200
-1,07706602;4,98550400
-1,05706602;5,07309200
-1,03706602;5,07309200
-1,01706602;5,07309200
-0,99706602;5,07309200
-0,97706602;5,07309200
-0,95706602;4,98550400
-0,93706602;5,07309200
-0,91706602;5,07309200
-0,89706602;5,07309200
-0,87706602;5,07309200
-0,85706602;5,07309200
-0,83706602;5,07309200
-0,81706602;5,07309200
-0,79706602;5,07309200
-0,77706602;5,07309200
-0,75706602;5,07309200
-0,73706602;5,07309200
-0,71706602;4,98550400
-0,69706602;5,07309200
-0,67706602;5,07309200
-0,65706602;5,07309200
-0,63706602;5,07309200
-0,61706602;4,98550400
-0,59706602;5,07309200
-0,57706602;4,98550400
-0,55706602;5,07309200
-0,53706602;5,07309200
-0,51706602;4,98550400
-0,49706602;5,07309200
-0,47706602;5,07309200
-0,45706602;4,98550400
-0,43706602;5,07309200
-0,41706602;4,98550400
-0,39706602;5,07309200
-0,37706602;5,07309200
-0,35706602;5,07309200
-0,33706602;5,07309200
-0,31706602;5,07309200
-0,29706602;5,07309200
-0,27706602;5,07309200
-0,25706602;5,07309200
-0,23706602;5,07309200
-0,21706602;5,07309200
-0,19706602;5,07309200
-0,17706602;5,07309200
