Time;Channel A
(us);(V)

-2,05442893;5,16068000
-2,03442893;5,07309200
-2,01442893;5,07309200
-1,99442893;5,07309200
-1,97442893;5,07309200
-1,95442893;5,07309200
-1,93442893;5,07309200
-1,91442893;4,98550400
-1,89442893;5,07309200
-1,87442893;5,07309200
-1,85442893;5,07309200
-1,83442893;5,07309200
-1,81442893;5,07309200
-1,79442893;5,07309200
-1,77442893;5,07309200
-1,75442893;5,07309200
-1,73442893;5,07309200
-1,71442893;5,07309200
-1,69442893;4,98550400
-1,67442894;5,07309200
-1,65442894;5,07309200
-1,63442894;5,07309200
-1,61442894;5,07309200
-1,59442894;5,07309200
-1,57442894;4,98550400
-1,55442894;5,07309200
-1,53442894;4,98550400
-1,51442894;5,07309200
-1,49442894;5,07309200
-1,47442894;5,07309200
-1,45442894;5,07309200
-1,43442894;5,07309200
-1,41442894;5,07309200
-1,39442894;5,07309200
-1,37442894;5,07309200
-1,35442894;5,07309200
-1,33442894;5,07309200
-1,31442894;5,07309200
-1,29442894;5,07309200
-1,27442894;5,07309200
-1,25442894;5,07309200
-1,23442894;4,98550400
-1,21442894;5,07309200
-1,19442894;5,07309200
-1,17442894;5,07309200
-1,15442894;5,07309200
-1,13442894;5,07309200
-1,11442894;5,07309200
-1,09442894;5,07309200
-1,07442894;4,98550400
-1,05442894;4,98550400
-1,03442894;5,07309200
-1,01442894;5,07309200
-0,99442894;5,07309200
-0,97442894;5,07309200
-0,95442894;5,07309200
-0,93442894;5,07309200
-0,91442894;5,07309200
-0,89442894;5,07309200
-0,87442894;5,07309200
-0,85442894;5,07309200
-0,83442894;5,07309200
-0,81442894;5,07309200
-0,79442894;5,07309200
-0,77442894;5,07309200
-0,75442894;5,07309200
-0,73442894;5,07309200
-0,71442894;5,07309200
-0,69442894;4,98550400
-0,67442894;5,07309200
-0,65442894;5,07309200
-0,63442894;5,07309200
-0,61442894;5,07309200
-0,59442894;5,07309200
-0,57442894;4,98550400
-0,55442894;5,07309200
-0,53442894;5,07309200
-0,51442894;5,07309200
-0,49442894;5,07309200
-0,47442894;5,07309200
-0,45442894;5,07309200
-0,43442894;5,07309200
-0,41442894;5,07309200
-0,39442894;5,07309200
-0,37442894;5,07309200
-0,35442894;5,07309200
-0,33442894;5,07309200
-0,31442894;4,98550400
-0,29442894;5,07309200
-0,27442894;5,07309200
-0,25442894;5,07309200
-0,23442894;4,98550400
-0,21442894;5,07309200
-0,19442894;5,07309200
-0,17442894;5,07309200
