Time;Channel A
(us);(V)

-2,05505103;5,07309200
-2,03505103;5,07309200
-2,01505103;5,07309200
-1,99505103;5,07309200
-1,97505103;4,98550400
-1,95505103;5,07309200
-1,93505103;4,98550400
-1,91505103;5,07309200
-1,89505103;5,07309200
-1,87505103;5,07309200
-1,85505103;5,07309200
-1,83505103;5,07309200
-1,81505103;5,07309200
-1,79505103;5,07309200
-1,77505103;5,07309200
-1,75505103;4,98550400
-1,73505103;5,07309200
-1,71505103;5,07309200
-1,69505103;4,98550400
-1,67505103;5,07309200
-1,65505103;5,07309200
-1,63505103;5,07309200
-1,61505103;5,07309200
-1,59505103;5,07309200
-1,57505103;4,98550400
-1,55505103;5,07309200
-1,53505103;5,07309200
-1,51505103;5,07309200
-1,49505103;5,07309200
-1,47505103;5,07309200
-1,45505103;5,07309200
-1,43505103;5,07309200
-1,41505103;5,07309200
-1,39505103;5,07309200
-1,37505103;5,07309200
-1,35505103;5,07309200
-1,33505103;5,07309200
-1,31505103;5,07309200
-1,29505103;5,07309200
-1,27505103;5,07309200
-1,25505103;4,98550400
-1,23505103;5,07309200
-1,21505103;5,07309200
-1,19505103;5,07309200
-1,17505103;5,07309200
-1,15505103;5,07309200
-1,13505103;5,07309200
-1,11505103;5,07309200
-1,09505103;5,07309200
-1,07505103;5,07309200
-1,05505103;5,07309200
-1,03505103;5,07309200
-1,01505103;5,07309200
-0,99505103;5,07309200
-0,97505103;5,07309200
-0,95505103;5,07309200
-0,93505103;4,98550400
-0,91505103;4,98550400
-0,89505103;5,07309200
-0,87505103;5,07309200
-0,85505103;5,07309200
-0,83505103;4,98550400
-0,81505103;5,07309200
-0,79505103;5,07309200
-0,77505103;5,07309200
-0,75505104;4,98550400
-0,73505104;5,07309200
-0,71505104;5,07309200
-0,69505104;4,98550400
-0,67505104;5,07309200
-0,65505104;5,07309200
-0,63505104;5,07309200
-0,61505104;5,07309200
-0,59505104;5,07309200
-0,57505104;5,07309200
-0,55505104;5,07309200
-0,53505104;5,07309200
-0,51505104;5,07309200
-0,49505104;5,07309200
-0,47505104;5,07309200
-0,45505104;5,07309200
-0,43505104;5,07309200
-0,41505104;5,07309200
-0,39505104;5,07309200
-0,37505104;5,07309200
-0,35505104;5,07309200
-0,33505104;5,07309200
-0,31505104;4,98550400
-0,29505104;5,07309200
-0,27505104;5,07309200
-0,25505104;4,98550400
-0,23505104;4,98550400
-0,21505104;5,07309200
-0,19505104;4,98550400
-0,17505104;4,98550400
