Frequency,Channel A
(MHz),(dBu)

0.00000000,-24.12329000
0.00152588,-29.14128000
0.00305176,-34.87632000
0.00457764,-14.45111000
0.00610352,0.82237850
0.00762939,8.03344000
0.00915527,9.66478100
0.01068115,6.11617900
0.01220703,-3.55262600
0.01373291,-23.42127000
0.01525879,-48.74553000
0.01678467,-48.41999000
0.01831055,-54.48959000
0.01983643,-48.76866000
0.02136230,-60.49574000
0.02288818,-56.95200000
0.02441406,-51.82801000
0.02593994,-49.98745000
0.02746582,-49.92263000
0.02899170,-51.47896000
0.03051758,-55.58846000
0.03204346,-53.15130000
0.03356934,-55.81944000
0.03509521,-52.55049000
0.03662109,-52.49936000
0.03814697,-48.95796000
0.03967285,-52.82643000
0.04119873,-60.77837000
0.04272461,-57.21164000
0.04425049,-48.70898000
0.04577637,-51.05296000
0.04730225,-54.52333000
0.04882813,-51.03356000
0.05035400,-62.37440000
0.05187988,-43.99567000
0.05340576,-40.29079000
0.05493164,-28.11768000
0.05645752,-18.28375000
0.05798340,-13.38702000
0.05950928,-12.77316000
0.06103516,-16.35189000
0.06256104,-24.34802000
0.06408691,-37.29385000
0.06561279,-45.39716000
0.06713867,-52.46062000
0.06866455,-56.49600000
0.07019043,-61.23696000
0.07171631,-52.40702000
0.07324219,-53.30351000
0.07476807,-53.25703000
0.07629395,-53.03118000
0.07781982,-54.41755000
0.07934570,-52.20802000
0.08087158,-52.01728000
0.08239746,-56.08443000
0.08392334,-69.25913000
0.08544922,-56.39009000
0.08697510,-52.68319000
0.08850098,-54.77299000
0.09002686,-57.01500000
0.09155273,-58.86058000
0.09307861,-66.90710000
0.09460449,-64.07048000
0.09613037,-56.77196000
0.09765625,-56.01990000
0.09918213,-56.16280000
0.10070801,-56.54618000
0.10223389,-59.54854000
0.10375977,-57.39214000
0.10528564,-55.22552000
0.10681152,-56.55478000
0.10833740,-59.62080000
0.10986328,-60.15903000
0.11138916,-62.13991000
0.11291504,-73.28522000
0.11444092,-70.20343000
0.11596680,-61.37822000
0.11749268,-55.89498000
0.11901855,-54.46623000
0.12054443,-58.60331000
0.12207031,-74.79306000
0.12359619,-61.95216000
0.12512207,-58.88485000
0.12664795,-58.68706000
0.12817383,-58.88997000
0.12969971,-58.82286000
0.13122559,-55.29846000
0.13275146,-51.03659000
0.13427734,-50.54750000
0.13580322,-54.42771000
0.13732910,-64.99004000
0.13885498,-64.74159000
0.14038086,-59.27412000
0.14190674,-59.99366000
0.14343262,-66.06796000
0.14495850,-63.32168000
0.14648438,-61.65023000
0.14801025,-65.84374000
0.14953613,-72.71182000
0.15106201,-64.09496000
0.15258789,-58.83995000
0.15411377,-57.72309000
0.15563965,-59.99630000
0.15716553,-70.65750000
0.15869141,-63.95760000
0.16021729,-57.47799000
0.16174316,-55.99694000
0.16326904,-54.84329000
0.16479492,-52.52149000
0.16632080,-50.99570000
0.16784668,-51.21931000
0.16937256,-53.00237000
0.17089844,-54.92752000
0.17242432,-55.61584000
0.17395020,-56.07540000
0.17547607,-55.88673000
0.17700195,-56.31513000
0.17852783,-61.20526000
0.18005371,-64.20215000
0.18157959,-70.95849000
0.18310547,-71.84401000
0.18463135,-64.60188000
0.18615723,-60.39729000
0.18768311,-59.57034000
0.18920898,-62.68648000
0.19073486,-57.86992000
0.19226074,-57.67278000
0.19378662,-64.19917000
0.19531250,-63.51005000
0.19683838,-60.36292000
0.19836426,-61.29997000
0.19989014,-64.24989000
0.20141602,-60.38718000
0.20294189,-58.18100000
0.20446777,-59.63979000
0.20599365,-58.43668000
0.20751953,-57.62697000
0.20904541,-56.74240000
0.21057129,-53.10209000
0.21209717,-51.76628000
0.21362305,-55.00736000
0.21514893,-67.00797000
0.21667480,-55.01643000
0.21820068,-53.62774000
0.21972656,-57.64866000
0.22125244,-65.30450000
0.22277832,-74.42829000
0.22430420,-62.15448000
0.22583008,-57.46813000
