Time;Channel A
(ns);(V)

-154,66800107;5,07309200
-134,66800119;5,07309200
-114,66800132;5,07309200
-94,66800144;5,07309200
-74,66800156;5,07309200
-54,66800168;5,07309200
-34,66800180;4,98550400
-14,66800192;6,47419600
5,33199795;4,54756300
25,33199783;5,33585600
45,33199771;3,58439900
65,33199759;4,10992800
85,33199747;3,14645800
105,33199735;3,14645800
125,33199722;2,70882300
145,33199710;2,62123500
165,33199698;2,44605900
185,33199686;2,27088200
205,33199674;2,09570600
225,33199662;1,83294200
245,33199650;1,74535400
265,33199637;1,48258900
285,33199625;1,39530600
305,33199613;1,30771800
325,33199601;1,22013000
345,33199589;1,04495400
365,33199577;1,04495400
385,33199564;0,86977750
405,33199552;0,86977750
425,33199540;0,78218940
445,33199528;0,69460130
465,33199516;0,69460130
485,33199504;0,60701320
505,33199492;0,60701320
525,33199479;0,51942500
545,33199467;0,51942500
565,33199455;0,51942500
585,33199443;0,43183690
605,33199431;0,43183690
625,33199419;0,34424880
645,33199406;0,34424880
665,33199394;0,34424880
685,33199382;0,34424880
705,33199370;0,34424880
725,33199358;0,34424880
745,33199346;0,34424880
765,33199334;0,25666070
785,33199321;0,25666070
805,33199309;0,34424880
825,33199297;0,25666070
845,33199285;0,25666070
865,33199273;0,25666070
885,33199261;0,25666070
905,33199248;0,25666070
