Time;Channel A
(us);(V)

-2,05573997;4,98550400
-2,03573997;4,98550400
-2,01573997;5,07309200
-1,99573997;5,07309200
-1,97573997;5,07309200
-1,95573997;5,07309200
-1,93573997;5,07309200
-1,91573997;5,07309200
-1,89573997;5,07309200
-1,87573997;5,07309200
-1,85573997;5,07309200
-1,83573997;5,07309200
-1,81573997;5,07309200
-1,79573997;5,07309200
-1,77573997;5,07309200
-1,75573997;5,07309200
-1,73573997;5,07309200
-1,71573997;4,98550400
-1,69573997;4,98550400
-1,67573997;5,07309200
-1,65573997;5,07309200
-1,63573997;5,07309200
-1,61573997;5,07309200
-1,59573997;5,07309200
-1,57573997;4,98550400
-1,55573997;5,07309200
-1,53573997;5,07309200
-1,51573997;5,07309200
-1,49573997;5,07309200
-1,47573997;5,07309200
-1,45573997;5,07309200
-1,43573997;5,07309200
-1,41573997;5,07309200
-1,39573997;5,07309200
-1,37573997;5,07309200
-1,35573997;5,07309200
-1,33573997;5,07309200
-1,31573997;4,98550400
-1,29573997;5,07309200
-1,27573997;5,07309200
-1,25573997;5,07309200
-1,23573997;5,07309200
-1,21573997;5,07309200
-1,19573997;4,98550400
-1,17573997;4,98550400
-1,15573997;5,07309200
-1,13573997;5,07309200
-1,11573998;5,07309200
-1,09573998;5,07309200
-1,07573998;5,07309200
-1,05573998;5,07309200
-1,03573998;5,07309200
-1,01573998;5,07309200
-0,99573998;5,07309200
-0,97573998;5,07309200
-0,95573998;5,07309200
-0,93573998;5,07309200
-0,91573998;4,98550400
-0,89573998;5,07309200
-0,87573998;5,07309200
-0,85573998;5,07309200
-0,83573998;5,07309200
-0,81573998;4,98550400
-0,79573998;5,07309200
-0,77573998;5,07309200
-0,75573998;4,98550400
-0,73573998;5,07309200
-0,71573998;5,07309200
-0,69573998;5,07309200
-0,67573998;5,07309200
-0,65573998;5,07309200
-0,63573998;5,07309200
-0,61573998;5,07309200
-0,59573998;5,07309200
-0,57573998;5,07309200
-0,55573998;5,07309200
-0,53573998;5,07309200
-0,51573998;5,07309200
-0,49573998;5,07309200
-0,47573998;5,07309200
-0,45573998;5,07309200
-0,43573998;5,07309200
-0,41573998;5,07309200
-0,39573998;5,07309200
-0,37573998;5,07309200
-0,35573998;5,07309200
-0,33573998;5,07309200
-0,31573998;4,98550400
-0,29573998;5,07309200
-0,27573998;5,07309200
-0,25573998;5,07309200
-0,23573998;5,07309200
-0,21573998;4,98550400
-0,19573998;5,07309200
-0,17573998;5,07309200
