Time;Channel A
(us);(V)

-2,05320589;5,07309200
-2,03320589;5,07309200
-2,01320589;4,98550400
-1,99320589;4,98550400
-1,97320589;5,07309200
-1,95320589;4,98550400
-1,93320589;5,07309200
-1,91320589;5,07309200
-1,89320589;4,98550400
-1,87320589;5,07309200
-1,85320589;5,07309200
-1,83320589;5,07309200
-1,81320589;4,98550400
-1,79320589;5,07309200
-1,77320589;5,07309200
-1,75320589;5,07309200
-1,73320589;5,07309200
-1,71320589;5,07309200
-1,69320589;5,07309200
-1,67320589;5,07309200
-1,65320589;5,07309200
-1,63320589;5,07309200
-1,61320589;5,07309200
-1,59320589;5,07309200
-1,57320589;5,07309200
-1,55320589;5,07309200
-1,53320589;5,07309200
-1,51320589;4,98550400
-1,49320589;5,07309200
-1,47320589;5,07309200
-1,45320589;4,98550400
-1,43320589;5,07309200
-1,41320589;4,98550400
-1,39320589;5,07309200
-1,37320589;5,07309200
-1,35320589;5,07309200
-1,33320589;5,07309200
-1,31320589;5,07309200
-1,29320589;5,07309200
-1,27320589;5,07309200
-1,25320589;5,07309200
-1,23320589;5,07309200
-1,21320589;5,07309200
-1,19320589;4,98550400
-1,17320590;4,98550400
-1,15320590;5,07309200
-1,13320590;5,07309200
-1,11320590;5,07309200
-1,09320590;5,07309200
-1,07320590;5,07309200
-1,05320590;5,07309200
-1,03320590;5,07309200
-1,01320590;5,07309200
-0,99320590;4,98550400
-0,97320590;5,07309200
-0,95320590;5,07309200
-0,93320590;5,07309200
-0,91320590;4,98550400
-0,89320590;5,07309200
-0,87320590;5,07309200
-0,85320590;5,07309200
-0,83320590;5,07309200
-0,81320590;4,98550400
-0,79320590;4,98550400
-0,77320590;5,07309200
-0,75320590;5,07309200
-0,73320590;5,07309200
-0,71320590;5,07309200
-0,69320590;5,07309200
-0,67320590;5,07309200
-0,65320590;5,07309200
-0,63320590;5,07309200
-0,61320590;5,07309200
-0,59320590;5,07309200
-0,57320590;5,07309200
-0,55320590;5,07309200
-0,53320590;5,07309200
-0,51320590;4,98550400
-0,49320590;5,07309200
-0,47320590;5,07309200
-0,45320590;4,98550400
-0,43320590;5,07309200
-0,41320590;4,98550400
-0,39320590;5,07309200
-0,37320590;5,07309200
-0,35320590;5,07309200
-0,33320590;5,07309200
-0,31320590;5,07309200
-0,29320590;5,07309200
-0,27320590;4,98550400
-0,25320590;5,07309200
-0,23320590;5,07309200
-0,21320590;5,07309200
-0,19320590;5,07309200
-0,17320590;5,07309200
